id,name
ocd-division/country:cz/region:pm,Prague
ocd-division/country:cz/region:ck,South Bohemia
ocd-division/country:cz/region:bk,South Moravia
ocd-division/country:cz/region:kk,Karlovy Vary
ocd-division/country:cz/region:hk,Hradec Králové
ocd-division/country:cz/region:lk,Liberec
ocd-division/country:cz/region:vk,Moravia-Silesia
ocd-division/country:cz/region:ok,Olomouc
ocd-division/country:cz/region:ek,Pardubice
ocd-division/country:cz/region:pk,Plzeň
ocd-division/country:cz/region:sk,Central Bohemia
ocd-division/country:cz/region:uk,Ústí nad Labem
ocd-division/country:cz/region:jk,Vysočina
ocd-division/country:cz/region:zk,Zlín
