id,name
ocd-division/country:eg/governorate:alx/ed:1,Al Iskandarīyah - 1 district
ocd-division/country:eg/governorate:alx/ed:2,Al Iskandarīyah - 2 district
ocd-division/country:eg/governorate:alx/ed:3,Al Iskandarīyah - 3 district
ocd-division/country:eg/governorate:alx/ed:4,Al Iskandarīyah - 4 district
ocd-division/country:eg/governorate:alx/ed:5,Al Iskandarīyah - 5 district
ocd-division/country:eg/governorate:alx/ed:6,Al Iskandarīyah - 6 district
ocd-division/country:eg/governorate:asn/ed:1,Aswān - 1 district
ocd-division/country:eg/governorate:asn/ed:2,Aswān - 2 district
ocd-division/country:eg/governorate:asn/ed:3,Aswān - 3 district
ocd-division/country:eg/governorate:asn/ed:4,Aswān - 4 district
ocd-division/country:eg/governorate:ast/ed:1,Asyūţ - 1 district
ocd-division/country:eg/governorate:ast/ed:2,Asyūţ - 2 district
ocd-division/country:eg/governorate:ast/ed:3,Asyūţ - 3 district
ocd-division/country:eg/governorate:ast/ed:4,Asyūţ - 4 district
ocd-division/country:eg/governorate:ba/ed:1,Al Baḩr al Aḩmar - 1 district
ocd-division/country:eg/governorate:ba/ed:2,Al Baḩr al Aḩmar - 2 district
ocd-division/country:eg/governorate:ba/ed:3,Al Baḩr al Aḩmar - 3 district
ocd-division/country:eg/governorate:bh/ed:1,Al Buḩayrah - 1 district
ocd-division/country:eg/governorate:bh/ed:2,Al Buḩayrah - 2 district
ocd-division/country:eg/governorate:bh/ed:3,Al Buḩayrah - 3 district
ocd-division/country:eg/governorate:bh/ed:4,Al Buḩayrah - 4 district
ocd-division/country:eg/governorate:bh/ed:5,Al Buḩayrah - 5 district
ocd-division/country:eg/governorate:bh/ed:6,Al Buḩayrah - 6 district
ocd-division/country:eg/governorate:bh/ed:7,Al Buḩayrah - 7 district
ocd-division/country:eg/governorate:bh/ed:8,Al Buḩayrah - 8 district
ocd-division/country:eg/governorate:bh/ed:9,Al Buḩayrah - 9 district
ocd-division/country:eg/governorate:bns/ed:1,Banī Suwayf - 1 district
ocd-division/country:eg/governorate:bns/ed:2,Banī Suwayf - 2 district
ocd-division/country:eg/governorate:bns/ed:3,Banī Suwayf - 3 district
ocd-division/country:eg/governorate:bns/ed:4,Banī Suwayf - 4 district
ocd-division/country:eg/governorate:c/ed:1,Al Qāhirah - 1 district
ocd-division/country:eg/governorate:c/ed:10,Al Qāhirah - 10 district
ocd-division/country:eg/governorate:c/ed:11,Al Qāhirah - 11 district
ocd-division/country:eg/governorate:c/ed:12,Al Qāhirah - 12 district
ocd-division/country:eg/governorate:c/ed:13,Al Qāhirah - 13 district
ocd-division/country:eg/governorate:c/ed:14,Al Qāhirah - 14 district
ocd-division/country:eg/governorate:c/ed:15,Al Qāhirah - 15 district
ocd-division/country:eg/governorate:c/ed:16,Al Qāhirah - 16 district
ocd-division/country:eg/governorate:c/ed:17,Al Qāhirah - 17 district
ocd-division/country:eg/governorate:c/ed:18,Al Qāhirah - 18 district
ocd-division/country:eg/governorate:c/ed:19,Al Qāhirah - 19 district
ocd-division/country:eg/governorate:c/ed:2,Al Qāhirah - 2 district
ocd-division/country:eg/governorate:c/ed:3,Al Qāhirah - 3 district
ocd-division/country:eg/governorate:c/ed:4,Al Qāhirah - 4 district
ocd-division/country:eg/governorate:c/ed:5,Al Qāhirah - 5 district
ocd-division/country:eg/governorate:c/ed:6,Al Qāhirah - 6 district
ocd-division/country:eg/governorate:c/ed:7,Al Qāhirah - 7 district
ocd-division/country:eg/governorate:c/ed:8,Al Qāhirah - 8 district
ocd-division/country:eg/governorate:c/ed:9,Al Qāhirah - 9 district
ocd-division/country:eg/governorate:dk/ed:1,Ad Daqahlīyah - 1 district
ocd-division/country:eg/governorate:dk/ed:10,Ad Daqahlīyah - 10 district
ocd-division/country:eg/governorate:dk/ed:2,Ad Daqahlīyah - 2 district
ocd-division/country:eg/governorate:dk/ed:3,Ad Daqahlīyah - 3 district
ocd-division/country:eg/governorate:dk/ed:4,Ad Daqahlīyah - 4 district
ocd-division/country:eg/governorate:dk/ed:5,Ad Daqahlīyah - 5 district
ocd-division/country:eg/governorate:dk/ed:6,Ad Daqahlīyah - 6 district
ocd-division/country:eg/governorate:dk/ed:7,Ad Daqahlīyah - 7 district
ocd-division/country:eg/governorate:dk/ed:8,Ad Daqahlīyah - 8 district
ocd-division/country:eg/governorate:dk/ed:9,Ad Daqahlīyah - 9 district
ocd-division/country:eg/governorate:dt/ed:1,Dumyāţ - 1 district
ocd-division/country:eg/governorate:dt/ed:2,Dumyāţ - 2 district
ocd-division/country:eg/governorate:fym/ed:1,Al Fayyūm - 1 district
ocd-division/country:eg/governorate:fym/ed:2,Al Fayyūm - 2 district
ocd-division/country:eg/governorate:fym/ed:3,Al Fayyūm - 3 district
ocd-division/country:eg/governorate:fym/ed:4,Al Fayyūm - 4 district
ocd-division/country:eg/governorate:gh/ed:1,Al Gharbīyah - 1 district
ocd-division/country:eg/governorate:gh/ed:2,Al Gharbīyah - 2 district
ocd-division/country:eg/governorate:gh/ed:3,Al Gharbīyah - 3 district
ocd-division/country:eg/governorate:gh/ed:4,Al Gharbīyah - 4 district
ocd-division/country:eg/governorate:gh/ed:5,Al Gharbīyah - 5 district
ocd-division/country:eg/governorate:gh/ed:6,Al Gharbīyah - 6 district
ocd-division/country:eg/governorate:gh/ed:7,Al Gharbīyah - 7 district
ocd-division/country:eg/governorate:gz/ed:1,Al Jīzah - 1 district
