id,name
ocd-division/country:be,Belgium
ocd-division/country:be/province:an,Antwerp
ocd-division/country:be/province:be,Brussels-Capital
ocd-division/country:be/province:vb,Flemish-Brabant
ocd-division/country:be/province:bw,Walloon-Brabant
ocd-division/country:be/province:wv,West-Flanders
ocd-division/country:be/province:ov,East-Flanders
ocd-division/country:be/province:ht,Hainaut
ocd-division/country:be/province:lg,Liège
ocd-division/country:be/province:li,Limburg
ocd-division/country:be/province:na,Namur
ocd-division/country:be/province:lx,Luxembourg
ocd-division/country:be/cd:nederlands_kiescollege,Dutch Electoral College
ocd-division/country:be/cd:frans_kiescollege,French Electoral College
ocd-division/country:be/cd:duitstalig_kiescollege,German Language Community
