id,name
ocd-division/country:be/province:van,Antwerp
ocd-division/country:be/province:bbr,Brussels-Capital
ocd-division/country:be/province:vbr,Flemish-Brabant
ocd-division/country:be/province:wbr,Walloon-Brabant
ocd-division/country:be/province:vwv,West-Flanders
ocd-division/country:be/province:vov,East-Flanders
ocd-division/country:be/province:wht,Hainaut
ocd-division/country:be/province:wlg,Liège
ocd-division/country:be/province:vli,Limburg
ocd-division/country:be/province:wna,Namur
ocd-division/country:be/province:wlx,Luxembourg
