id,name
ocd-division/country:in/state:ap/cd:araku,Andhra Pradesh Lok Sabha constituency Araku (ST)
ocd-division/country:in/state:ap/cd:srikakulam,Andhra Pradesh Lok Sabha constituency Srikakulam
ocd-division/country:in/state:ap/cd:vizianagaram,Andhra Pradesh Lok Sabha constituency Vizianagaram
ocd-division/country:in/state:ap/cd:visakhapatnam,Andhra Pradesh Lok Sabha constituency Visakhapatnam
ocd-division/country:in/state:ap/cd:anakapalli,Andhra Pradesh Lok Sabha constituency Anakapalli
ocd-division/country:in/state:ap/cd:kakinada,Andhra Pradesh Lok Sabha constituency Kakinada
ocd-division/country:in/state:ap/cd:amalapuram,Andhra Pradesh Lok Sabha constituency Amalapuram (SC)
ocd-division/country:in/state:ap/cd:rajahmundry,Andhra Pradesh Lok Sabha constituency Rajahmundry
ocd-division/country:in/state:ap/cd:narasapuram,Andhra Pradesh Lok Sabha constituency Narasapuram
ocd-division/country:in/state:ap/cd:eluru,Andhra Pradesh Lok Sabha constituency Eluru
ocd-division/country:in/state:ap/cd:machilipatnam,Andhra Pradesh Lok Sabha constituency Machilipatnam
ocd-division/country:in/state:ap/cd:vijayawada,Andhra Pradesh Lok Sabha constituency Vijayawada
ocd-division/country:in/state:ap/cd:guntur,Andhra Pradesh Lok Sabha constituency Guntur
ocd-division/country:in/state:ap/cd:narasaraopet,Andhra Pradesh Lok Sabha constituency Narasaraopet
ocd-division/country:in/state:ap/cd:bapatla,Andhra Pradesh Lok Sabha constituency Bapatla (SC)
ocd-division/country:in/state:ap/cd:ongole,Andhra Pradesh Lok Sabha constituency Ongole
ocd-division/country:in/state:ap/cd:nandyal,Andhra Pradesh Lok Sabha constituency Nandyal
ocd-division/country:in/state:ap/cd:kurnool,Andhra Pradesh Lok Sabha constituency Kurnool
ocd-division/country:in/state:ap/cd:anantapur,Andhra Pradesh Lok Sabha constituency Anantapur
ocd-division/country:in/state:ap/cd:hindupur,Andhra Pradesh Lok Sabha constituency Hindupur
ocd-division/country:in/state:ap/cd:kadapa,Andhra Pradesh Lok Sabha constituency Kadapa
ocd-division/country:in/state:ap/cd:nellore,Andhra Pradesh Lok Sabha constituency Nellore
ocd-division/country:in/state:ap/cd:tirupati,Andhra Pradesh Lok Sabha constituency Tirupati (SC)
ocd-division/country:in/state:ap/cd:rajampet,Andhra Pradesh Lok Sabha constituency Rajampet
ocd-division/country:in/state:ap/cd:chittoor,Andhra Pradesh Lok Sabha constituency Chittoor (SC)
ocd-division/country:in/state:ar/cd:arunachal_west,Arunachal Pradesh Lok Sabha constituency Arunachal West
ocd-division/country:in/state:ar/cd:arunachal_east,Arunachal Pradesh Lok Sabha constituency Arunachal East
ocd-division/country:in/state:as/cd:karimganj,Assam Lok Sabha constituency Karimganj (SC)
ocd-division/country:in/state:as/cd:silchar,Assam Lok Sabha constituency Silchar
ocd-division/country:in/state:as/cd:autonomous_district,Assam Lok Sabha constituency Autonomous District (ST)
ocd-division/country:in/state:as/cd:dhubri,Assam Lok Sabha constituency Dhubri
ocd-division/country:in/state:as/cd:kokrajhar,Assam Lok Sabha constituency Kokrajhar (ST)
ocd-division/country:in/state:as/cd:barpeta,Assam Lok Sabha constituency Barpeta
ocd-division/country:in/state:as/cd:gauhati,Assam Lok Sabha constituency Gauhati
ocd-division/country:in/state:as/cd:mangaldoi,Assam Lok Sabha constituency Mangaldoi
ocd-division/country:in/state:as/cd:tezpur,Assam Lok Sabha constituency Tezpur
ocd-division/country:in/state:as/cd:nowgong,Assam Lok Sabha constituency Nowgong
ocd-division/country:in/state:as/cd:kaliabor,Assam Lok Sabha constituency Kaliabor
ocd-division/country:in/state:as/cd:jorhat,Assam Lok Sabha constituency Jorhat
ocd-division/country:in/state:as/cd:dibrugarh,Assam Lok Sabha constituency Dibrugarh
ocd-division/country:in/state:as/cd:lakhimpur,Assam Lok Sabha constituency Lakhimpur
ocd-division/country:in/state:br/cd:valmiki_nagar,Bihar Lok Sabha constituency Valmiki Nagar
ocd-division/country:in/state:br/cd:paschim_champaran,Bihar Lok Sabha constituency Paschim Champaran
ocd-division/country:in/state:br/cd:purvi_champaran,Bihar Lok Sabha constituency Purvi Champaran
ocd-division/country:in/state:br/cd:sheohar,Bihar Lok Sabha constituency Sheohar
ocd-division/country:in/state:br/cd:sitamarhi,Bihar Lok Sabha constituency Sitamarhi
ocd-division/country:in/state:br/cd:madhubani,Bihar Lok Sabha constituency Madhubani
ocd-division/country:in/state:br/cd:jhanjharpur,Bihar Lok Sabha constituency Jhanjharpur
ocd-division/country:in/state:br/cd:supaul,Bihar Lok Sabha constituency Supaul
ocd-division/country:in/state:br/cd:araria,Bihar Lok Sabha constituency Araria
ocd-division/country:in/state:br/cd:kishanganj,Bihar Lok Sabha constituency Kishanganj
ocd-division/country:in/state:br/cd:katihar,Bihar Lok Sabha constituency Katihar
ocd-division/country:in/state:br/cd:purnia,Bihar Lok Sabha constituency Purnia
