id,name
ocd-division/country:ru/state:ad,Republic of Adygea
ocd-division/country:ru/state:al,Altai Republic
ocd-division/country:ru/state:alt,Altai Krai
ocd-division/country:ru/state:amu,Amur Oblast
ocd-division/country:ru/state:ark,Arkhangelsk Oblast
ocd-division/country:ru/state:ast,Astrakhan Oblast
ocd-division/country:ru/state:ba,Republic of Bashkortostan
ocd-division/country:ru/state:bel,Belgorod Oblast
ocd-division/country:ru/state:bry,Bryansk Oblast
ocd-division/country:ru/state:bu,Republic of Buryatia
ocd-division/country:ru/state:ce,Chechen Republic
ocd-division/country:ru/state:che,Chelyabinsk Oblast
ocd-division/country:ru/state:chu,Chukotka Autonomous Okrug
ocd-division/country:ru/state:cu,Chuvash Republic
ocd-division/country:ru/state:da,Republic of Dagestan
ocd-division/country:ru/state:in,Republic of Ingushetia
ocd-division/country:ru/state:irk,Irkutsk Oblast
ocd-division/country:ru/state:iva,Ivanovo Oblast
ocd-division/country:ru/state:kam,Kamchatka Krai
ocd-division/country:ru/state:kb,Kabardino-Balkarian Republic
ocd-division/country:ru/state:kc,Karachay-Cherkess Republic
ocd-division/country:ru/state:kda,Krasnodar Krai
ocd-division/country:ru/state:kem,Kemerovo Oblast
ocd-division/country:ru/state:kgd,Kaliningrad Oblast
ocd-division/country:ru/state:kgn,Kurgan Oblast
ocd-division/country:ru/state:kha,Khabarovsk Krai
ocd-division/country:ru/state:khm,Khanty-Mansi Autonomous Okrug–Yugra
ocd-division/country:ru/state:kir,Kirov Oblast
ocd-division/country:ru/state:kk,Republic of Khakassia
ocd-division/country:ru/state:kl,Republic of Kalmykia
ocd-division/country:ru/state:klu,Kaluga Oblast
ocd-division/country:ru/state:ko,Komi Republic
ocd-division/country:ru/state:kos,Kostroma Oblast
ocd-division/country:ru/state:kr,Republic of Karelia
ocd-division/country:ru/state:krs,Kursk Oblast
ocd-division/country:ru/state:kya,Krasnoyarsk Krai
ocd-division/country:ru/state:len,Leningrad Oblast
ocd-division/country:ru/state:lip,Lipetsk Oblast
ocd-division/country:ru/state:mag,Magadan Oblast
ocd-division/country:ru/state:me,Mari El Republic
ocd-division/country:ru/state:mo,Republic of Mordovia
ocd-division/country:ru/state:mos,Moscow Oblast
ocd-division/country:ru/state:mow,Moscow
ocd-division/country:ru/state:mur,Murmansk Oblast
ocd-division/country:ru/state:nen,Nenets Autonomous Okrug
ocd-division/country:ru/state:ngr,Novgorod Oblast
ocd-division/country:ru/state:niz,Nizhny Novgorod Region
ocd-division/country:ru/state:nvs,Novosibirsk Oblast
ocd-division/country:ru/state:oms,Omsk Oblast
ocd-division/country:ru/state:ore,Orenburg Oblast
ocd-division/country:ru/state:orl,Oryol Oblast
ocd-division/country:ru/state:per,Perm Krai
ocd-division/country:ru/state:pnz,Penza Oblast
ocd-division/country:ru/state:pri,Primorsky Krai
ocd-division/country:ru/state:psk,Pskov Oblast
ocd-division/country:ru/state:ros,Rostov Oblast
ocd-division/country:ru/state:rya,Ryazan Oblast
ocd-division/country:ru/state:sa,Republic of Sakha (Yakutia)
ocd-division/country:ru/state:sak,Sakhalin Oblast
ocd-division/country:ru/state:sam,Samara Oblast
ocd-division/country:ru/state:sar,Saratov Oblast
ocd-division/country:ru/state:se,Republic of North Ossetia–Alania
ocd-division/country:ru/state:smo,Smolensk Oblast
ocd-division/country:ru/state:spe,Saint Petersburg
ocd-division/country:ru/state:sta,Stavropol Krai
ocd-division/country:ru/state:sve,Sverdlovsk Oblast
ocd-division/country:ru/state:ta,Republic of Tatarstan
ocd-division/country:ru/state:tam,Tambov Oblast
ocd-division/country:ru/state:tom,Tomsk Oblast
ocd-division/country:ru/state:tul,Tula Oblast
ocd-division/country:ru/state:tve,Tver Oblast
ocd-division/country:ru/state:ty,Tuva Republic
ocd-division/country:ru/state:tyu,Tyumen Oblast
ocd-division/country:ru/state:ud,Udmurt Republic
ocd-division/country:ru/state:uly,Ulyanovsk Oblast
ocd-division/country:ru/state:vgg,Volgograd Oblast
ocd-division/country:ru/state:vla,Vladimir Oblast
ocd-division/country:ru/state:vlg,Vologda Oblast
ocd-division/country:ru/state:vor,Voronezh Oblast
ocd-division/country:ru/state:yan,Yamalo-Nenets Autonomous Okrug
ocd-division/country:ru/state:yar,Yaroslavl Oblast
ocd-division/country:ru/state:yev,Jewish Autonomous Oblast
ocd-division/country:ru/state:zab,Zabaykalsky Krai
