ocd-division/country:us/state:wy/place:superior,5674775
ocd-division/country:us/state:wy/place:ten_sleep,5675790
ocd-division/country:us/state:wy/place:thayne,5676370
ocd-division/country:us/state:wy/place:thermopolis,5676515
ocd-division/country:us/state:wy/place:torrington,5677530
ocd-division/country:us/state:wy/place:upton,5679125
ocd-division/country:us/state:wy/place:van_tassell,5679705
ocd-division/country:us/state:wy/place:wamsutter,5681300
ocd-division/country:us/state:wy/place:wheatland,5683040
ocd-division/country:us/state:wy/place:worland,5684925
ocd-division/country:us/state:wy/place:wright,5685015
ocd-division/country:us/state:wy/place:yoder,5686665
