id,name
ocd-division/country:es/autonomous_community:cn/province:gc/ed:1,Gran Canaria
ocd-division/country:es/autonomous_community:cn/province:gc/ed:2,Lanzarote
ocd-division/country:es/autonomous_community:cn/province:gc/ed:3,Fuerteventura
ocd-division/country:es/autonomous_community:cn/province:tf/ed:1,Tenerife
ocd-division/country:es/autonomous_community:cn/province:tf/ed:2,La Gomera
ocd-division/country:es/autonomous_community:cn/province:tf/ed:3,El Hierro
ocd-division/country:es/autonomous_community:cn/province:tf/ed:4,La Palma
ocd-division/country:es/autonomous_community:ib/province:pm/ed:1,Mallorca
ocd-division/country:es/autonomous_community:ib/province:pm/ed:2,Menorca
ocd-division/country:es/autonomous_community:ib/province:pm/ed:3,Ibiza-Formentera
