id,name
ocd-division/country:es,España
ocd-division/country:es/state:an,Andalucía
ocd-division/country:es/state:ar,Aragón
ocd-division/country:es/state:as,Principado de Asturias
ocd-division/country:es/state:pm,Illes Balears
ocd-division/country:es/state:pv,País Vasco
ocd-division/country:es/state:cn,Canarias
ocd-division/country:es/state:cb,Cantabria
ocd-division/country:es/state:cl,Castilla Y León
ocd-division/country:es/state:cm,Castilla-La Mancha
ocd-division/country:es/state:ct,Cataluña
ocd-division/country:es/state:ex,Extremadura
ocd-division/country:es/state:ga,Galicia
ocd-division/country:es/state:lo,La Rioja
ocd-division/country:es/state:md,Comunidad de Madrid
ocd-division/country:es/state:mu,Región de Murcia
ocd-division/country:es/state:na,Comunidad Floral de Navarra
ocd-division/country:es/state:vc,Comunidad Valenciana
