id,name
ocd-division/country:fr/overseas_collectivity:bl,St-Barthélemy
ocd-division/country:fr/overseas_collectivity:mf,St-Martin
ocd-division/country:fr/overseas_collectivity:pf,Polynésie français
ocd-division/country:fr/overseas_collectivity:pm,St-Pierre-et-Miquelon
ocd-division/country:fr/overseas_collectivity:wf,Wallis-et-Futuna
ocd-division/country:fr/overseas_department:gf,Guyane
ocd-division/country:fr/overseas_department:gp,Guadeloupe
ocd-division/country:fr/overseas_department:mq,Martinique
ocd-division/country:fr/overseas_department:re,La Réunion
ocd-division/country:fr/overseas_department:yt,Mayotte
ocd-division/country:fr/special:diaspora,Français établi hors de France
ocd-division/country:fr/sui_generis_collectivity:nc,Nouvelle-Calédonie
