id,name
ocd-division/country:fr,France
ocd-division/country:fr/region:ar,Auvergne-Rhône-Alpes
ocd-division/country:fr/region:bf,Bourgogne-Franche-Comté
ocd-division/country:fr/region:bt,Bretagne
ocd-division/country:fr/region:cn,Centre-Val de Loire
ocd-division/country:fr/region:ce,Corse
ocd-division/country:fr/region:ao,Grand Est
ocd-division/country:fr/region:nc,Hauts-de-France
ocd-division/country:fr/region:if,Île-de-France
ocd-division/country:fr/region:nd,Normandie
ocd-division/country:fr/region:ac,Nouvelle-Aquitaine
ocd-division/country:fr/region:lp,Occitanie
ocd-division/country:fr/region:pl,Pays de la Loire
ocd-division/country:fr/region:pr,Provence-Alpes-Côte d'Azur
