id,openstates_district
ocd-division/country:us/state:sd/sldl:10,sd-lower-10
ocd-division/country:us/state:sd/sldl:11,sd-lower-11
ocd-division/country:us/state:sd/sldl:1,sd-lower-1
ocd-division/country:us/state:sd/sldl:12,sd-lower-12
ocd-division/country:us/state:sd/sldl:13,sd-lower-13
ocd-division/country:us/state:sd/sldl:14,sd-lower-14
ocd-division/country:us/state:sd/sldl:15,sd-lower-15
ocd-division/country:us/state:sd/sldl:16,sd-lower-16
ocd-division/country:us/state:sd/sldl:17,sd-lower-17
ocd-division/country:us/state:sd/sldl:18,sd-lower-18
ocd-division/country:us/state:sd/sldl:19,sd-lower-19
ocd-division/country:us/state:sd/sldl:20,sd-lower-20
ocd-division/country:us/state:sd/sldl:21,sd-lower-21
ocd-division/country:us/state:sd/sldl:2,sd-lower-2
ocd-division/country:us/state:sd/sldl:22,sd-lower-22
ocd-division/country:us/state:sd/sldl:23,sd-lower-23
ocd-division/country:us/state:sd/sldl:24,sd-lower-24
ocd-division/country:us/state:sd/sldl:25,sd-lower-25
ocd-division/country:us/state:sd/sldl:26a,sd-lower-26a
ocd-division/country:us/state:sd/sldl:26b,sd-lower-26b
ocd-division/country:us/state:sd/sldl:27,sd-lower-27
ocd-division/country:us/state:sd/sldl:28a,sd-lower-28a
ocd-division/country:us/state:sd/sldl:28b,sd-lower-28b
ocd-division/country:us/state:sd/sldl:29,sd-lower-29
ocd-division/country:us/state:sd/sldl:30,sd-lower-30
ocd-division/country:us/state:sd/sldl:31,sd-lower-31
ocd-division/country:us/state:sd/sldl:3,sd-lower-3
ocd-division/country:us/state:sd/sldl:32,sd-lower-32
ocd-division/country:us/state:sd/sldl:33,sd-lower-33
ocd-division/country:us/state:sd/sldl:34,sd-lower-34
ocd-division/country:us/state:sd/sldl:35,sd-lower-35
ocd-division/country:us/state:sd/sldl:4,sd-lower-4
ocd-division/country:us/state:sd/sldl:5,sd-lower-5
ocd-division/country:us/state:sd/sldl:6,sd-lower-6
ocd-division/country:us/state:sd/sldl:7,sd-lower-7
ocd-division/country:us/state:sd/sldl:8,sd-lower-8
ocd-division/country:us/state:sd/sldl:9,sd-lower-9
ocd-division/country:us/state:sd/sldu:10,sd-upper-10
ocd-division/country:us/state:sd/sldu:11,sd-upper-11
ocd-division/country:us/state:sd/sldu:1,sd-upper-1
ocd-division/country:us/state:sd/sldu:12,sd-upper-12
ocd-division/country:us/state:sd/sldu:13,sd-upper-13
ocd-division/country:us/state:sd/sldu:14,sd-upper-14
ocd-division/country:us/state:sd/sldu:15,sd-upper-15
ocd-division/country:us/state:sd/sldu:16,sd-upper-16
ocd-division/country:us/state:sd/sldu:17,sd-upper-17
ocd-division/country:us/state:sd/sldu:18,sd-upper-18
ocd-division/country:us/state:sd/sldu:19,sd-upper-19
ocd-division/country:us/state:sd/sldu:20,sd-upper-20
ocd-division/country:us/state:sd/sldu:21,sd-upper-21
ocd-division/country:us/state:sd/sldu:2,sd-upper-2
ocd-division/country:us/state:sd/sldu:22,sd-upper-22
ocd-division/country:us/state:sd/sldu:23,sd-upper-23
ocd-division/country:us/state:sd/sldu:24,sd-upper-24
ocd-division/country:us/state:sd/sldu:25,sd-upper-25
ocd-division/country:us/state:sd/sldu:26,sd-upper-26
ocd-division/country:us/state:sd/sldu:27,sd-upper-27
ocd-division/country:us/state:sd/sldu:28,sd-upper-28
ocd-division/country:us/state:sd/sldu:29,sd-upper-29
ocd-division/country:us/state:sd/sldu:30,sd-upper-30
ocd-division/country:us/state:sd/sldu:31,sd-upper-31
ocd-division/country:us/state:sd/sldu:3,sd-upper-3
ocd-division/country:us/state:sd/sldu:32,sd-upper-32
ocd-division/country:us/state:sd/sldu:33,sd-upper-33
ocd-division/country:us/state:sd/sldu:34,sd-upper-34
ocd-division/country:us/state:sd/sldu:35,sd-upper-35
ocd-division/country:us/state:sd/sldu:4,sd-upper-4
ocd-division/country:us/state:sd/sldu:5,sd-upper-5
ocd-division/country:us/state:sd/sldu:6,sd-upper-6
ocd-division/country:us/state:sd/sldu:7,sd-upper-7
ocd-division/country:us/state:sd/sldu:8,sd-upper-8
ocd-division/country:us/state:sd/sldu:9,sd-upper-9
