id,openstates_district
ocd-division/country:us/state:ri/sldl:10,ri-lower-10
ocd-division/country:us/state:ri/sldl:11,ri-lower-11
ocd-division/country:us/state:ri/sldl:1,ri-lower-1
ocd-division/country:us/state:ri/sldl:12,ri-lower-12
ocd-division/country:us/state:ri/sldl:13,ri-lower-13
ocd-division/country:us/state:ri/sldl:14,ri-lower-14
ocd-division/country:us/state:ri/sldl:15,ri-lower-15
ocd-division/country:us/state:ri/sldl:16,ri-lower-16
ocd-division/country:us/state:ri/sldl:17,ri-lower-17
ocd-division/country:us/state:ri/sldl:18,ri-lower-18
ocd-division/country:us/state:ri/sldl:19,ri-lower-19
ocd-division/country:us/state:ri/sldl:20,ri-lower-20
ocd-division/country:us/state:ri/sldl:21,ri-lower-21
ocd-division/country:us/state:ri/sldl:2,ri-lower-2
ocd-division/country:us/state:ri/sldl:22,ri-lower-22
ocd-division/country:us/state:ri/sldl:23,ri-lower-23
ocd-division/country:us/state:ri/sldl:24,ri-lower-24
ocd-division/country:us/state:ri/sldl:25,ri-lower-25
ocd-division/country:us/state:ri/sldl:26,ri-lower-26
ocd-division/country:us/state:ri/sldl:27,ri-lower-27
ocd-division/country:us/state:ri/sldl:28,ri-lower-28
ocd-division/country:us/state:ri/sldl:29,ri-lower-29
ocd-division/country:us/state:ri/sldl:30,ri-lower-30
ocd-division/country:us/state:ri/sldl:31,ri-lower-31
ocd-division/country:us/state:ri/sldl:3,ri-lower-3
ocd-division/country:us/state:ri/sldl:32,ri-lower-32
ocd-division/country:us/state:ri/sldl:33,ri-lower-33
ocd-division/country:us/state:ri/sldl:34,ri-lower-34
ocd-division/country:us/state:ri/sldl:35,ri-lower-35
ocd-division/country:us/state:ri/sldl:36,ri-lower-36
ocd-division/country:us/state:ri/sldl:37,ri-lower-37
ocd-division/country:us/state:ri/sldl:38,ri-lower-38
ocd-division/country:us/state:ri/sldl:39,ri-lower-39
ocd-division/country:us/state:ri/sldl:40,ri-lower-40
ocd-division/country:us/state:ri/sldl:41,ri-lower-41
ocd-division/country:us/state:ri/sldl:4,ri-lower-4
ocd-division/country:us/state:ri/sldl:42,ri-lower-42
ocd-division/country:us/state:ri/sldl:43,ri-lower-43
ocd-division/country:us/state:ri/sldl:44,ri-lower-44
ocd-division/country:us/state:ri/sldl:45,ri-lower-45
ocd-division/country:us/state:ri/sldl:46,ri-lower-46
ocd-division/country:us/state:ri/sldl:47,ri-lower-47
ocd-division/country:us/state:ri/sldl:48,ri-lower-48
ocd-division/country:us/state:ri/sldl:49,ri-lower-49
ocd-division/country:us/state:ri/sldl:50,ri-lower-50
ocd-division/country:us/state:ri/sldl:51,ri-lower-51
ocd-division/country:us/state:ri/sldl:5,ri-lower-5
ocd-division/country:us/state:ri/sldl:52,ri-lower-52
ocd-division/country:us/state:ri/sldl:53,ri-lower-53
ocd-division/country:us/state:ri/sldl:54,ri-lower-54
ocd-division/country:us/state:ri/sldl:55,ri-lower-55
ocd-division/country:us/state:ri/sldl:56,ri-lower-56
ocd-division/country:us/state:ri/sldl:57,ri-lower-57
ocd-division/country:us/state:ri/sldl:58,ri-lower-58
ocd-division/country:us/state:ri/sldl:59,ri-lower-59
ocd-division/country:us/state:ri/sldl:60,ri-lower-60
ocd-division/country:us/state:ri/sldl:61,ri-lower-61
ocd-division/country:us/state:ri/sldl:6,ri-lower-6
ocd-division/country:us/state:ri/sldl:62,ri-lower-62
ocd-division/country:us/state:ri/sldl:63,ri-lower-63
ocd-division/country:us/state:ri/sldl:64,ri-lower-64
ocd-division/country:us/state:ri/sldl:65,ri-lower-65
ocd-division/country:us/state:ri/sldl:66,ri-lower-66
ocd-division/country:us/state:ri/sldl:67,ri-lower-67
ocd-division/country:us/state:ri/sldl:68,ri-lower-68
ocd-division/country:us/state:ri/sldl:69,ri-lower-69
ocd-division/country:us/state:ri/sldl:70,ri-lower-70
ocd-division/country:us/state:ri/sldl:71,ri-lower-71
ocd-division/country:us/state:ri/sldl:7,ri-lower-7
ocd-division/country:us/state:ri/sldl:72,ri-lower-72
ocd-division/country:us/state:ri/sldl:73,ri-lower-73
ocd-division/country:us/state:ri/sldl:74,ri-lower-74
ocd-division/country:us/state:ri/sldl:75,ri-lower-75
ocd-division/country:us/state:ri/sldl:8,ri-lower-8
ocd-division/country:us/state:ri/sldl:9,ri-lower-9
ocd-division/country:us/state:ri/sldu:10,ri-upper-10
ocd-division/country:us/state:ri/sldu:11,ri-upper-11
ocd-division/country:us/state:ri/sldu:1,ri-upper-1
ocd-division/country:us/state:ri/sldu:12,ri-upper-12
