id,openstates_district
ocd-division/country:us/state:ca/sldl:10,ca-lower-10
ocd-division/country:us/state:ca/sldl:11,ca-lower-11
ocd-division/country:us/state:ca/sldl:1,ca-lower-1
ocd-division/country:us/state:ca/sldl:12,ca-lower-12
ocd-division/country:us/state:ca/sldl:13,ca-lower-13
ocd-division/country:us/state:ca/sldl:14,ca-lower-14
ocd-division/country:us/state:ca/sldl:15,ca-lower-15
ocd-division/country:us/state:ca/sldl:16,ca-lower-16
ocd-division/country:us/state:ca/sldl:17,ca-lower-17
ocd-division/country:us/state:ca/sldl:18,ca-lower-18
ocd-division/country:us/state:ca/sldl:19,ca-lower-19
ocd-division/country:us/state:ca/sldl:20,ca-lower-20
ocd-division/country:us/state:ca/sldl:21,ca-lower-21
ocd-division/country:us/state:ca/sldl:2,ca-lower-2
ocd-division/country:us/state:ca/sldl:22,ca-lower-22
ocd-division/country:us/state:ca/sldl:23,ca-lower-23
ocd-division/country:us/state:ca/sldl:24,ca-lower-24
ocd-division/country:us/state:ca/sldl:25,ca-lower-25
ocd-division/country:us/state:ca/sldl:26,ca-lower-26
ocd-division/country:us/state:ca/sldl:27,ca-lower-27
ocd-division/country:us/state:ca/sldl:28,ca-lower-28
ocd-division/country:us/state:ca/sldl:29,ca-lower-29
ocd-division/country:us/state:ca/sldl:30,ca-lower-30
ocd-division/country:us/state:ca/sldl:31,ca-lower-31
ocd-division/country:us/state:ca/sldl:3,ca-lower-3
ocd-division/country:us/state:ca/sldl:32,ca-lower-32
ocd-division/country:us/state:ca/sldl:33,ca-lower-33
ocd-division/country:us/state:ca/sldl:34,ca-lower-34
ocd-division/country:us/state:ca/sldl:35,ca-lower-35
ocd-division/country:us/state:ca/sldl:36,ca-lower-36
ocd-division/country:us/state:ca/sldl:37,ca-lower-37
ocd-division/country:us/state:ca/sldl:38,ca-lower-38
ocd-division/country:us/state:ca/sldl:39,ca-lower-39
ocd-division/country:us/state:ca/sldl:40,ca-lower-40
ocd-division/country:us/state:ca/sldl:41,ca-lower-41
ocd-division/country:us/state:ca/sldl:4,ca-lower-4
ocd-division/country:us/state:ca/sldl:42,ca-lower-42
ocd-division/country:us/state:ca/sldl:43,ca-lower-43
ocd-division/country:us/state:ca/sldl:44,ca-lower-44
ocd-division/country:us/state:ca/sldl:45,ca-lower-45
ocd-division/country:us/state:ca/sldl:46,ca-lower-46
ocd-division/country:us/state:ca/sldl:47,ca-lower-47
ocd-division/country:us/state:ca/sldl:48,ca-lower-48
ocd-division/country:us/state:ca/sldl:49,ca-lower-49
ocd-division/country:us/state:ca/sldl:50,ca-lower-50
ocd-division/country:us/state:ca/sldl:51,ca-lower-51
ocd-division/country:us/state:ca/sldl:5,ca-lower-5
ocd-division/country:us/state:ca/sldl:52,ca-lower-52
ocd-division/country:us/state:ca/sldl:53,ca-lower-53
ocd-division/country:us/state:ca/sldl:54,ca-lower-54
ocd-division/country:us/state:ca/sldl:55,ca-lower-55
ocd-division/country:us/state:ca/sldl:56,ca-lower-56
ocd-division/country:us/state:ca/sldl:57,ca-lower-57
ocd-division/country:us/state:ca/sldl:58,ca-lower-58
ocd-division/country:us/state:ca/sldl:59,ca-lower-59
ocd-division/country:us/state:ca/sldl:60,ca-lower-60
ocd-division/country:us/state:ca/sldl:61,ca-lower-61
ocd-division/country:us/state:ca/sldl:6,ca-lower-6
ocd-division/country:us/state:ca/sldl:62,ca-lower-62
ocd-division/country:us/state:ca/sldl:63,ca-lower-63
ocd-division/country:us/state:ca/sldl:64,ca-lower-64
ocd-division/country:us/state:ca/sldl:65,ca-lower-65
ocd-division/country:us/state:ca/sldl:66,ca-lower-66
ocd-division/country:us/state:ca/sldl:67,ca-lower-67
ocd-division/country:us/state:ca/sldl:68,ca-lower-68
ocd-division/country:us/state:ca/sldl:69,ca-lower-69
ocd-division/country:us/state:ca/sldl:70,ca-lower-70
ocd-division/country:us/state:ca/sldl:71,ca-lower-71
ocd-division/country:us/state:ca/sldl:7,ca-lower-7
ocd-division/country:us/state:ca/sldl:72,ca-lower-72
ocd-division/country:us/state:ca/sldl:73,ca-lower-73
ocd-division/country:us/state:ca/sldl:74,ca-lower-74
ocd-division/country:us/state:ca/sldl:75,ca-lower-75
ocd-division/country:us/state:ca/sldl:76,ca-lower-76
ocd-division/country:us/state:ca/sldl:77,ca-lower-77
ocd-division/country:us/state:ca/sldl:78,ca-lower-78
ocd-division/country:us/state:ca/sldl:79,ca-lower-79
ocd-division/country:us/state:ca/sldl:80,ca-lower-80
ocd-division/country:us/state:ca/sldl:8,ca-lower-8
ocd-division/country:us/state:ca/sldl:9,ca-lower-9
ocd-division/country:us/state:ca/sldu:10,ca-upper-10
ocd-division/country:us/state:ca/sldu:11,ca-upper-11
ocd-division/country:us/state:ca/sldu:1,ca-upper-1
ocd-division/country:us/state:ca/sldu:12,ca-upper-12
ocd-division/country:us/state:ca/sldu:13,ca-upper-13
ocd-division/country:us/state:ca/sldu:14,ca-upper-14
ocd-division/country:us/state:ca/sldu:15,ca-upper-15
ocd-division/country:us/state:ca/sldu:16,ca-upper-16
ocd-division/country:us/state:ca/sldu:17,ca-upper-17
ocd-division/country:us/state:ca/sldu:18,ca-upper-18
ocd-division/country:us/state:ca/sldu:19,ca-upper-19
ocd-division/country:us/state:ca/sldu:20,ca-upper-20
ocd-division/country:us/state:ca/sldu:21,ca-upper-21
ocd-division/country:us/state:ca/sldu:2,ca-upper-2
ocd-division/country:us/state:ca/sldu:22,ca-upper-22
ocd-division/country:us/state:ca/sldu:23,ca-upper-23
ocd-division/country:us/state:ca/sldu:24,ca-upper-24
ocd-division/country:us/state:ca/sldu:25,ca-upper-25
ocd-division/country:us/state:ca/sldu:26,ca-upper-26
ocd-division/country:us/state:ca/sldu:27,ca-upper-27
ocd-division/country:us/state:ca/sldu:28,ca-upper-28
ocd-division/country:us/state:ca/sldu:29,ca-upper-29
ocd-division/country:us/state:ca/sldu:30,ca-upper-30
ocd-division/country:us/state:ca/sldu:31,ca-upper-31
ocd-division/country:us/state:ca/sldu:3,ca-upper-3
ocd-division/country:us/state:ca/sldu:32,ca-upper-32
ocd-division/country:us/state:ca/sldu:33,ca-upper-33
ocd-division/country:us/state:ca/sldu:34,ca-upper-34
ocd-division/country:us/state:ca/sldu:35,ca-upper-35
ocd-division/country:us/state:ca/sldu:36,ca-upper-36
ocd-division/country:us/state:ca/sldu:37,ca-upper-37
ocd-division/country:us/state:ca/sldu:38,ca-upper-38
ocd-division/country:us/state:ca/sldu:39,ca-upper-39
ocd-division/country:us/state:ca/sldu:40,ca-upper-40
ocd-division/country:us/state:ca/sldu:4,ca-upper-4
ocd-division/country:us/state:ca/sldu:5,ca-upper-5
ocd-division/country:us/state:ca/sldu:6,ca-upper-6
ocd-division/country:us/state:ca/sldu:7,ca-upper-7
ocd-division/country:us/state:ca/sldu:8,ca-upper-8
ocd-division/country:us/state:ca/sldu:9,ca-upper-9
