id,openstates_district
ocd-division/country:us/state:ak/sldl:1,ak-lower-1
ocd-division/country:us/state:ak/sldl:2,ak-lower-2
ocd-division/country:us/state:ak/sldl:3,ak-lower-3
ocd-division/country:us/state:ak/sldl:4,ak-lower-4
ocd-division/country:us/state:ak/sldl:5,ak-lower-5
ocd-division/country:us/state:ak/sldl:6,ak-lower-6
ocd-division/country:us/state:ak/sldl:7,ak-lower-7
ocd-division/country:us/state:ak/sldl:8,ak-lower-8
ocd-division/country:us/state:ak/sldl:9,ak-lower-9
ocd-division/country:us/state:ak/sldl:10,ak-lower-10
ocd-division/country:us/state:ak/sldl:11,ak-lower-11
ocd-division/country:us/state:ak/sldl:12,ak-lower-12
ocd-division/country:us/state:ak/sldl:13,ak-lower-13
ocd-division/country:us/state:ak/sldl:14,ak-lower-14
ocd-division/country:us/state:ak/sldl:15,ak-lower-15
ocd-division/country:us/state:ak/sldl:16,ak-lower-16
ocd-division/country:us/state:ak/sldl:17,ak-lower-17
ocd-division/country:us/state:ak/sldl:18,ak-lower-18
ocd-division/country:us/state:ak/sldl:19,ak-lower-19
ocd-division/country:us/state:ak/sldl:20,ak-lower-20
ocd-division/country:us/state:ak/sldl:21,ak-lower-21
ocd-division/country:us/state:ak/sldl:22,ak-lower-22
ocd-division/country:us/state:ak/sldl:23,ak-lower-23
ocd-division/country:us/state:ak/sldl:24,ak-lower-24
ocd-division/country:us/state:ak/sldl:25,ak-lower-25
ocd-division/country:us/state:ak/sldl:26,ak-lower-26
ocd-division/country:us/state:ak/sldl:27,ak-lower-27
ocd-division/country:us/state:ak/sldl:28,ak-lower-28
ocd-division/country:us/state:ak/sldl:29,ak-lower-29
ocd-division/country:us/state:ak/sldl:30,ak-lower-30
ocd-division/country:us/state:ak/sldl:31,ak-lower-31
ocd-division/country:us/state:ak/sldl:32,ak-lower-32
ocd-division/country:us/state:ak/sldl:33,ak-lower-33
ocd-division/country:us/state:ak/sldl:34,ak-lower-34
ocd-division/country:us/state:ak/sldl:35,ak-lower-35
ocd-division/country:us/state:ak/sldl:36,ak-lower-36
ocd-division/country:us/state:ak/sldl:37,ak-lower-37
ocd-division/country:us/state:ak/sldl:38,ak-lower-38
ocd-division/country:us/state:ak/sldl:39,ak-lower-39
ocd-division/country:us/state:ak/sldl:40,ak-lower-40
ocd-division/country:us/state:ak/sldu:a,ak-upper-a
ocd-division/country:us/state:ak/sldu:b,ak-upper-b
ocd-division/country:us/state:ak/sldu:c,ak-upper-c
ocd-division/country:us/state:ak/sldu:d,ak-upper-d
ocd-division/country:us/state:ak/sldu:e,ak-upper-e
ocd-division/country:us/state:ak/sldu:f,ak-upper-f
ocd-division/country:us/state:ak/sldu:g,ak-upper-g
ocd-division/country:us/state:ak/sldu:h,ak-upper-h
ocd-division/country:us/state:ak/sldu:i,ak-upper-i
ocd-division/country:us/state:ak/sldu:j,ak-upper-j
ocd-division/country:us/state:ak/sldu:k,ak-upper-k
ocd-division/country:us/state:ak/sldu:l,ak-upper-l
ocd-division/country:us/state:ak/sldu:m,ak-upper-m
ocd-division/country:us/state:ak/sldu:n,ak-upper-n
ocd-division/country:us/state:ak/sldu:o,ak-upper-o
ocd-division/country:us/state:ak/sldu:p,ak-upper-p
ocd-division/country:us/state:ak/sldu:q,ak-upper-q
ocd-division/country:us/state:ak/sldu:r,ak-upper-r
ocd-division/country:us/state:ak/sldu:s,ak-upper-s
ocd-division/country:us/state:ak/sldu:t,ak-upper-t
