id,openstates_district
ocd-division/country:us/state:nd/sldl:10,nd-lower-10
ocd-division/country:us/state:nd/sldl:11,nd-lower-11
ocd-division/country:us/state:nd/sldl:1,nd-lower-1
ocd-division/country:us/state:nd/sldl:12,nd-lower-12
ocd-division/country:us/state:nd/sldl:13,nd-lower-13
ocd-division/country:us/state:nd/sldl:14,nd-lower-14
ocd-division/country:us/state:nd/sldl:15,nd-lower-15
ocd-division/country:us/state:nd/sldl:16,nd-lower-16
ocd-division/country:us/state:nd/sldl:17,nd-lower-17
ocd-division/country:us/state:nd/sldl:18,nd-lower-18
ocd-division/country:us/state:nd/sldl:19,nd-lower-19
ocd-division/country:us/state:nd/sldl:20,nd-lower-20
ocd-division/country:us/state:nd/sldl:21,nd-lower-21
ocd-division/country:us/state:nd/sldl:2,nd-lower-2
ocd-division/country:us/state:nd/sldl:22,nd-lower-22
ocd-division/country:us/state:nd/sldl:23,nd-lower-23
ocd-division/country:us/state:nd/sldl:24,nd-lower-24
ocd-division/country:us/state:nd/sldl:25,nd-lower-25
ocd-division/country:us/state:nd/sldl:26,nd-lower-26
ocd-division/country:us/state:nd/sldl:27,nd-lower-27
ocd-division/country:us/state:nd/sldl:28,nd-lower-28
ocd-division/country:us/state:nd/sldl:29,nd-lower-29
ocd-division/country:us/state:nd/sldl:30,nd-lower-30
ocd-division/country:us/state:nd/sldl:31,nd-lower-31
ocd-division/country:us/state:nd/sldl:3,nd-lower-3
ocd-division/country:us/state:nd/sldl:32,nd-lower-32
ocd-division/country:us/state:nd/sldl:33,nd-lower-33
ocd-division/country:us/state:nd/sldl:34,nd-lower-34
ocd-division/country:us/state:nd/sldl:35,nd-lower-35
ocd-division/country:us/state:nd/sldl:36,nd-lower-36
ocd-division/country:us/state:nd/sldl:37,nd-lower-37
ocd-division/country:us/state:nd/sldl:38,nd-lower-38
ocd-division/country:us/state:nd/sldl:39,nd-lower-39
ocd-division/country:us/state:nd/sldl:40,nd-lower-40
ocd-division/country:us/state:nd/sldl:41,nd-lower-41
ocd-division/country:us/state:nd/sldl:4,nd-lower-4
ocd-division/country:us/state:nd/sldl:42,nd-lower-42
ocd-division/country:us/state:nd/sldl:43,nd-lower-43
ocd-division/country:us/state:nd/sldl:44,nd-lower-44
ocd-division/country:us/state:nd/sldl:45,nd-lower-45
ocd-division/country:us/state:nd/sldl:46,nd-lower-46
ocd-division/country:us/state:nd/sldl:47,nd-lower-47
ocd-division/country:us/state:nd/sldl:5,nd-lower-5
ocd-division/country:us/state:nd/sldl:6,nd-lower-6
ocd-division/country:us/state:nd/sldl:7,nd-lower-7
ocd-division/country:us/state:nd/sldl:8,nd-lower-8
ocd-division/country:us/state:nd/sldl:9,nd-lower-9
ocd-division/country:us/state:nd/sldu:10,nd-upper-10
ocd-division/country:us/state:nd/sldu:11,nd-upper-11
ocd-division/country:us/state:nd/sldu:1,nd-upper-1
ocd-division/country:us/state:nd/sldu:12,nd-upper-12
ocd-division/country:us/state:nd/sldu:13,nd-upper-13
ocd-division/country:us/state:nd/sldu:14,nd-upper-14
ocd-division/country:us/state:nd/sldu:15,nd-upper-15
ocd-division/country:us/state:nd/sldu:16,nd-upper-16
ocd-division/country:us/state:nd/sldu:17,nd-upper-17
ocd-division/country:us/state:nd/sldu:18,nd-upper-18
ocd-division/country:us/state:nd/sldu:19,nd-upper-19
ocd-division/country:us/state:nd/sldu:20,nd-upper-20
ocd-division/country:us/state:nd/sldu:21,nd-upper-21
ocd-division/country:us/state:nd/sldu:2,nd-upper-2
ocd-division/country:us/state:nd/sldu:22,nd-upper-22
ocd-division/country:us/state:nd/sldu:23,nd-upper-23
ocd-division/country:us/state:nd/sldu:24,nd-upper-24
ocd-division/country:us/state:nd/sldu:25,nd-upper-25
ocd-division/country:us/state:nd/sldu:26,nd-upper-26
ocd-division/country:us/state:nd/sldu:27,nd-upper-27
ocd-division/country:us/state:nd/sldu:28,nd-upper-28
ocd-division/country:us/state:nd/sldu:29,nd-upper-29
ocd-division/country:us/state:nd/sldu:30,nd-upper-30
ocd-division/country:us/state:nd/sldu:31,nd-upper-31
ocd-division/country:us/state:nd/sldu:3,nd-upper-3
ocd-division/country:us/state:nd/sldu:32,nd-upper-32
ocd-division/country:us/state:nd/sldu:33,nd-upper-33
ocd-division/country:us/state:nd/sldu:34,nd-upper-34
ocd-division/country:us/state:nd/sldu:35,nd-upper-35
ocd-division/country:us/state:nd/sldu:36,nd-upper-36
ocd-division/country:us/state:nd/sldu:37,nd-upper-37
ocd-division/country:us/state:nd/sldu:38,nd-upper-38
ocd-division/country:us/state:nd/sldu:39,nd-upper-39
ocd-division/country:us/state:nd/sldu:40,nd-upper-40
ocd-division/country:us/state:nd/sldu:41,nd-upper-41
ocd-division/country:us/state:nd/sldu:4,nd-upper-4
ocd-division/country:us/state:nd/sldu:42,nd-upper-42
ocd-division/country:us/state:nd/sldu:43,nd-upper-43
ocd-division/country:us/state:nd/sldu:44,nd-upper-44
ocd-division/country:us/state:nd/sldu:45,nd-upper-45
ocd-division/country:us/state:nd/sldu:46,nd-upper-46
ocd-division/country:us/state:nd/sldu:47,nd-upper-47
ocd-division/country:us/state:nd/sldu:5,nd-upper-5
ocd-division/country:us/state:nd/sldu:6,nd-upper-6
ocd-division/country:us/state:nd/sldu:7,nd-upper-7
ocd-division/country:us/state:nd/sldu:8,nd-upper-8
ocd-division/country:us/state:nd/sldu:9,nd-upper-9
