id,openstates_district
ocd-division/country:us/state:hi/sldl:10,hi-lower-10
ocd-division/country:us/state:hi/sldl:11,hi-lower-11
ocd-division/country:us/state:hi/sldl:1,hi-lower-1
ocd-division/country:us/state:hi/sldl:12,hi-lower-12
ocd-division/country:us/state:hi/sldl:13,hi-lower-13
ocd-division/country:us/state:hi/sldl:14,hi-lower-14
ocd-division/country:us/state:hi/sldl:15,hi-lower-15
ocd-division/country:us/state:hi/sldl:16,hi-lower-16
ocd-division/country:us/state:hi/sldl:17,hi-lower-17
ocd-division/country:us/state:hi/sldl:18,hi-lower-18
ocd-division/country:us/state:hi/sldl:19,hi-lower-19
ocd-division/country:us/state:hi/sldl:20,hi-lower-20
ocd-division/country:us/state:hi/sldl:21,hi-lower-21
ocd-division/country:us/state:hi/sldl:2,hi-lower-2
ocd-division/country:us/state:hi/sldl:22,hi-lower-22
ocd-division/country:us/state:hi/sldl:23,hi-lower-23
ocd-division/country:us/state:hi/sldl:24,hi-lower-24
ocd-division/country:us/state:hi/sldl:25,hi-lower-25
ocd-division/country:us/state:hi/sldl:26,hi-lower-26
ocd-division/country:us/state:hi/sldl:27,hi-lower-27
ocd-division/country:us/state:hi/sldl:28,hi-lower-28
ocd-division/country:us/state:hi/sldl:29,hi-lower-29
ocd-division/country:us/state:hi/sldl:30,hi-lower-30
ocd-division/country:us/state:hi/sldl:31,hi-lower-31
ocd-division/country:us/state:hi/sldl:3,hi-lower-3
ocd-division/country:us/state:hi/sldl:32,hi-lower-32
ocd-division/country:us/state:hi/sldl:33,hi-lower-33
ocd-division/country:us/state:hi/sldl:34,hi-lower-34
ocd-division/country:us/state:hi/sldl:35,hi-lower-35
ocd-division/country:us/state:hi/sldl:36,hi-lower-36
ocd-division/country:us/state:hi/sldl:37,hi-lower-37
ocd-division/country:us/state:hi/sldl:38,hi-lower-38
ocd-division/country:us/state:hi/sldl:39,hi-lower-39
ocd-division/country:us/state:hi/sldl:40,hi-lower-40
ocd-division/country:us/state:hi/sldl:41,hi-lower-41
ocd-division/country:us/state:hi/sldl:4,hi-lower-4
ocd-division/country:us/state:hi/sldl:42,hi-lower-42
ocd-division/country:us/state:hi/sldl:43,hi-lower-43
ocd-division/country:us/state:hi/sldl:44,hi-lower-44
ocd-division/country:us/state:hi/sldl:45,hi-lower-45
ocd-division/country:us/state:hi/sldl:46,hi-lower-46
ocd-division/country:us/state:hi/sldl:47,hi-lower-47
ocd-division/country:us/state:hi/sldl:48,hi-lower-48
ocd-division/country:us/state:hi/sldl:49,hi-lower-49
ocd-division/country:us/state:hi/sldl:50,hi-lower-50
ocd-division/country:us/state:hi/sldl:51,hi-lower-51
ocd-division/country:us/state:hi/sldl:5,hi-lower-5
ocd-division/country:us/state:hi/sldl:6,hi-lower-6
ocd-division/country:us/state:hi/sldl:7,hi-lower-7
ocd-division/country:us/state:hi/sldl:8,hi-lower-8
ocd-division/country:us/state:hi/sldl:9,hi-lower-9
ocd-division/country:us/state:hi/sldu:10,hi-upper-10
ocd-division/country:us/state:hi/sldu:11,hi-upper-11
ocd-division/country:us/state:hi/sldu:1,hi-upper-1
ocd-division/country:us/state:hi/sldu:12,hi-upper-12
ocd-division/country:us/state:hi/sldu:13,hi-upper-13
ocd-division/country:us/state:hi/sldu:14,hi-upper-14
ocd-division/country:us/state:hi/sldu:15,hi-upper-15
ocd-division/country:us/state:hi/sldu:16,hi-upper-16
ocd-division/country:us/state:hi/sldu:17,hi-upper-17
ocd-division/country:us/state:hi/sldu:18,hi-upper-18
ocd-division/country:us/state:hi/sldu:19,hi-upper-19
ocd-division/country:us/state:hi/sldu:20,hi-upper-20
ocd-division/country:us/state:hi/sldu:21,hi-upper-21
ocd-division/country:us/state:hi/sldu:2,hi-upper-2
ocd-division/country:us/state:hi/sldu:22,hi-upper-22
ocd-division/country:us/state:hi/sldu:23,hi-upper-23
ocd-division/country:us/state:hi/sldu:24,hi-upper-24
ocd-division/country:us/state:hi/sldu:25,hi-upper-25
ocd-division/country:us/state:hi/sldu:3,hi-upper-3
ocd-division/country:us/state:hi/sldu:4,hi-upper-4
ocd-division/country:us/state:hi/sldu:5,hi-upper-5
ocd-division/country:us/state:hi/sldu:6,hi-upper-6
ocd-division/country:us/state:hi/sldu:7,hi-upper-7
ocd-division/country:us/state:hi/sldu:8,hi-upper-8
ocd-division/country:us/state:hi/sldu:9,hi-upper-9
