id,openstates_district
ocd-division/country:us/state:wy/sldl:10,wy-lower-10
ocd-division/country:us/state:wy/sldl:11,wy-lower-11
ocd-division/country:us/state:wy/sldl:1,wy-lower-1
ocd-division/country:us/state:wy/sldl:12,wy-lower-12
ocd-division/country:us/state:wy/sldl:13,wy-lower-13
ocd-division/country:us/state:wy/sldl:14,wy-lower-14
ocd-division/country:us/state:wy/sldl:15,wy-lower-15
ocd-division/country:us/state:wy/sldl:16,wy-lower-16
ocd-division/country:us/state:wy/sldl:17,wy-lower-17
ocd-division/country:us/state:wy/sldl:18,wy-lower-18
ocd-division/country:us/state:wy/sldl:19,wy-lower-19
ocd-division/country:us/state:wy/sldl:20,wy-lower-20
ocd-division/country:us/state:wy/sldl:21,wy-lower-21
ocd-division/country:us/state:wy/sldl:2,wy-lower-2
ocd-division/country:us/state:wy/sldl:22,wy-lower-22
ocd-division/country:us/state:wy/sldl:23,wy-lower-23
ocd-division/country:us/state:wy/sldl:24,wy-lower-24
ocd-division/country:us/state:wy/sldl:25,wy-lower-25
ocd-division/country:us/state:wy/sldl:26,wy-lower-26
ocd-division/country:us/state:wy/sldl:27,wy-lower-27
ocd-division/country:us/state:wy/sldl:28,wy-lower-28
ocd-division/country:us/state:wy/sldl:29,wy-lower-29
ocd-division/country:us/state:wy/sldl:30,wy-lower-30
ocd-division/country:us/state:wy/sldl:31,wy-lower-31
ocd-division/country:us/state:wy/sldl:3,wy-lower-3
ocd-division/country:us/state:wy/sldl:32,wy-lower-32
ocd-division/country:us/state:wy/sldl:33,wy-lower-33
ocd-division/country:us/state:wy/sldl:34,wy-lower-34
ocd-division/country:us/state:wy/sldl:35,wy-lower-35
ocd-division/country:us/state:wy/sldl:36,wy-lower-36
ocd-division/country:us/state:wy/sldl:37,wy-lower-37
ocd-division/country:us/state:wy/sldl:38,wy-lower-38
ocd-division/country:us/state:wy/sldl:39,wy-lower-39
ocd-division/country:us/state:wy/sldl:40,wy-lower-40
ocd-division/country:us/state:wy/sldl:41,wy-lower-41
ocd-division/country:us/state:wy/sldl:4,wy-lower-4
ocd-division/country:us/state:wy/sldl:42,wy-lower-42
ocd-division/country:us/state:wy/sldl:43,wy-lower-43
ocd-division/country:us/state:wy/sldl:44,wy-lower-44
ocd-division/country:us/state:wy/sldl:45,wy-lower-45
ocd-division/country:us/state:wy/sldl:46,wy-lower-46
ocd-division/country:us/state:wy/sldl:47,wy-lower-47
ocd-division/country:us/state:wy/sldl:48,wy-lower-48
ocd-division/country:us/state:wy/sldl:49,wy-lower-49
ocd-division/country:us/state:wy/sldl:50,wy-lower-50
ocd-division/country:us/state:wy/sldl:51,wy-lower-51
ocd-division/country:us/state:wy/sldl:5,wy-lower-5
ocd-division/country:us/state:wy/sldl:52,wy-lower-52
ocd-division/country:us/state:wy/sldl:53,wy-lower-53
ocd-division/country:us/state:wy/sldl:54,wy-lower-54
ocd-division/country:us/state:wy/sldl:55,wy-lower-55
ocd-division/country:us/state:wy/sldl:56,wy-lower-56
ocd-division/country:us/state:wy/sldl:57,wy-lower-57
ocd-division/country:us/state:wy/sldl:58,wy-lower-58
ocd-division/country:us/state:wy/sldl:59,wy-lower-59
ocd-division/country:us/state:wy/sldl:60,wy-lower-60
ocd-division/country:us/state:wy/sldl:6,wy-lower-6
ocd-division/country:us/state:wy/sldl:7,wy-lower-7
ocd-division/country:us/state:wy/sldl:8,wy-lower-8
ocd-division/country:us/state:wy/sldl:9,wy-lower-9
ocd-division/country:us/state:wy/sldu:10,wy-upper-10
ocd-division/country:us/state:wy/sldu:11,wy-upper-11
ocd-division/country:us/state:wy/sldu:1,wy-upper-1
ocd-division/country:us/state:wy/sldu:12,wy-upper-12
ocd-division/country:us/state:wy/sldu:13,wy-upper-13
ocd-division/country:us/state:wy/sldu:14,wy-upper-14
ocd-division/country:us/state:wy/sldu:15,wy-upper-15
ocd-division/country:us/state:wy/sldu:16,wy-upper-16
ocd-division/country:us/state:wy/sldu:17,wy-upper-17
ocd-division/country:us/state:wy/sldu:18,wy-upper-18
ocd-division/country:us/state:wy/sldu:19,wy-upper-19
ocd-division/country:us/state:wy/sldu:20,wy-upper-20
ocd-division/country:us/state:wy/sldu:21,wy-upper-21
ocd-division/country:us/state:wy/sldu:2,wy-upper-2
ocd-division/country:us/state:wy/sldu:22,wy-upper-22
ocd-division/country:us/state:wy/sldu:23,wy-upper-23
ocd-division/country:us/state:wy/sldu:24,wy-upper-24
ocd-division/country:us/state:wy/sldu:25,wy-upper-25
ocd-division/country:us/state:wy/sldu:26,wy-upper-26
ocd-division/country:us/state:wy/sldu:27,wy-upper-27
ocd-division/country:us/state:wy/sldu:28,wy-upper-28
ocd-division/country:us/state:wy/sldu:29,wy-upper-29
ocd-division/country:us/state:wy/sldu:30,wy-upper-30
ocd-division/country:us/state:wy/sldu:3,wy-upper-3
ocd-division/country:us/state:wy/sldu:4,wy-upper-4
ocd-division/country:us/state:wy/sldu:5,wy-upper-5
ocd-division/country:us/state:wy/sldu:6,wy-upper-6
ocd-division/country:us/state:wy/sldu:7,wy-upper-7
ocd-division/country:us/state:wy/sldu:8,wy-upper-8
ocd-division/country:us/state:wy/sldu:9,wy-upper-9
