id,openstates_district
ocd-division/country:us/state:ma/sldl:bristol,ma-lower-bristol
ocd-division/country:us/state:ma/sldl:essex,ma-lower-essex
ocd-division/country:us/state:ma/sldl:hampden,ma-lower-hampden
ocd-division/country:us/state:ma/sldl:middlesex,ma-lower-middlesex
ocd-division/country:us/state:ma/sldl:norfolk,ma-lower-norfolk
ocd-division/country:us/state:ma/sldl:plymouth,ma-lower-plymouth
ocd-division/country:us/state:ma/sldl:suffolk,ma-lower-suffolk
ocd-division/country:us/state:ma/sldl:worcester,ma-lower-worcester
ocd-division/country:us/state:ma/sldl:bristol,ma-lower-bristol
ocd-division/country:us/state:ma/sldl:essex,ma-lower-essex
ocd-division/country:us/state:ma/sldl:hampden,ma-lower-hampden
ocd-division/country:us/state:ma/sldl:middlesex,ma-lower-middlesex
ocd-division/country:us/state:ma/sldl:norfolk,ma-lower-norfolk
ocd-division/country:us/state:ma/sldl:plymouth,ma-lower-plymouth
ocd-division/country:us/state:ma/sldl:suffolk,ma-lower-suffolk
ocd-division/country:us/state:ma/sldl:worcester,ma-lower-worcester
ocd-division/country:us/state:ma/sldl:bristol,ma-lower-bristol
ocd-division/country:us/state:ma/sldl:essex,ma-lower-essex
ocd-division/country:us/state:ma/sldl:hampden,ma-lower-hampden
ocd-division/country:us/state:ma/sldl:middlesex,ma-lower-middlesex
ocd-division/country:us/state:ma/sldl:norfolk,ma-lower-norfolk
ocd-division/country:us/state:ma/sldl:plymouth,ma-lower-plymouth
ocd-division/country:us/state:ma/sldl:suffolk,ma-lower-suffolk
ocd-division/country:us/state:ma/sldl:worcester,ma-lower-worcester
ocd-division/country:us/state:ma/sldl:bristol,ma-lower-bristol
ocd-division/country:us/state:ma/sldl:essex,ma-lower-essex
ocd-division/country:us/state:ma/sldl:middlesex,ma-lower-middlesex
ocd-division/country:us/state:ma/sldl:norfolk,ma-lower-norfolk
ocd-division/country:us/state:ma/sldl:suffolk,ma-lower-suffolk
ocd-division/country:us/state:ma/sldl:worcester,ma-lower-worcester
ocd-division/country:us/state:ma/sldl:bristol,ma-lower-bristol
ocd-division/country:us/state:ma/sldl:essex,ma-lower-essex
ocd-division/country:us/state:ma/sldl:middlesex,ma-lower-middlesex
ocd-division/country:us/state:ma/sldl:norfolk,ma-lower-norfolk
ocd-division/country:us/state:ma/sldl:suffolk,ma-lower-suffolk
ocd-division/country:us/state:ma/sldl:worcester,ma-lower-worcester
ocd-division/country:us/state:ma/sldl:essex,ma-lower-essex
ocd-division/country:us/state:ma/sldl:middlesex,ma-lower-middlesex
ocd-division/country:us/state:ma/sldl:norfolk,ma-lower-norfolk
ocd-division/country:us/state:ma/sldl:suffolk,ma-lower-suffolk
ocd-division/country:us/state:ma/sldl:worcester,ma-lower-worcester
ocd-division/country:us/state:ma/sldl:essex,ma-lower-essex
ocd-division/country:us/state:ma/sldl:middlesex,ma-lower-middlesex
ocd-division/country:us/state:ma/sldl:suffolk,ma-lower-suffolk
ocd-division/country:us/state:ma/sldl:worcester,ma-lower-worcester
ocd-division/country:us/state:ma/sldl:essex,ma-lower-essex
ocd-division/country:us/state:ma/sldl:middlesex,ma-lower-middlesex
ocd-division/country:us/state:ma/sldl:suffolk,ma-lower-suffolk
ocd-division/country:us/state:ma/sldl:worcester,ma-lower-worcester
ocd-division/country:us/state:ma/sldl:essex,ma-lower-essex
ocd-division/country:us/state:ma/sldl:middlesex,ma-lower-middlesex
ocd-division/country:us/state:ma/sldl:suffolk,ma-lower-suffolk
ocd-division/country:us/state:ma/sldl:worcester,ma-lower-worcester
ocd-division/country:us/state:ma/sldl:middlesex,ma-lower-middlesex
ocd-division/country:us/state:ma/sldl:suffolk,ma-lower-suffolk
ocd-division/country:us/state:ma/sldl:barnstable,ma-lower-barnstable
ocd-division/country:us/state:ma/sldl:berkshire,ma-lower-berkshire
ocd-division/country:us/state:ma/sldl:bristol,ma-lower-bristol
ocd-division/country:us/state:ma/sldl:essex,ma-lower-essex
ocd-division/country:us/state:ma/sldl:franklin,ma-lower-franklin
ocd-division/country:us/state:ma/sldl:hampden,ma-lower-hampden
ocd-division/country:us/state:ma/sldl:hampshire,ma-lower-hampshire
ocd-division/country:us/state:ma/sldl:middlesex,ma-lower-middlesex
ocd-division/country:us/state:ma/sldl:norfolk,ma-lower-norfolk
ocd-division/country:us/state:ma/sldl:plymouth,ma-lower-plymouth
