id,openstates_district
ocd-division/country:us/state:ok/sldl:100,ok-lower-100
ocd-division/country:us/state:ok/sldl:101,ok-lower-101
ocd-division/country:us/state:ok/sldl:10,ok-lower-10
ocd-division/country:us/state:ok/sldl:11,ok-lower-11
ocd-division/country:us/state:ok/sldl:1,ok-lower-1
ocd-division/country:us/state:ok/sldl:12,ok-lower-12
ocd-division/country:us/state:ok/sldl:13,ok-lower-13
ocd-division/country:us/state:ok/sldl:14,ok-lower-14
ocd-division/country:us/state:ok/sldl:15,ok-lower-15
ocd-division/country:us/state:ok/sldl:16,ok-lower-16
ocd-division/country:us/state:ok/sldl:17,ok-lower-17
ocd-division/country:us/state:ok/sldl:18,ok-lower-18
ocd-division/country:us/state:ok/sldl:19,ok-lower-19
ocd-division/country:us/state:ok/sldl:20,ok-lower-20
ocd-division/country:us/state:ok/sldl:21,ok-lower-21
ocd-division/country:us/state:ok/sldl:2,ok-lower-2
ocd-division/country:us/state:ok/sldl:22,ok-lower-22
ocd-division/country:us/state:ok/sldl:23,ok-lower-23
ocd-division/country:us/state:ok/sldl:24,ok-lower-24
ocd-division/country:us/state:ok/sldl:25,ok-lower-25
ocd-division/country:us/state:ok/sldl:26,ok-lower-26
ocd-division/country:us/state:ok/sldl:27,ok-lower-27
ocd-division/country:us/state:ok/sldl:28,ok-lower-28
ocd-division/country:us/state:ok/sldl:29,ok-lower-29
ocd-division/country:us/state:ok/sldl:30,ok-lower-30
ocd-division/country:us/state:ok/sldl:31,ok-lower-31
ocd-division/country:us/state:ok/sldl:3,ok-lower-3
ocd-division/country:us/state:ok/sldl:32,ok-lower-32
ocd-division/country:us/state:ok/sldl:33,ok-lower-33
ocd-division/country:us/state:ok/sldl:34,ok-lower-34
ocd-division/country:us/state:ok/sldl:35,ok-lower-35
ocd-division/country:us/state:ok/sldl:36,ok-lower-36
ocd-division/country:us/state:ok/sldl:37,ok-lower-37
ocd-division/country:us/state:ok/sldl:38,ok-lower-38
ocd-division/country:us/state:ok/sldl:39,ok-lower-39
ocd-division/country:us/state:ok/sldl:40,ok-lower-40
ocd-division/country:us/state:ok/sldl:41,ok-lower-41
ocd-division/country:us/state:ok/sldl:4,ok-lower-4
ocd-division/country:us/state:ok/sldl:42,ok-lower-42
ocd-division/country:us/state:ok/sldl:43,ok-lower-43
ocd-division/country:us/state:ok/sldl:44,ok-lower-44
ocd-division/country:us/state:ok/sldl:45,ok-lower-45
ocd-division/country:us/state:ok/sldl:46,ok-lower-46
ocd-division/country:us/state:ok/sldl:47,ok-lower-47
ocd-division/country:us/state:ok/sldl:48,ok-lower-48
ocd-division/country:us/state:ok/sldl:49,ok-lower-49
ocd-division/country:us/state:ok/sldl:50,ok-lower-50
ocd-division/country:us/state:ok/sldl:51,ok-lower-51
ocd-division/country:us/state:ok/sldl:5,ok-lower-5
ocd-division/country:us/state:ok/sldl:52,ok-lower-52
ocd-division/country:us/state:ok/sldl:53,ok-lower-53
ocd-division/country:us/state:ok/sldl:54,ok-lower-54
ocd-division/country:us/state:ok/sldl:55,ok-lower-55
ocd-division/country:us/state:ok/sldl:56,ok-lower-56
ocd-division/country:us/state:ok/sldl:57,ok-lower-57
ocd-division/country:us/state:ok/sldl:58,ok-lower-58
ocd-division/country:us/state:ok/sldl:59,ok-lower-59
ocd-division/country:us/state:ok/sldl:60,ok-lower-60
ocd-division/country:us/state:ok/sldl:61,ok-lower-61
ocd-division/country:us/state:ok/sldl:6,ok-lower-6
ocd-division/country:us/state:ok/sldl:62,ok-lower-62
ocd-division/country:us/state:ok/sldl:63,ok-lower-63
ocd-division/country:us/state:ok/sldl:64,ok-lower-64
ocd-division/country:us/state:ok/sldl:65,ok-lower-65
ocd-division/country:us/state:ok/sldl:66,ok-lower-66
ocd-division/country:us/state:ok/sldl:67,ok-lower-67
ocd-division/country:us/state:ok/sldl:68,ok-lower-68
