id,openstates_district
ocd-division/country:us/state:la/sldl:100,la-lower-100
ocd-division/country:us/state:la/sldl:101,la-lower-101
ocd-division/country:us/state:la/sldl:10,la-lower-10
ocd-division/country:us/state:la/sldl:102,la-lower-102
ocd-division/country:us/state:la/sldl:103,la-lower-103
ocd-division/country:us/state:la/sldl:104,la-lower-104
ocd-division/country:us/state:la/sldl:105,la-lower-105
ocd-division/country:us/state:la/sldl:11,la-lower-11
ocd-division/country:us/state:la/sldl:1,la-lower-1
ocd-division/country:us/state:la/sldl:12,la-lower-12
ocd-division/country:us/state:la/sldl:13,la-lower-13
ocd-division/country:us/state:la/sldl:14,la-lower-14
ocd-division/country:us/state:la/sldl:15,la-lower-15
ocd-division/country:us/state:la/sldl:16,la-lower-16
ocd-division/country:us/state:la/sldl:17,la-lower-17
ocd-division/country:us/state:la/sldl:18,la-lower-18
ocd-division/country:us/state:la/sldl:19,la-lower-19
ocd-division/country:us/state:la/sldl:20,la-lower-20
ocd-division/country:us/state:la/sldl:21,la-lower-21
ocd-division/country:us/state:la/sldl:2,la-lower-2
ocd-division/country:us/state:la/sldl:22,la-lower-22
ocd-division/country:us/state:la/sldl:23,la-lower-23
ocd-division/country:us/state:la/sldl:24,la-lower-24
ocd-division/country:us/state:la/sldl:25,la-lower-25
ocd-division/country:us/state:la/sldl:26,la-lower-26
ocd-division/country:us/state:la/sldl:27,la-lower-27
ocd-division/country:us/state:la/sldl:28,la-lower-28
ocd-division/country:us/state:la/sldl:29,la-lower-29
ocd-division/country:us/state:la/sldl:30,la-lower-30
ocd-division/country:us/state:la/sldl:31,la-lower-31
ocd-division/country:us/state:la/sldl:3,la-lower-3
ocd-division/country:us/state:la/sldl:32,la-lower-32
ocd-division/country:us/state:la/sldl:33,la-lower-33
ocd-division/country:us/state:la/sldl:34,la-lower-34
ocd-division/country:us/state:la/sldl:35,la-lower-35
ocd-division/country:us/state:la/sldl:36,la-lower-36
ocd-division/country:us/state:la/sldl:37,la-lower-37
ocd-division/country:us/state:la/sldl:38,la-lower-38
ocd-division/country:us/state:la/sldl:39,la-lower-39
ocd-division/country:us/state:la/sldl:40,la-lower-40
ocd-division/country:us/state:la/sldl:41,la-lower-41
ocd-division/country:us/state:la/sldl:4,la-lower-4
ocd-division/country:us/state:la/sldl:42,la-lower-42
ocd-division/country:us/state:la/sldl:43,la-lower-43
ocd-division/country:us/state:la/sldl:44,la-lower-44
ocd-division/country:us/state:la/sldl:45,la-lower-45
ocd-division/country:us/state:la/sldl:46,la-lower-46
ocd-division/country:us/state:la/sldl:47,la-lower-47
ocd-division/country:us/state:la/sldl:48,la-lower-48
ocd-division/country:us/state:la/sldl:49,la-lower-49
ocd-division/country:us/state:la/sldl:50,la-lower-50
ocd-division/country:us/state:la/sldl:51,la-lower-51
ocd-division/country:us/state:la/sldl:5,la-lower-5
ocd-division/country:us/state:la/sldl:52,la-lower-52
ocd-division/country:us/state:la/sldl:53,la-lower-53
ocd-division/country:us/state:la/sldl:54,la-lower-54
ocd-division/country:us/state:la/sldl:55,la-lower-55
ocd-division/country:us/state:la/sldl:56,la-lower-56
ocd-division/country:us/state:la/sldl:57,la-lower-57
ocd-division/country:us/state:la/sldl:58,la-lower-58
ocd-division/country:us/state:la/sldl:59,la-lower-59
ocd-division/country:us/state:la/sldl:60,la-lower-60
ocd-division/country:us/state:la/sldl:61,la-lower-61
ocd-division/country:us/state:la/sldl:6,la-lower-6
ocd-division/country:us/state:la/sldl:62,la-lower-62
ocd-division/country:us/state:la/sldl:63,la-lower-63
ocd-division/country:us/state:la/sldl:64,la-lower-64
ocd-division/country:us/state:la/sldl:65,la-lower-65
ocd-division/country:us/state:la/sldl:66,la-lower-66
ocd-division/country:us/state:la/sldl:67,la-lower-67
ocd-division/country:us/state:la/sldl:68,la-lower-68
ocd-division/country:us/state:la/sldl:69,la-lower-69
ocd-division/country:us/state:la/sldl:70,la-lower-70
ocd-division/country:us/state:la/sldl:71,la-lower-71
ocd-division/country:us/state:la/sldl:7,la-lower-7
ocd-division/country:us/state:la/sldl:72,la-lower-72
ocd-division/country:us/state:la/sldl:73,la-lower-73
ocd-division/country:us/state:la/sldl:74,la-lower-74
ocd-division/country:us/state:la/sldl:75,la-lower-75
ocd-division/country:us/state:la/sldl:76,la-lower-76
ocd-division/country:us/state:la/sldl:77,la-lower-77
ocd-division/country:us/state:la/sldl:78,la-lower-78
ocd-division/country:us/state:la/sldl:79,la-lower-79
ocd-division/country:us/state:la/sldl:80,la-lower-80
ocd-division/country:us/state:la/sldl:81,la-lower-81
ocd-division/country:us/state:la/sldl:8,la-lower-8
ocd-division/country:us/state:la/sldl:82,la-lower-82
ocd-division/country:us/state:la/sldl:83,la-lower-83
ocd-division/country:us/state:la/sldl:84,la-lower-84
ocd-division/country:us/state:la/sldl:85,la-lower-85
ocd-division/country:us/state:la/sldl:86,la-lower-86
ocd-division/country:us/state:la/sldl:87,la-lower-87
ocd-division/country:us/state:la/sldl:88,la-lower-88
ocd-division/country:us/state:la/sldl:89,la-lower-89
ocd-division/country:us/state:la/sldl:90,la-lower-90
ocd-division/country:us/state:la/sldl:91,la-lower-91
ocd-division/country:us/state:la/sldl:9,la-lower-9
ocd-division/country:us/state:la/sldl:92,la-lower-92
ocd-division/country:us/state:la/sldl:93,la-lower-93
ocd-division/country:us/state:la/sldl:94,la-lower-94
ocd-division/country:us/state:la/sldl:95,la-lower-95
ocd-division/country:us/state:la/sldl:96,la-lower-96
ocd-division/country:us/state:la/sldl:97,la-lower-97
ocd-division/country:us/state:la/sldl:98,la-lower-98
ocd-division/country:us/state:la/sldl:99,la-lower-99
ocd-division/country:us/state:la/sldu:10,la-upper-10
ocd-division/country:us/state:la/sldu:11,la-upper-11
ocd-division/country:us/state:la/sldu:1,la-upper-1
ocd-division/country:us/state:la/sldu:12,la-upper-12
ocd-division/country:us/state:la/sldu:13,la-upper-13
ocd-division/country:us/state:la/sldu:14,la-upper-14
ocd-division/country:us/state:la/sldu:15,la-upper-15
ocd-division/country:us/state:la/sldu:16,la-upper-16
ocd-division/country:us/state:la/sldu:17,la-upper-17
ocd-division/country:us/state:la/sldu:18,la-upper-18
ocd-division/country:us/state:la/sldu:19,la-upper-19
ocd-division/country:us/state:la/sldu:20,la-upper-20
ocd-division/country:us/state:la/sldu:21,la-upper-21
ocd-division/country:us/state:la/sldu:2,la-upper-2
ocd-division/country:us/state:la/sldu:22,la-upper-22
ocd-division/country:us/state:la/sldu:23,la-upper-23
ocd-division/country:us/state:la/sldu:24,la-upper-24
ocd-division/country:us/state:la/sldu:25,la-upper-25
ocd-division/country:us/state:la/sldu:26,la-upper-26
ocd-division/country:us/state:la/sldu:27,la-upper-27
ocd-division/country:us/state:la/sldu:28,la-upper-28
ocd-division/country:us/state:la/sldu:29,la-upper-29
ocd-division/country:us/state:la/sldu:30,la-upper-30
ocd-division/country:us/state:la/sldu:31,la-upper-31
ocd-division/country:us/state:la/sldu:3,la-upper-3
ocd-division/country:us/state:la/sldu:32,la-upper-32
ocd-division/country:us/state:la/sldu:33,la-upper-33
ocd-division/country:us/state:la/sldu:34,la-upper-34
ocd-division/country:us/state:la/sldu:35,la-upper-35
ocd-division/country:us/state:la/sldu:36,la-upper-36
ocd-division/country:us/state:la/sldu:37,la-upper-37
ocd-division/country:us/state:la/sldu:38,la-upper-38
ocd-division/country:us/state:la/sldu:39,la-upper-39
ocd-division/country:us/state:la/sldu:4,la-upper-4
ocd-division/country:us/state:la/sldu:5,la-upper-5
ocd-division/country:us/state:la/sldu:6,la-upper-6
ocd-division/country:us/state:la/sldu:7,la-upper-7
ocd-division/country:us/state:la/sldu:8,la-upper-8
ocd-division/country:us/state:la/sldu:9,la-upper-9
