id,openstates_district
ocd-division/country:us/state:nc/sldl:100,nc-lower-100
ocd-division/country:us/state:nc/sldl:101,nc-lower-101
ocd-division/country:us/state:nc/sldl:10,nc-lower-10
ocd-division/country:us/state:nc/sldl:102,nc-lower-102
ocd-division/country:us/state:nc/sldl:103,nc-lower-103
ocd-division/country:us/state:nc/sldl:104,nc-lower-104
ocd-division/country:us/state:nc/sldl:105,nc-lower-105
ocd-division/country:us/state:nc/sldl:106,nc-lower-106
ocd-division/country:us/state:nc/sldl:107,nc-lower-107
ocd-division/country:us/state:nc/sldl:108,nc-lower-108
ocd-division/country:us/state:nc/sldl:109,nc-lower-109
ocd-division/country:us/state:nc/sldl:110,nc-lower-110
ocd-division/country:us/state:nc/sldl:111,nc-lower-111
ocd-division/country:us/state:nc/sldl:11,nc-lower-11
ocd-division/country:us/state:nc/sldl:112,nc-lower-112
ocd-division/country:us/state:nc/sldl:113,nc-lower-113
ocd-division/country:us/state:nc/sldl:114,nc-lower-114
ocd-division/country:us/state:nc/sldl:115,nc-lower-115
ocd-division/country:us/state:nc/sldl:116,nc-lower-116
ocd-division/country:us/state:nc/sldl:117,nc-lower-117
ocd-division/country:us/state:nc/sldl:118,nc-lower-118
ocd-division/country:us/state:nc/sldl:119,nc-lower-119
ocd-division/country:us/state:nc/sldl:1,nc-lower-1
ocd-division/country:us/state:nc/sldl:120,nc-lower-120
ocd-division/country:us/state:nc/sldl:12,nc-lower-12
ocd-division/country:us/state:nc/sldl:13,nc-lower-13
ocd-division/country:us/state:nc/sldl:14,nc-lower-14
ocd-division/country:us/state:nc/sldl:15,nc-lower-15
ocd-division/country:us/state:nc/sldl:16,nc-lower-16
ocd-division/country:us/state:nc/sldl:17,nc-lower-17
ocd-division/country:us/state:nc/sldl:18,nc-lower-18
ocd-division/country:us/state:nc/sldl:19,nc-lower-19
ocd-division/country:us/state:nc/sldl:20,nc-lower-20
ocd-division/country:us/state:nc/sldl:21,nc-lower-21
ocd-division/country:us/state:nc/sldl:2,nc-lower-2
ocd-division/country:us/state:nc/sldl:22,nc-lower-22
ocd-division/country:us/state:nc/sldl:23,nc-lower-23
ocd-division/country:us/state:nc/sldl:24,nc-lower-24
ocd-division/country:us/state:nc/sldl:25,nc-lower-25
ocd-division/country:us/state:nc/sldl:26,nc-lower-26
ocd-division/country:us/state:nc/sldl:27,nc-lower-27
ocd-division/country:us/state:nc/sldl:28,nc-lower-28
ocd-division/country:us/state:nc/sldl:29,nc-lower-29
ocd-division/country:us/state:nc/sldl:30,nc-lower-30
ocd-division/country:us/state:nc/sldl:31,nc-lower-31
ocd-division/country:us/state:nc/sldl:3,nc-lower-3
ocd-division/country:us/state:nc/sldl:32,nc-lower-32
ocd-division/country:us/state:nc/sldl:33,nc-lower-33
ocd-division/country:us/state:nc/sldl:34,nc-lower-34
ocd-division/country:us/state:nc/sldl:35,nc-lower-35
ocd-division/country:us/state:nc/sldl:36,nc-lower-36
ocd-division/country:us/state:nc/sldl:37,nc-lower-37
ocd-division/country:us/state:nc/sldl:38,nc-lower-38
ocd-division/country:us/state:nc/sldl:39,nc-lower-39
ocd-division/country:us/state:nc/sldl:40,nc-lower-40
ocd-division/country:us/state:nc/sldl:41,nc-lower-41
ocd-division/country:us/state:nc/sldl:4,nc-lower-4
ocd-division/country:us/state:nc/sldl:42,nc-lower-42
ocd-division/country:us/state:nc/sldl:43,nc-lower-43
ocd-division/country:us/state:nc/sldl:44,nc-lower-44
ocd-division/country:us/state:nc/sldl:45,nc-lower-45
ocd-division/country:us/state:nc/sldl:46,nc-lower-46
ocd-division/country:us/state:nc/sldl:47,nc-lower-47
ocd-division/country:us/state:nc/sldl:48,nc-lower-48
