id,openstates_district
ocd-division/country:us/state:al/sldl:95,al-lower-95
ocd-division/country:us/state:al/sldl:96,al-lower-96
ocd-division/country:us/state:al/sldl:97,al-lower-97
ocd-division/country:us/state:al/sldl:98,al-lower-98
ocd-division/country:us/state:al/sldl:99,al-lower-99
ocd-division/country:us/state:al/sldu:10,al-upper-10
ocd-division/country:us/state:al/sldu:11,al-upper-11
ocd-division/country:us/state:al/sldu:1,al-upper-1
ocd-division/country:us/state:al/sldu:12,al-upper-12
ocd-division/country:us/state:al/sldu:13,al-upper-13
ocd-division/country:us/state:al/sldu:14,al-upper-14
ocd-division/country:us/state:al/sldu:15,al-upper-15
ocd-division/country:us/state:al/sldu:16,al-upper-16
ocd-division/country:us/state:al/sldu:17,al-upper-17
ocd-division/country:us/state:al/sldu:18,al-upper-18
ocd-division/country:us/state:al/sldu:19,al-upper-19
ocd-division/country:us/state:al/sldu:20,al-upper-20
ocd-division/country:us/state:al/sldu:21,al-upper-21
ocd-division/country:us/state:al/sldu:2,al-upper-2
ocd-division/country:us/state:al/sldu:22,al-upper-22
ocd-division/country:us/state:al/sldu:23,al-upper-23
ocd-division/country:us/state:al/sldu:24,al-upper-24
ocd-division/country:us/state:al/sldu:25,al-upper-25
ocd-division/country:us/state:al/sldu:26,al-upper-26
ocd-division/country:us/state:al/sldu:27,al-upper-27
ocd-division/country:us/state:al/sldu:28,al-upper-28
ocd-division/country:us/state:al/sldu:29,al-upper-29
ocd-division/country:us/state:al/sldu:30,al-upper-30
ocd-division/country:us/state:al/sldu:31,al-upper-31
ocd-division/country:us/state:al/sldu:3,al-upper-3
ocd-division/country:us/state:al/sldu:32,al-upper-32
ocd-division/country:us/state:al/sldu:33,al-upper-33
ocd-division/country:us/state:al/sldu:34,al-upper-34
ocd-division/country:us/state:al/sldu:35,al-upper-35
ocd-division/country:us/state:al/sldu:4,al-upper-4
ocd-division/country:us/state:al/sldu:5,al-upper-5
ocd-division/country:us/state:al/sldu:6,al-upper-6
ocd-division/country:us/state:al/sldu:7,al-upper-7
ocd-division/country:us/state:al/sldu:8,al-upper-8
ocd-division/country:us/state:al/sldu:9,al-upper-9
