id,openstates_district
ocd-division/country:us/state:az/sldl:10,az-lower-10
ocd-division/country:us/state:az/sldl:11,az-lower-11
ocd-division/country:us/state:az/sldl:1,az-lower-1
ocd-division/country:us/state:az/sldl:12,az-lower-12
ocd-division/country:us/state:az/sldl:13,az-lower-13
ocd-division/country:us/state:az/sldl:14,az-lower-14
ocd-division/country:us/state:az/sldl:15,az-lower-15
ocd-division/country:us/state:az/sldl:16,az-lower-16
ocd-division/country:us/state:az/sldl:17,az-lower-17
ocd-division/country:us/state:az/sldl:18,az-lower-18
ocd-division/country:us/state:az/sldl:19,az-lower-19
ocd-division/country:us/state:az/sldl:20,az-lower-20
ocd-division/country:us/state:az/sldl:21,az-lower-21
ocd-division/country:us/state:az/sldl:2,az-lower-2
ocd-division/country:us/state:az/sldl:22,az-lower-22
ocd-division/country:us/state:az/sldl:23,az-lower-23
ocd-division/country:us/state:az/sldl:24,az-lower-24
ocd-division/country:us/state:az/sldl:25,az-lower-25
ocd-division/country:us/state:az/sldl:26,az-lower-26
ocd-division/country:us/state:az/sldl:27,az-lower-27
ocd-division/country:us/state:az/sldl:28,az-lower-28
ocd-division/country:us/state:az/sldl:29,az-lower-29
ocd-division/country:us/state:az/sldl:30,az-lower-30
ocd-division/country:us/state:az/sldl:3,az-lower-3
ocd-division/country:us/state:az/sldl:4,az-lower-4
ocd-division/country:us/state:az/sldl:5,az-lower-5
ocd-division/country:us/state:az/sldl:6,az-lower-6
ocd-division/country:us/state:az/sldl:7,az-lower-7
ocd-division/country:us/state:az/sldl:8,az-lower-8
ocd-division/country:us/state:az/sldl:9,az-lower-9
ocd-division/country:us/state:az/sldu:10,az-upper-10
ocd-division/country:us/state:az/sldu:11,az-upper-11
ocd-division/country:us/state:az/sldu:1,az-upper-1
ocd-division/country:us/state:az/sldu:12,az-upper-12
ocd-division/country:us/state:az/sldu:13,az-upper-13
ocd-division/country:us/state:az/sldu:14,az-upper-14
ocd-division/country:us/state:az/sldu:15,az-upper-15
ocd-division/country:us/state:az/sldu:16,az-upper-16
ocd-division/country:us/state:az/sldu:17,az-upper-17
ocd-division/country:us/state:az/sldu:18,az-upper-18
ocd-division/country:us/state:az/sldu:19,az-upper-19
ocd-division/country:us/state:az/sldu:20,az-upper-20
ocd-division/country:us/state:az/sldu:21,az-upper-21
ocd-division/country:us/state:az/sldu:2,az-upper-2
ocd-division/country:us/state:az/sldu:22,az-upper-22
ocd-division/country:us/state:az/sldu:23,az-upper-23
ocd-division/country:us/state:az/sldu:24,az-upper-24
ocd-division/country:us/state:az/sldu:25,az-upper-25
ocd-division/country:us/state:az/sldu:26,az-upper-26
ocd-division/country:us/state:az/sldu:27,az-upper-27
ocd-division/country:us/state:az/sldu:28,az-upper-28
ocd-division/country:us/state:az/sldu:29,az-upper-29
ocd-division/country:us/state:az/sldu:30,az-upper-30
ocd-division/country:us/state:az/sldu:3,az-upper-3
ocd-division/country:us/state:az/sldu:4,az-upper-4
ocd-division/country:us/state:az/sldu:5,az-upper-5
ocd-division/country:us/state:az/sldu:6,az-upper-6
ocd-division/country:us/state:az/sldu:7,az-upper-7
ocd-division/country:us/state:az/sldu:8,az-upper-8
ocd-division/country:us/state:az/sldu:9,az-upper-9
