id,openstates_district
ocd-division/country:us/state:mi/sldl:100,mi-lower-100
ocd-division/country:us/state:mi/sldl:101,mi-lower-101
ocd-division/country:us/state:mi/sldl:10,mi-lower-10
ocd-division/country:us/state:mi/sldl:102,mi-lower-102
ocd-division/country:us/state:mi/sldl:103,mi-lower-103
ocd-division/country:us/state:mi/sldl:104,mi-lower-104
ocd-division/country:us/state:mi/sldl:105,mi-lower-105
ocd-division/country:us/state:mi/sldl:106,mi-lower-106
ocd-division/country:us/state:mi/sldl:107,mi-lower-107
ocd-division/country:us/state:mi/sldl:108,mi-lower-108
ocd-division/country:us/state:mi/sldl:109,mi-lower-109
ocd-division/country:us/state:mi/sldl:110,mi-lower-110
ocd-division/country:us/state:mi/sldl:11,mi-lower-11
ocd-division/country:us/state:mi/sldl:1,mi-lower-1
ocd-division/country:us/state:mi/sldl:12,mi-lower-12
ocd-division/country:us/state:mi/sldl:13,mi-lower-13
ocd-division/country:us/state:mi/sldl:14,mi-lower-14
ocd-division/country:us/state:mi/sldl:15,mi-lower-15
ocd-division/country:us/state:mi/sldl:16,mi-lower-16
ocd-division/country:us/state:mi/sldl:17,mi-lower-17
ocd-division/country:us/state:mi/sldl:18,mi-lower-18
ocd-division/country:us/state:mi/sldl:19,mi-lower-19
ocd-division/country:us/state:mi/sldl:20,mi-lower-20
ocd-division/country:us/state:mi/sldl:21,mi-lower-21
ocd-division/country:us/state:mi/sldl:2,mi-lower-2
ocd-division/country:us/state:mi/sldl:22,mi-lower-22
ocd-division/country:us/state:mi/sldl:23,mi-lower-23
ocd-division/country:us/state:mi/sldl:24,mi-lower-24
ocd-division/country:us/state:mi/sldl:25,mi-lower-25
ocd-division/country:us/state:mi/sldl:26,mi-lower-26
ocd-division/country:us/state:mi/sldl:27,mi-lower-27
ocd-division/country:us/state:mi/sldl:28,mi-lower-28
ocd-division/country:us/state:mi/sldl:29,mi-lower-29
ocd-division/country:us/state:mi/sldl:30,mi-lower-30
ocd-division/country:us/state:mi/sldl:31,mi-lower-31
ocd-division/country:us/state:mi/sldl:3,mi-lower-3
ocd-division/country:us/state:mi/sldl:32,mi-lower-32
ocd-division/country:us/state:mi/sldl:33,mi-lower-33
ocd-division/country:us/state:mi/sldl:34,mi-lower-34
ocd-division/country:us/state:mi/sldl:35,mi-lower-35
ocd-division/country:us/state:mi/sldl:36,mi-lower-36
ocd-division/country:us/state:mi/sldl:37,mi-lower-37
ocd-division/country:us/state:mi/sldl:38,mi-lower-38
ocd-division/country:us/state:mi/sldl:39,mi-lower-39
ocd-division/country:us/state:mi/sldl:40,mi-lower-40
ocd-division/country:us/state:mi/sldl:41,mi-lower-41
ocd-division/country:us/state:mi/sldl:4,mi-lower-4
ocd-division/country:us/state:mi/sldl:42,mi-lower-42
ocd-division/country:us/state:mi/sldl:43,mi-lower-43
ocd-division/country:us/state:mi/sldl:44,mi-lower-44
ocd-division/country:us/state:mi/sldl:45,mi-lower-45
ocd-division/country:us/state:mi/sldl:46,mi-lower-46
ocd-division/country:us/state:mi/sldl:47,mi-lower-47
ocd-division/country:us/state:mi/sldl:48,mi-lower-48
ocd-division/country:us/state:mi/sldl:49,mi-lower-49
ocd-division/country:us/state:mi/sldl:50,mi-lower-50
ocd-division/country:us/state:mi/sldl:51,mi-lower-51
ocd-division/country:us/state:mi/sldl:5,mi-lower-5
ocd-division/country:us/state:mi/sldl:52,mi-lower-52
ocd-division/country:us/state:mi/sldl:53,mi-lower-53
ocd-division/country:us/state:mi/sldl:54,mi-lower-54
ocd-division/country:us/state:mi/sldl:55,mi-lower-55
ocd-division/country:us/state:mi/sldl:56,mi-lower-56
ocd-division/country:us/state:mi/sldl:57,mi-lower-57
ocd-division/country:us/state:mi/sldl:58,mi-lower-58
ocd-division/country:us/state:mi/sldl:59,mi-lower-59
ocd-division/country:us/state:mi/sldl:60,mi-lower-60
ocd-division/country:us/state:mi/sldl:61,mi-lower-61
ocd-division/country:us/state:mi/sldl:6,mi-lower-6
ocd-division/country:us/state:mi/sldl:62,mi-lower-62
ocd-division/country:us/state:mi/sldl:63,mi-lower-63
ocd-division/country:us/state:mi/sldl:64,mi-lower-64
ocd-division/country:us/state:mi/sldl:65,mi-lower-65
ocd-division/country:us/state:mi/sldl:66,mi-lower-66
ocd-division/country:us/state:mi/sldl:67,mi-lower-67
ocd-division/country:us/state:mi/sldl:68,mi-lower-68
ocd-division/country:us/state:mi/sldl:69,mi-lower-69
ocd-division/country:us/state:mi/sldl:70,mi-lower-70
ocd-division/country:us/state:mi/sldl:71,mi-lower-71
ocd-division/country:us/state:mi/sldl:7,mi-lower-7
ocd-division/country:us/state:mi/sldl:72,mi-lower-72
ocd-division/country:us/state:mi/sldl:73,mi-lower-73
ocd-division/country:us/state:mi/sldl:74,mi-lower-74
ocd-division/country:us/state:mi/sldl:75,mi-lower-75
ocd-division/country:us/state:mi/sldl:76,mi-lower-76
ocd-division/country:us/state:mi/sldl:77,mi-lower-77
ocd-division/country:us/state:mi/sldl:78,mi-lower-78
ocd-division/country:us/state:mi/sldl:79,mi-lower-79
ocd-division/country:us/state:mi/sldl:80,mi-lower-80
ocd-division/country:us/state:mi/sldl:81,mi-lower-81
ocd-division/country:us/state:mi/sldl:8,mi-lower-8
ocd-division/country:us/state:mi/sldl:82,mi-lower-82
ocd-division/country:us/state:mi/sldl:83,mi-lower-83
ocd-division/country:us/state:mi/sldl:84,mi-lower-84
ocd-division/country:us/state:mi/sldl:85,mi-lower-85
ocd-division/country:us/state:mi/sldl:86,mi-lower-86
ocd-division/country:us/state:mi/sldl:87,mi-lower-87
ocd-division/country:us/state:mi/sldl:88,mi-lower-88
ocd-division/country:us/state:mi/sldl:89,mi-lower-89
ocd-division/country:us/state:mi/sldl:90,mi-lower-90
ocd-division/country:us/state:mi/sldl:91,mi-lower-91
ocd-division/country:us/state:mi/sldl:9,mi-lower-9
ocd-division/country:us/state:mi/sldl:92,mi-lower-92
ocd-division/country:us/state:mi/sldl:93,mi-lower-93
ocd-division/country:us/state:mi/sldl:94,mi-lower-94
ocd-division/country:us/state:mi/sldl:95,mi-lower-95
ocd-division/country:us/state:mi/sldl:96,mi-lower-96
ocd-division/country:us/state:mi/sldl:97,mi-lower-97
ocd-division/country:us/state:mi/sldl:98,mi-lower-98
ocd-division/country:us/state:mi/sldl:99,mi-lower-99
ocd-division/country:us/state:mi/sldu:10,mi-upper-10
ocd-division/country:us/state:mi/sldu:11,mi-upper-11
ocd-division/country:us/state:mi/sldu:1,mi-upper-1
ocd-division/country:us/state:mi/sldu:12,mi-upper-12
ocd-division/country:us/state:mi/sldu:13,mi-upper-13
ocd-division/country:us/state:mi/sldu:14,mi-upper-14
ocd-division/country:us/state:mi/sldu:15,mi-upper-15
ocd-division/country:us/state:mi/sldu:16,mi-upper-16
ocd-division/country:us/state:mi/sldu:17,mi-upper-17
ocd-division/country:us/state:mi/sldu:18,mi-upper-18
ocd-division/country:us/state:mi/sldu:19,mi-upper-19
ocd-division/country:us/state:mi/sldu:20,mi-upper-20
ocd-division/country:us/state:mi/sldu:21,mi-upper-21
ocd-division/country:us/state:mi/sldu:2,mi-upper-2
ocd-division/country:us/state:mi/sldu:22,mi-upper-22
ocd-division/country:us/state:mi/sldu:23,mi-upper-23
ocd-division/country:us/state:mi/sldu:24,mi-upper-24
ocd-division/country:us/state:mi/sldu:25,mi-upper-25
ocd-division/country:us/state:mi/sldu:26,mi-upper-26
