id,openstates_district
ocd-division/country:us/state:wa/sldl:10,wa-lower-10
ocd-division/country:us/state:wa/sldl:11,wa-lower-11
ocd-division/country:us/state:wa/sldl:1,wa-lower-1
ocd-division/country:us/state:wa/sldl:12,wa-lower-12
ocd-division/country:us/state:wa/sldl:13,wa-lower-13
ocd-division/country:us/state:wa/sldl:14,wa-lower-14
ocd-division/country:us/state:wa/sldl:15,wa-lower-15
ocd-division/country:us/state:wa/sldl:16,wa-lower-16
ocd-division/country:us/state:wa/sldl:17,wa-lower-17
ocd-division/country:us/state:wa/sldl:18,wa-lower-18
ocd-division/country:us/state:wa/sldl:19,wa-lower-19
ocd-division/country:us/state:wa/sldl:20,wa-lower-20
ocd-division/country:us/state:wa/sldl:21,wa-lower-21
ocd-division/country:us/state:wa/sldl:2,wa-lower-2
ocd-division/country:us/state:wa/sldl:22,wa-lower-22
ocd-division/country:us/state:wa/sldl:23,wa-lower-23
ocd-division/country:us/state:wa/sldl:24,wa-lower-24
ocd-division/country:us/state:wa/sldl:25,wa-lower-25
ocd-division/country:us/state:wa/sldl:26,wa-lower-26
ocd-division/country:us/state:wa/sldl:27,wa-lower-27
ocd-division/country:us/state:wa/sldl:28,wa-lower-28
ocd-division/country:us/state:wa/sldl:29,wa-lower-29
ocd-division/country:us/state:wa/sldl:30,wa-lower-30
ocd-division/country:us/state:wa/sldl:31,wa-lower-31
ocd-division/country:us/state:wa/sldl:3,wa-lower-3
ocd-division/country:us/state:wa/sldl:32,wa-lower-32
ocd-division/country:us/state:wa/sldl:33,wa-lower-33
ocd-division/country:us/state:wa/sldl:34,wa-lower-34
ocd-division/country:us/state:wa/sldl:35,wa-lower-35
ocd-division/country:us/state:wa/sldl:36,wa-lower-36
ocd-division/country:us/state:wa/sldl:37,wa-lower-37
ocd-division/country:us/state:wa/sldl:38,wa-lower-38
ocd-division/country:us/state:wa/sldl:39,wa-lower-39
ocd-division/country:us/state:wa/sldl:40,wa-lower-40
ocd-division/country:us/state:wa/sldl:41,wa-lower-41
ocd-division/country:us/state:wa/sldl:4,wa-lower-4
ocd-division/country:us/state:wa/sldl:42,wa-lower-42
ocd-division/country:us/state:wa/sldl:43,wa-lower-43
ocd-division/country:us/state:wa/sldl:44,wa-lower-44
ocd-division/country:us/state:wa/sldl:45,wa-lower-45
ocd-division/country:us/state:wa/sldl:46,wa-lower-46
ocd-division/country:us/state:wa/sldl:47,wa-lower-47
ocd-division/country:us/state:wa/sldl:48,wa-lower-48
ocd-division/country:us/state:wa/sldl:49,wa-lower-49
ocd-division/country:us/state:wa/sldl:5,wa-lower-5
ocd-division/country:us/state:wa/sldl:6,wa-lower-6
ocd-division/country:us/state:wa/sldl:7,wa-lower-7
ocd-division/country:us/state:wa/sldl:8,wa-lower-8
ocd-division/country:us/state:wa/sldl:9,wa-lower-9
ocd-division/country:us/state:wa/sldu:10,wa-upper-10
ocd-division/country:us/state:wa/sldu:11,wa-upper-11
ocd-division/country:us/state:wa/sldu:1,wa-upper-1
ocd-division/country:us/state:wa/sldu:12,wa-upper-12
ocd-division/country:us/state:wa/sldu:13,wa-upper-13
ocd-division/country:us/state:wa/sldu:14,wa-upper-14
ocd-division/country:us/state:wa/sldu:15,wa-upper-15
ocd-division/country:us/state:wa/sldu:16,wa-upper-16
ocd-division/country:us/state:wa/sldu:17,wa-upper-17
ocd-division/country:us/state:wa/sldu:18,wa-upper-18
ocd-division/country:us/state:wa/sldu:19,wa-upper-19
ocd-division/country:us/state:wa/sldu:20,wa-upper-20
ocd-division/country:us/state:wa/sldu:21,wa-upper-21
ocd-division/country:us/state:wa/sldu:2,wa-upper-2
ocd-division/country:us/state:wa/sldu:22,wa-upper-22
ocd-division/country:us/state:wa/sldu:23,wa-upper-23
ocd-division/country:us/state:wa/sldu:24,wa-upper-24
ocd-division/country:us/state:wa/sldu:25,wa-upper-25
ocd-division/country:us/state:wa/sldu:26,wa-upper-26
ocd-division/country:us/state:wa/sldu:27,wa-upper-27
ocd-division/country:us/state:wa/sldu:28,wa-upper-28
ocd-division/country:us/state:wa/sldu:29,wa-upper-29
ocd-division/country:us/state:wa/sldu:30,wa-upper-30
ocd-division/country:us/state:wa/sldu:31,wa-upper-31
