id,openstates_district
ocd-division/country:us/district:dc/ward:1,dc-upper-1
ocd-division/country:us/district:dc/ward:2,dc-upper-2
ocd-division/country:us/district:dc/ward:3,dc-upper-3
ocd-division/country:us/district:dc/ward:4,dc-upper-4
ocd-division/country:us/district:dc/ward:5,dc-upper-5
ocd-division/country:us/district:dc/ward:6,dc-upper-6
ocd-division/country:us/district:dc/ward:7,dc-upper-7
ocd-division/country:us/district:dc/ward:8,dc-upper-8
ocd-division/country:us/district:dc,dc-upper-delegate-district-at-large
