id,name
ocd-division/country:et,Ethiopia
ocd-division/country:et/regional_state:af,Afar
ocd-division/country:et/regional_state:am,Amhara
ocd-division/country:et/regional_state:be,Benishangul-Gumuz
ocd-division/country:et/regional_state:ga,Gambela
ocd-division/country:et/regional_state:ha,Harari
ocd-division/country:et/regional_state:or,Oromia
ocd-division/country:et/regional_state:so,Somali
ocd-division/country:et/regional_state:sn,"Southern Nations, Nationalities, and Peoples"
ocd-division/country:et/regional_state:ti,Tigray
ocd-division/country:et/administration:aa,Addis Ababa
ocd-division/country:et/administration:dd,Dire Dawa
