id,name
ocd-division/country:lk/ed:ampara,Ampara
ocd-division/country:lk/ed:anuradhapura,Anuradhapura
ocd-division/country:lk/ed:badulla,Badulla
ocd-division/country:lk/ed:batticaloa,Batticaloa
ocd-division/country:lk/ed:colombo,Colombo
ocd-division/country:lk/ed:galle,Galle
ocd-division/country:lk/ed:gampaha,Gampaha
ocd-division/country:lk/ed:hambantota,Hambantota
ocd-division/country:lk/ed:jaffna,Jaffna
ocd-division/country:lk/ed:kalutara,Kalutara
ocd-division/country:lk/ed:kandy,Kandy
ocd-division/country:lk/ed:kegalle,Kegalle
ocd-division/country:lk/ed:kurunegala,Kurunegala
ocd-division/country:lk/ed:matale,Matale
ocd-division/country:lk/ed:matara,Matara
ocd-division/country:lk/ed:monaragala,Monaragala
ocd-division/country:lk/ed:nuwara_eliya,Nuwara Eliya
ocd-division/country:lk/ed:polonnaruwa,Polonnaruwa
ocd-division/country:lk/ed:puttalam,Puttalam
ocd-division/country:lk/ed:ratnapura,Ratnapura
ocd-division/country:lk/ed:trincomalee,Trincomalee
ocd-division/country:lk/ed:vanni,Vanni
