id,name
ocd-division/region:eu,European Union
ocd-division/country:at,Austria
ocd-division/country:be,Belgium
ocd-division/country:bg,Bulgaria
ocd-division/country:cy,Cyprus
ocd-division/country:cz,Czechia
ocd-division/country:de,Germany
ocd-division/country:dk,Denmark
ocd-division/country:ee,Estonia
ocd-division/country:es,Spain
ocd-division/country:fi,Finland
ocd-division/country:fr,France
ocd-division/country:gr,Greece
ocd-division/country:hr,Croatia
ocd-division/country:hu,Hungary
ocd-division/country:ie,Ireland
ocd-division/country:it,Italy
ocd-division/country:lt,Lithuania
ocd-division/country:lu,Luxembourg
ocd-division/country:lv,Latvia
ocd-division/country:mt,Malta
ocd-division/country:nl,Netherlands
ocd-division/country:pl,Poland
ocd-division/country:pt,Portugal
ocd-division/country:ro,Romania
ocd-division/country:se,Sweden
ocd-division/country:si,Slovenia
ocd-division/country:sk,Slovakia
ocd-division/country:uk,United Kingdom
