id,name
ocd-division/country:pl/eup:gdańsk,No. 1 - Gdańsk
ocd-division/country:pl/eup:bydgoszcz,No. 2 - Bydgoszcz
ocd-division/country:pl/eup:olsztyn,No. 3 - Olsztyn
ocd-division/country:pl/eup:warszawaw_i,No. 4 - Warszawa
ocd-division/country:pl/eup:warszawaw_ii,No. 5 - Warszawa
ocd-division/country:pl/eup:łodz,No. 6 - Łódź
ocd-division/country:pl/eup:poznań,No. 7 - Poznań
ocd-division/country:pl/eup:lublin,No. 8 - Lublin
ocd-division/country:pl/eup:rzeszów,No. 9 - Rzeszów
ocd-division/country:pl/eup:kraków,No. 10 - Kraków
ocd-division/country:pl/eup:katowice,No. 11 - Katowice
ocd-division/country:pl/eup:wrocław,No. 12 - Wrocław
ocd-division/country:pl/eup:gorzów_wielkopolski,No. 13 - Gorzów Wielkopolski
