id,name
ocd-division/country:it/ed:north-west,I - Italia nord-occidentale
ocd-division/country:it/ed:north-east,II - Italia nord-orientale
ocd-division/country:it/ed:centre,III - Italia centrale
ocd-division/country:it/ed:south,IV - Italia meridionale
ocd-division/country:it/ed:islands,V - Italia insulare
