id,name
ocd-division/country:pa/province:1,Bocas del Toro
ocd-division/country:pa/province:2,Coclé
ocd-division/country:pa/province:3,Colón
ocd-division/country:pa/province:4,Chiriquí
ocd-division/country:pa/province:5,Darién
ocd-division/country:pa/province:6,Herrera
ocd-division/country:pa/province:7,Los Santos
ocd-division/country:pa/province:8,Panamá
ocd-division/country:pa/province:9,Veraguas
ocd-division/country:pa/province:10,Panamá Oeste
ocd-division/country:pa/territory:em,Emberá-Wounaan
ocd-division/country:pa/territory:ky,Guna Yala
ocd-division/country:pa/territory:nb,Ngäbe-Buglé
ocd-division/country:pa/territory:nt,Naso Tjër Di
