id,name
ocd-division/country:ca/province:pe/ed:souris-elmira,Souris - Elmira
ocd-division/country:ca/province:pe/ed:georgetown-pownal,Georgetown - Pownal
ocd-division/country:ca/province:pe/ed:montague-kilmuir,Montague - Kilmuir
ocd-division/country:ca/province:pe/ed:belfast-murray_river,Belfast - Murray River
ocd-division/country:ca/province:pe/ed:mermaid-stratford,Mermaid - Stratford
ocd-division/country:ca/province:pe/ed:stratford-keppoch,Stratford - Keppoch
ocd-division/country:ca/province:pe/ed:morell-donagh,Morell - Donagh
ocd-division/country:ca/province:pe/ed:stanhope-marshfield,Stanhope - Marshfield
ocd-division/country:ca/province:pe/ed:charlottetown-hillsborough_park,Charlottetown - Hillsborough Park
ocd-division/country:ca/province:pe/ed:charlottetown-winsloe,Charlottetown - Winsloe
ocd-division/country:ca/province:pe/ed:charlottetown-belvedere,Charlottetown - Belvedere
ocd-division/country:ca/province:pe/ed:charlottetown-victoria_park,Charlottetown - Victoria Park
ocd-division/country:ca/province:pe/ed:charlottetown-brighton,Charlottetown - Brighton
ocd-division/country:ca/province:pe/ed:charlottetown-west_royalty,Charlottetown - West Royalty
ocd-division/country:ca/province:pe/ed:brackley-hunter_river,Brackley - Hunter River
ocd-division/country:ca/province:pe/ed:cornwall-meadowbank,Cornwall - Meadowbank
ocd-division/country:ca/province:pe/ed:new_haven-rocky_point,New Haven - Rocky Point
ocd-division/country:ca/province:pe/ed:rustico-emerald,Rustico - Emerald
ocd-division/country:ca/province:pe/ed:borden-kinkora,Borden - Kinkora
ocd-division/country:ca/province:pe/ed:kensington-malpeque,Kensington - Malpeque
ocd-division/country:ca/province:pe/ed:summerside-wilmot,Summerside - Wilmot
ocd-division/country:ca/province:pe/ed:summerside-south_drive,Summerside - South Drive
ocd-division/country:ca/province:pe/ed:tyne_valley-sherbrooke,Tyne Valley - Sherbrooke
ocd-division/country:ca/province:pe/ed:evangeline-miscouche,Evangeline - Miscouche
ocd-division/country:ca/province:pe/ed:oleary-inverness,O'Leary - Inverness
ocd-division/country:ca/province:pe/ed:alberton-bloomfield,Alberton - Bloomfield
ocd-division/country:ca/province:pe/ed:tignish-palmer_road,Tignish - Palmer Road
