id,name
ocd-division/country:ca/province:pe/ed:1,Souris-Elmira
ocd-division/country:ca/province:pe/ed:2,Georgetown-Pownal
ocd-division/country:ca/province:pe/ed:3,Montague-Kilmuir
ocd-division/country:ca/province:pe/ed:4,Belfast-Murray River
ocd-division/country:ca/province:pe/ed:5,Mermaid-Stratford
ocd-division/country:ca/province:pe/ed:6,Stratford-Keppoch
ocd-division/country:ca/province:pe/ed:7,Morell-Donagh
ocd-division/country:ca/province:pe/ed:8,Stanhope-Marshfield
ocd-division/country:ca/province:pe/ed:9,Charlottetown-Hillsborough Park
ocd-division/country:ca/province:pe/ed:10,Charlottetown-Winsloe
ocd-division/country:ca/province:pe/ed:11,Charlottetown-Belvedere
ocd-division/country:ca/province:pe/ed:12,Charlottetown-Victoria Park
ocd-division/country:ca/province:pe/ed:13,Charlottetown-Brighton
ocd-division/country:ca/province:pe/ed:14,Charlottetown-West Royalty
ocd-division/country:ca/province:pe/ed:15,Brackley-Hunter River
ocd-division/country:ca/province:pe/ed:16,Cornwall-Meadowbank
ocd-division/country:ca/province:pe/ed:17,New Haven-Rocky Point
ocd-division/country:ca/province:pe/ed:18,Rustico-Emerald
ocd-division/country:ca/province:pe/ed:19,Borden-Kinkora
ocd-division/country:ca/province:pe/ed:20,Kensington-Malpeque
ocd-division/country:ca/province:pe/ed:21,Summerside-Wilmot
ocd-division/country:ca/province:pe/ed:22,Summerside-South Drive
ocd-division/country:ca/province:pe/ed:23,Tyne Valley-Sherbrooke
ocd-division/country:ca/province:pe/ed:24,Evangeline-Miscouche
ocd-division/country:ca/province:pe/ed:25,O'Leary-Inverness
ocd-division/country:ca/province:pe/ed:26,Alberton-Bloomfield
ocd-division/country:ca/province:pe/ed:27,Tignish-Palmer Road
