id,name,validFrom
ocd-division/country:ca/province:qc/ed:bourassa-sauvé,Bourassa-Sauvé,2018-10-01
ocd-division/country:ca/province:qc/ed:jeanne-mance-viger,Jeanne-Mance-Viger,2018-10-01
ocd-division/country:ca/province:qc/ed:anjou-louis-riel,Anjou-Louis-Riel,2018-10-01
ocd-division/country:ca/province:qc/ed:bourget,Bourget,2018-10-01
ocd-division/country:ca/province:qc/ed:pointe-aux-trembles,Pointe-aux-Trembles,2018-10-01
ocd-division/country:ca/province:qc/ed:lafontaine,LaFontaine,2018-10-01
ocd-division/country:ca/province:qc/ed:laval-des-rapides,Laval-des-Rapides,2018-10-01
ocd-division/country:ca/province:qc/ed:chomedey,Chomedey,2018-10-01
ocd-division/country:ca/province:qc/ed:fabre,Fabre,2018-10-01
ocd-division/country:ca/province:qc/ed:sainte-rose,Sainte-Rose,2018-10-01
ocd-division/country:ca/province:qc/ed:vimont,Vimont,2018-10-01
ocd-division/country:ca/province:qc/ed:mille-îles,Mille-Îles,2018-10-01
ocd-division/country:ca/province:qc/ed:groulx,Groulx,2018-10-01
ocd-division/country:ca/province:qc/ed:deux-montagnes,Deux-Montagnes,2018-10-01
ocd-division/country:ca/province:qc/ed:mirabel,Mirabel,2018-10-01
ocd-division/country:ca/province:qc/ed:argenteuil,Argenteuil,2018-10-01
ocd-division/country:ca/province:qc/ed:saint-jérôme,Saint-Jérôme,2018-10-01
ocd-division/country:ca/province:qc/ed:les_plaines,Les Plaines,2018-10-01
ocd-division/country:ca/province:qc/ed:blainville,Blainville,2018-10-01
ocd-division/country:ca/province:qc/ed:terrebonne,Terrebonne,2018-10-01
ocd-division/country:ca/province:qc/ed:masson,Masson,2018-10-01
ocd-division/country:ca/province:qc/ed:lassomption,L'Assomption,2018-10-01
ocd-division/country:ca/province:qc/ed:repentigny,Repentigny,2018-10-01
ocd-division/country:ca/province:qc/ed:berthier,Berthier,2018-10-01
ocd-division/country:ca/province:qc/ed:joliette,Joliette,2018-10-01
ocd-division/country:ca/province:qc/ed:rousseau,Rousseau,2018-10-01
ocd-division/country:ca/province:qc/ed:prévost,Prévost,2018-10-01
ocd-division/country:ca/province:qc/ed:bertrand,Bertrand,2018-10-01
ocd-division/country:ca/province:qc/ed:labelle,Labelle,2018-10-01
ocd-division/country:ca/province:qc/ed:hull,Hull,2018-10-01
ocd-division/country:ca/province:qc/ed:pontiac,Pontiac,2018-10-01
ocd-division/country:ca/province:qc/ed:gatineau,Gatineau,2018-10-01
ocd-division/country:ca/province:qc/ed:chapleau,Chapleau,2018-10-01
ocd-division/country:ca/province:qc/ed:papineau,Papineau,2018-10-01
ocd-division/country:ca/province:qc/ed:rouyn-noranda-témiscamingue,Rouyn-Noranda-Témiscamingue,2018-10-01
ocd-division/country:ca/province:qc/ed:abitibi-ouest,Abitibi-Ouest,2018-10-01
ocd-division/country:ca/province:qc/ed:abitibi-est,Abitibi-Est,2018-10-01
ocd-division/country:ca/province:qc/ed:trois-rivières,Trois-Rivières,2018-10-01
ocd-division/country:ca/province:qc/ed:maskinongé,Maskinongé,2018-10-01
ocd-division/country:ca/province:qc/ed:laviolette-saint-maurice,Laviolette-Saint-Maurice,2018-10-01
ocd-division/country:ca/province:qc/ed:champlain,Champlain,2018-10-01
ocd-division/country:ca/province:qc/ed:jean-talon,Jean-Talon,2018-10-01
ocd-division/country:ca/province:qc/ed:louis-hébert,Louis-Hébert,2018-10-01
ocd-division/country:ca/province:qc/ed:portneuf,Portneuf,2018-10-01
ocd-division/country:ca/province:qc/ed:la_peltrie,La Peltrie,2018-10-01
ocd-division/country:ca/province:qc/ed:vanier-les_rivières,Vanier-Les Rivières,2018-10-01
ocd-division/country:ca/province:qc/ed:taschereau,Taschereau,2018-10-01
ocd-division/country:ca/province:qc/ed:jean-lesage,Jean-Lesage,2018-10-01
ocd-division/country:ca/province:qc/ed:montmorency,Montmorency,2018-10-01
ocd-division/country:ca/province:qc/ed:charlesbourg,Charlesbourg,2018-10-01
ocd-division/country:ca/province:qc/ed:chauveau,Chauveau,2018-10-01
ocd-division/country:ca/province:qc/ed:charlevoix-côte-de-beaupré,Charlevoix-Côte-de-Beaupré,2018-10-01
ocd-division/country:ca/province:qc/ed:beauce-sud,Beauce-Sud,2018-10-01
ocd-division/country:ca/province:qc/ed:beauce-nord,Beauce-Nord,2018-10-01
ocd-division/country:ca/province:qc/ed:lotbinière-frontenac,Lotbinière-Frontenac,2018-10-01
ocd-division/country:ca/province:qc/ed:chutes-de-la-chaudière,Chutes-de-la-Chaudière,2018-10-01
ocd-division/country:ca/province:qc/ed:lévis,Lévis,2018-10-01
ocd-division/country:ca/province:qc/ed:bellechasse,Bellechasse,2018-10-01
ocd-division/country:ca/province:qc/ed:côte-du-sud,Côte-du-Sud,2018-10-01
ocd-division/country:ca/province:qc/ed:rivière-du-loup-témiscouata,Rivière-du-Loup-Témiscouata,2018-10-01
ocd-division/country:ca/province:qc/ed:rimouski,Rimouski,2018-10-01
ocd-division/country:ca/province:qc/ed:matane-matapédia,Matane-Matapédia,2018-10-01
ocd-division/country:ca/province:qc/ed:bonaventure,Bonaventure,2018-10-01
ocd-division/country:ca/province:qc/ed:gaspé,Gaspé,2018-10-01
ocd-division/country:ca/province:qc/ed:îles-de-la-madeleine,Îles-de-la-Madeleine,2018-10-01
ocd-division/country:ca/province:qc/ed:duplessis,Duplessis,2018-10-01
ocd-division/country:ca/province:qc/ed:rené-lévesque,René-Lévesque,2018-10-01
ocd-division/country:ca/province:qc/ed:dubuc,Dubuc,2018-10-01
ocd-division/country:ca/province:qc/ed:chicoutimi,Chicoutimi,2018-10-01
ocd-division/country:ca/province:qc/ed:jonquière,Jonquière,2018-10-01
ocd-division/country:ca/province:qc/ed:lac-saint-jean,Lac-Saint-Jean,2018-10-01
ocd-division/country:ca/province:qc/ed:roberval,Roberval,2018-10-01
ocd-division/country:ca/province:qc/ed:ungava,Ungava,2018-10-01
