id,name
ocd-division/country:au/state:wa/sldu:agricultural,Agricultural Region
ocd-division/country:au/state:tas/sldu:derwent,Derwent
ocd-division/country:au/state:wa/sldu:east_metropolitan,East Metropolitan Region
ocd-division/country:au/state:vic/sldu:eastern_victoria,Eastern Victoria
ocd-division/country:au/state:tas/sldu:elwick,Elwick
ocd-division/country:au/state:tas/sldu:hobart,Hobart
ocd-division/country:au/state:tas/sldu:huon,Huon
ocd-division/country:au/state:tas/sldu:launceston,Launceston
ocd-division/country:au/state:tas/sldu:mcintyre,McIntyre
ocd-division/country:au/state:tas/sldu:mersey,Mersey
ocd-division/country:au/state:wa/sldu:mining_pastoral,Mining and Pastoral Region
ocd-division/country:au/state:tas/sldu:montgomery,Montgomery
ocd-division/country:au/state:tas/sldu:murchison,Murchison
ocd-division/country:au/state:tas/sldu:nelson,Nelson
ocd-division/country:au/state:vic/sldu:north-eastern_metropolitan,North - Eastern Metropolitan Region
ocd-division/country:au/state:wa/sldu:north_metropolitan,North Metropolitan Region
ocd-division/country:au/state:vic/sldu:northern_metropolitan,Northern Metropolitan
ocd-division/country:au/state:vic/sldu:northern_victoria,Northern Victoria
ocd-division/country:au/state:tas/sldu:pembroke,Pembroke
ocd-division/country:au/state:tas/sldu:prosser,Prosser
ocd-division/country:au/state:tas/sldu:rosevears,Rosevears
ocd-division/country:au/state:tas/sldu:rumney,Rumney
ocd-division/country:au/state:vic/sldu:south-eastern_metropolitan,South Eastern Metropolitan
ocd-division/country:au/state:wa/sldu:south_metropolitan,South Metropolitan Region
ocd-division/country:au/state:wa/sldu:south_west,South West Region
ocd-division/country:au/state:vic/sldu:southern_metropolitan,Southern Metropolitan
ocd-division/country:au/state:vic/sldu:western_metropolitan,Western Metropolitan
ocd-division/country:au/state:vic/sldu:western_victoria,Western Victoria
ocd-division/country:au/state:tas/sldu:windermere,Windermere
