id,name
ocd-division/country:jp/mmc:chugoku,Chugoku
ocd-division/country:jp/mmc:hokkaido,Hokkaido
ocd-division/country:jp/mmc:hokuriku_shinetsu,Hokuriku Shinetsu
ocd-division/country:jp/mmc:kinki,Kinki
ocd-division/country:jp/mmc:kyushu,Kyushu
ocd-division/country:jp/mmc:north_kanto,North Kanto
ocd-division/country:jp/mmc:shikoku,Shikoku
ocd-division/country:jp/mmc:south_kanto,South Kanto
ocd-division/country:jp/mmc:tohoku,Tohoku
ocd-division/country:jp/mmc:tokai,Tokai
ocd-division/country:jp/mmc:tokyo,Tokyo
