id,name
ocd-division/country:ec,Ecuador
ocd-division/country:ec/province:a,Azuay
ocd-division/country:ec/province:b,Bolívar
ocd-division/country:ec/province:c,Carchi
ocd-division/country:ec/province:d,Orellana
ocd-division/country:ec/province:e,Esmeraldas
ocd-division/country:ec/province:f,Cañar
ocd-division/country:ec/province:g,Guayas
ocd-division/country:ec/province:h,Chimborazo
ocd-division/country:ec/province:i,Imbabura
ocd-division/country:ec/province:l,Loja
ocd-division/country:ec/province:m,Manabí
ocd-division/country:ec/province:n,Napo
ocd-division/country:ec/province:o,El Oro
ocd-division/country:ec/province:p,Pichincha
ocd-division/country:ec/province:r,Los Ríos
ocd-division/country:ec/province:s,Morona Santiago
ocd-division/country:ec/province:sd,Santo Domingo de los Tsáchilas
ocd-division/country:ec/province:se,Santa Elena
ocd-division/country:ec/province:t,Tungurahua
ocd-division/country:ec/province:u,Sucumbíos
ocd-division/country:ec/province:w,Galápagos
ocd-division/country:ec/province:x,Cotopaxi
ocd-division/country:ec/province:y,Pastaza
ocd-division/country:ec/province:z,Zamora Chinchipe
