id,name
ocd-division/country:ie,Ireland
ocd-division/country:ie/ed:carlow-kilkenny,Carlow-Kilkenny
ocd-division/country:ie/ed:cavan-monaghan,Cavan-Monaghan
ocd-division/country:ie/ed:clare,Clare
ocd-division/country:ie/ed:cork_east,Cork East
ocd-division/country:ie/ed:cork_north_central,Cork North Central
ocd-division/country:ie/ed:cork_north_west,Cork North West
ocd-division/country:ie/ed:cork_south_central,Cork South Central
ocd-division/country:ie/ed:cork_south_west,Cork South West
ocd-division/country:ie/ed:donegal,Donegal
ocd-division/country:ie/ed:dublin_bay_north,Dublin Bay North
ocd-division/country:ie/ed:dublin_bay_south,Dublin Bay South
ocd-division/country:ie/ed:dublin_central,Dublin Central
ocd-division/country:ie/ed:dublin_fingal,Dublin Fingal
ocd-division/country:ie/ed:dublin_mid_west,Dublin Mid West
ocd-division/country:ie/ed:dublin_north_west,Dublin North West
ocd-division/country:ie/ed:dublin_rathdown,Dublin Rathdown
ocd-division/country:ie/ed:dublin_south_central,Dublin South Central
ocd-division/country:ie/ed:dublin_south_west,Dublin South West
ocd-division/country:ie/ed:dublin_west,Dublin West
ocd-division/country:ie/ed:dun_laoghaire,Dún Laoghaire
ocd-division/country:ie/ed:galway_east,Galway East
ocd-division/country:ie/ed:galway_west,Galway West
ocd-division/country:ie/ed:kerry,Kerry
ocd-division/country:ie/ed:kildare_north,Kildare North
ocd-division/country:ie/ed:kildare_south,Kildare South
ocd-division/country:ie/ed:laois-offaly,Laois-Offaly
ocd-division/country:ie/ed:limerick_city,Limerick City
ocd-division/country:ie/ed:limerick_county,Limerick County
ocd-division/country:ie/ed:longford-westmeath,Longford-Westmeath
ocd-division/country:ie/ed:louth,Louth
ocd-division/country:ie/ed:mayo,Mayo
ocd-division/country:ie/ed:meath_east,Meath East
ocd-division/country:ie/ed:meath_west,Meath West
ocd-division/country:ie/ed:roscommon-galway,Roscommon-Galway
ocd-division/country:ie/ed:sligo-leitrim,Sligo-Leitrim
ocd-division/country:ie/ed:tipperary,Tipperary
ocd-division/country:ie/ed:waterford,Waterford
ocd-division/country:ie/ed:wexford,Wexford
ocd-division/country:ie/ed:wicklow,Wicklow
ocd-division/country:ie/eup:dublin,Dublin
ocd-division/country:ie/eup:midlands-north-west,Midlands-North-West
ocd-division/country:ie/eup:south,South
