id,name
ocd-division/country:ni,Nicaragua
ocd-division/country:ni/autonomous_region:an,Costa Caribe Norte
ocd-division/country:ni/autonomous_region:as,Costa Caribe Sur
ocd-division/country:ni/department:bo,Boaco
ocd-division/country:ni/department:ca,Carazo
ocd-division/country:ni/department:ci,Chinandega
ocd-division/country:ni/department:co,Chontales
ocd-division/country:ni/department:es,Estelí
ocd-division/country:ni/department:gr,Granada
ocd-division/country:ni/department:ji,Jinotega
ocd-division/country:ni/department:le,León
ocd-division/country:ni/department:md,Madriz
ocd-division/country:ni/department:mn,Managua
ocd-division/country:ni/department:ms,Masaya
ocd-division/country:ni/department:mt,Matagalpa
ocd-division/country:ni/department:ns,Nueva Segovia
ocd-division/country:ni/department:sj,Río San Juan
ocd-division/country:ni/department:ri,Rivas
