id,name
ocd-division/country:jp,Japan
ocd-division/country:jp/at_large:aichi,Aichi
ocd-division/country:jp/at_large:akita,Akita
ocd-division/country:jp/at_large:aomori,Aomori
ocd-division/country:jp/at_large:chiba,Chiba
ocd-division/country:jp/at_large:ehime,Ehime
ocd-division/country:jp/at_large:fukui,Fukui
ocd-division/country:jp/at_large:fukuoka,Fukuoka
ocd-division/country:jp/at_large:fukushima,Fukushima
ocd-division/country:jp/at_large:gifu,Gifu
ocd-division/country:jp/at_large:gunma,Gunma
ocd-division/country:jp/at_large:hiroshima,Hiroshima
ocd-division/country:jp/at_large:hokkaido,Hokkaido
ocd-division/country:jp/at_large:hyogo,Hyogo
ocd-division/country:jp/at_large:ibaraki,Ibaraki
ocd-division/country:jp/at_large:ishikawa,Ishikawa
ocd-division/country:jp/at_large:iwate,Iwate
ocd-division/country:jp/at_large:kagawa,Kagawa
ocd-division/country:jp/at_large:kagoshima,Kagoshima
ocd-division/country:jp/at_large:kanagawa,Kanagawa
ocd-division/country:jp/at_large:kumamoto,Kumamoto
ocd-division/country:jp/at_large:kyoto,Kyoto
ocd-division/country:jp/at_large:mie,Mie
ocd-division/country:jp/at_large:miyagi,Miyagi
ocd-division/country:jp/at_large:miyazaki,Miyazaki
ocd-division/country:jp/at_large:nagano,Nagano
ocd-division/country:jp/at_large:nagasaki,Nagasaki
ocd-division/country:jp/at_large:nara,Nara
ocd-division/country:jp/at_large:niigata,Niigata
ocd-division/country:jp/at_large:okayama,Okayama
ocd-division/country:jp/at_large:okinawa,Okinawa
ocd-division/country:jp/at_large:osaka,Osaka
ocd-division/country:jp/at_large:saga,Saga
ocd-division/country:jp/at_large:saitama,Saitama
ocd-division/country:jp/at_large:shiga,Shiga
ocd-division/country:jp/at_large:shizuoka,Shizuoka
ocd-division/country:jp/at_large:tochigi,Tochigi
ocd-division/country:jp/at_large:tokushima-kochi,Tokushima-Kochi
ocd-division/country:jp/at_large:tokyo,Tokyo
ocd-division/country:jp/at_large:tottori-shimane,Tottori-Shimane
ocd-division/country:jp/at_large:toyama,Toyama
ocd-division/country:jp/at_large:wakayama,Wakayama
ocd-division/country:jp/at_large:yamagata,Yamagata
ocd-division/country:jp/at_large:yamaguchi,Yamaguchi
ocd-division/country:jp/at_large:yamanashi,Yamanashi
ocd-division/country:jp/at_large:ōita,Ōita
ocd-division/country:jp/block:chugoku,Chugoku
ocd-division/country:jp/block:hokkaido,Hokkaido
ocd-division/country:jp/block:hokuriku_shinetsu,Hokuriku Shinetsu
ocd-division/country:jp/block:kinki,Kinki
ocd-division/country:jp/block:kyushu,Kyushu
ocd-division/country:jp/block:north_kanto,North Kanto
ocd-division/country:jp/block:shikoku,Shikoku
ocd-division/country:jp/block:south_kanto,South Kanto
ocd-division/country:jp/block:tohoku,Tohoku
ocd-division/country:jp/block:tokai,Tokai
ocd-division/country:jp/block:tokyo,Tokyo
ocd-division/country:jp/prefecture:01,Hokkaido
ocd-division/country:jp/prefecture:01/ed:1,Hokkaido 1
ocd-division/country:jp/prefecture:01/ed:10,Hokkaido 10
ocd-division/country:jp/prefecture:01/ed:11,Hokkaido 11
ocd-division/country:jp/prefecture:01/ed:12,Hokkaido 12
ocd-division/country:jp/prefecture:01/ed:2,Hokkaido 2
ocd-division/country:jp/prefecture:01/ed:3,Hokkaido 3
ocd-division/country:jp/prefecture:01/ed:4,Hokkaido 4
ocd-division/country:jp/prefecture:01/ed:5,Hokkaido 5
ocd-division/country:jp/prefecture:01/ed:6,Hokkaido 6
ocd-division/country:jp/prefecture:01/ed:7,Hokkaido 7
ocd-division/country:jp/prefecture:01/ed:8,Hokkaido 8
ocd-division/country:jp/prefecture:01/ed:9,Hokkaido 9
ocd-division/country:jp/prefecture:02,Aomori
ocd-division/country:jp/prefecture:02/ed:1,Aomori 1
ocd-division/country:jp/prefecture:02/ed:2,Aomori 2
ocd-division/country:jp/prefecture:02/ed:3,Aomori 3
ocd-division/country:jp/prefecture:03,Iwate
ocd-division/country:jp/prefecture:03/ed:1,Iwate 1
ocd-division/country:jp/prefecture:03/ed:2,Iwate 2
ocd-division/country:jp/prefecture:03/ed:3,Iwate 3
ocd-division/country:jp/prefecture:04,Miyagi
ocd-division/country:jp/prefecture:04/ed:1,Miyagi 1
ocd-division/country:jp/prefecture:04/ed:2,Miyagi 2
ocd-division/country:jp/prefecture:04/ed:3,Miyagi 3
ocd-division/country:jp/prefecture:04/ed:4,Miyagi 4
ocd-division/country:jp/prefecture:04/ed:5,Miyagi 5
ocd-division/country:jp/prefecture:04/ed:6,Miyagi 6
ocd-division/country:jp/prefecture:05,Akita
ocd-division/country:jp/prefecture:05/ed:1,Akita 1
ocd-division/country:jp/prefecture:05/ed:2,Akita 2
ocd-division/country:jp/prefecture:05/ed:3,Akita 3
ocd-division/country:jp/prefecture:06,Yamagata
ocd-division/country:jp/prefecture:06/ed:1,Yamagata 1
ocd-division/country:jp/prefecture:06/ed:2,Yamagata 2
ocd-division/country:jp/prefecture:06/ed:3,Yamagata 3
ocd-division/country:jp/prefecture:07,Fukushima
ocd-division/country:jp/prefecture:07/ed:1,Fukushima 1
ocd-division/country:jp/prefecture:07/ed:2,Fukushima 2
ocd-division/country:jp/prefecture:07/ed:3,Fukushima 3
ocd-division/country:jp/prefecture:07/ed:4,Fukushima 4
ocd-division/country:jp/prefecture:07/ed:5,Fukushima 5
ocd-division/country:jp/prefecture:08,Ibaraki
ocd-division/country:jp/prefecture:08/ed:1,Ibaraki 1
ocd-division/country:jp/prefecture:08/ed:2,Ibaraki 2
ocd-division/country:jp/prefecture:08/ed:3,Ibaraki 3
ocd-division/country:jp/prefecture:08/ed:4,Ibaraki 4
ocd-division/country:jp/prefecture:08/ed:5,Ibaraki 5
ocd-division/country:jp/prefecture:08/ed:6,Ibaraki 6
ocd-division/country:jp/prefecture:08/ed:7,Ibaraki 7
ocd-division/country:jp/prefecture:09,Tochigi
ocd-division/country:jp/prefecture:09/ed:1,Tochigi 1
ocd-division/country:jp/prefecture:09/ed:2,Tochigi 2
ocd-division/country:jp/prefecture:09/ed:3,Tochigi 3
ocd-division/country:jp/prefecture:09/ed:4,Tochigi 4
ocd-division/country:jp/prefecture:09/ed:5,Tochigi 5
ocd-division/country:jp/prefecture:10,Gunma
ocd-division/country:jp/prefecture:10/ed:1,Gunma 1
ocd-division/country:jp/prefecture:10/ed:2,Gunma 2
ocd-division/country:jp/prefecture:10/ed:3,Gunma 3
ocd-division/country:jp/prefecture:10/ed:4,Gunma 4
ocd-division/country:jp/prefecture:10/ed:5,Gunma 5
ocd-division/country:jp/prefecture:11,Saitama
ocd-division/country:jp/prefecture:11/ed:1,Saitama 1
ocd-division/country:jp/prefecture:11/ed:10,Saitama 10
ocd-division/country:jp/prefecture:11/ed:11,Saitama 11
ocd-division/country:jp/prefecture:11/ed:12,Saitama 12
ocd-division/country:jp/prefecture:11/ed:13,Saitama 13
ocd-division/country:jp/prefecture:11/ed:14,Saitama 14
ocd-division/country:jp/prefecture:11/ed:15,Saitama 15
ocd-division/country:jp/prefecture:11/ed:2,Saitama 2
ocd-division/country:jp/prefecture:11/ed:3,Saitama 3
ocd-division/country:jp/prefecture:11/ed:4,Saitama 4
ocd-division/country:jp/prefecture:11/ed:5,Saitama 5
ocd-division/country:jp/prefecture:11/ed:6,Saitama 6
ocd-division/country:jp/prefecture:11/ed:7,Saitama 7
ocd-division/country:jp/prefecture:11/ed:8,Saitama 8
ocd-division/country:jp/prefecture:11/ed:9,Saitama 9
ocd-division/country:jp/prefecture:12,Chiba
ocd-division/country:jp/prefecture:12/ed:1,Chiba 1
ocd-division/country:jp/prefecture:12/ed:10,Chiba 10
ocd-division/country:jp/prefecture:12/ed:11,Chiba 11
ocd-division/country:jp/prefecture:12/ed:12,Chiba 12
ocd-division/country:jp/prefecture:12/ed:13,Chiba 13
ocd-division/country:jp/prefecture:12/ed:2,Chiba 2
ocd-division/country:jp/prefecture:12/ed:3,Chiba 3
ocd-division/country:jp/prefecture:12/ed:4,Chiba 4
ocd-division/country:jp/prefecture:12/ed:5,Chiba 5
ocd-division/country:jp/prefecture:12/ed:6,Chiba 6
ocd-division/country:jp/prefecture:12/ed:7,Chiba 7
ocd-division/country:jp/prefecture:12/ed:8,Chiba 8
ocd-division/country:jp/prefecture:12/ed:9,Chiba 9
ocd-division/country:jp/prefecture:13,Tokyo
ocd-division/country:jp/prefecture:13/ed:1,Tokyo 1
ocd-division/country:jp/prefecture:13/ed:10,Tokyo 10
ocd-division/country:jp/prefecture:13/ed:11,Tokyo 11
ocd-division/country:jp/prefecture:13/ed:12,Tokyo 12
ocd-division/country:jp/prefecture:13/ed:13,Tokyo 13
