id,county_id
ocd-division/country:us/state:sc/county:aiken/precinct:30-oak_grove_30,30
ocd-division/country:us/state:sc/county:aiken/precinct:31-perry_31,31
ocd-division/country:us/state:sc/county:aiken/precinct:32-salley_32,32
ocd-division/country:us/state:sc/county:aiken/precinct:33-shaws_fork_33,33
ocd-division/country:us/state:sc/county:aiken/precinct:34-shiloh_34,34
ocd-division/country:us/state:sc/county:aiken/precinct:35-six_points_35,35
ocd-division/country:us/state:sc/county:aiken/precinct:36-tabernacle_36,36
ocd-division/country:us/state:sc/county:aiken/precinct:37-talatha_37,37
ocd-division/country:us/state:sc/county:aiken/precinct:38-vaucluse_38,38
ocd-division/country:us/state:sc/county:aiken/precinct:39-wagener_39,39
ocd-division/country:us/state:sc/county:aiken/precinct:40-ward_40,40
ocd-division/country:us/state:sc/county:aiken/precinct:41-warrenville_41,41
ocd-division/country:us/state:sc/county:aiken/precinct:42-white_pond_42,42
ocd-division/country:us/state:sc/county:aiken/precinct:43-windsor_43,43
ocd-division/country:us/state:sc/county:aiken/precinct:44-belvedere_44,44
ocd-division/country:us/state:sc/county:aiken/precinct:45-misty_lakes_45,45
ocd-division/country:us/state:sc/county:aiken/precinct:46-six_points_46,46
ocd-division/country:us/state:sc/county:aiken/precinct:47-aiken_47,47
ocd-division/country:us/state:sc/county:aiken/precinct:48-hammond_48,48
ocd-division/country:us/state:sc/county:aiken/precinct:49-willow_sprgs_49,49
ocd-division/country:us/state:sc/county:aiken/precinct:50-breezy_hill_50,50
ocd-division/country:us/state:sc/county:aiken/precinct:51-mid_valley_51,51
ocd-division/country:us/state:sc/county:aiken/precinct:52-levels_52,52
ocd-division/country:us/state:sc/county:aiken/precinct:53-hollow_creek_53,53
ocd-division/country:us/state:sc/county:aiken/precinct:54-n_augusta_54,54
ocd-division/country:us/state:sc/county:aiken/precinct:55-n_augusta_55,55
ocd-division/country:us/state:sc/county:aiken/precinct:56-couchton_56,56
ocd-division/country:us/state:sc/county:aiken/precinct:57-redd~s_branch_57,57
ocd-division/country:us/state:sc/county:aiken/precinct:58-fox_creek_58,58
ocd-division/country:us/state:sc/county:aiken/precinct:59-pine_forest_59,59
ocd-division/country:us/state:sc/county:aiken/precinct:60-gem_lakes_60,60
ocd-division/country:us/state:sc/county:aiken/precinct:61-silver_bluff_61,61
ocd-division/country:us/state:sc/county:aiken/precinct:62-belvedere_62,62
ocd-division/country:us/state:sc/county:aiken/precinct:63-ascauga_lake_63,63
ocd-division/country:us/state:sc/county:aiken/precinct:64-cedar_creek_64,64
ocd-division/country:us/state:sc/county:aiken/precinct:65-sleepy_hollow_65,65
ocd-division/country:us/state:sc/county:aiken/precinct:66-hitchcock_66,66
ocd-division/country:us/state:sc/county:aiken/precinct:67-n_augusta_67,67
ocd-division/country:us/state:sc/county:aiken/precinct:68-n_augusta_68,68
ocd-division/country:us/state:sc/county:aiken/precinct:69-anderson_pond_69,69
ocd-division/country:us/state:sc/county:aiken/precinct:70-sandstone_70,70
ocd-division/country:us/state:sc/county:aiken/precinct:71-mid_valley_71,71
ocd-division/country:us/state:sc/county:aiken/precinct:72-levels_72,72
ocd-division/country:us/state:sc/county:aiken/precinct:73-fox_creek_73,73
ocd-division/country:us/state:sc/county:aiken/precinct:74-belvedere_74,74
ocd-division/country:us/state:sc/county:aiken/precinct:75-south_aiken_75,75
ocd-division/country:us/state:sc/county:aiken/precinct:76-south_aiken_76,76
ocd-division/country:us/state:sc/county:aiken/precinct:77-barrier_free,77
ocd-division/country:us/state:sc/county:allendale/precinct:1-allendale_1,1
ocd-division/country:us/state:sc/county:allendale/precinct:2-allendale_2,2
ocd-division/country:us/state:sc/county:allendale/precinct:3-fairfax_1,3
ocd-division/country:us/state:sc/county:allendale/precinct:4-fairfax_2,4
ocd-division/country:us/state:sc/county:allendale/precinct:5-martin,5
ocd-division/country:us/state:sc/county:allendale/precinct:6-sycamore,6
ocd-division/country:us/state:sc/county:allendale/precinct:7-ulmer,7
ocd-division/country:us/state:sc/county:allendale/precinct:8-woods,8
ocd-division/country:us/state:sc/county:allendale/precinct:9-barrier_free,9
ocd-division/country:us/state:sc/county:anderson/precinct:9-appleton-equinox,9
ocd-division/country:us/state:sc/county:anderson/precinct:10-barker~s_creek-mcadams,10
ocd-division/country:us/state:sc/county:anderson/precinct:11-belton,11
ocd-division/country:us/state:sc/county:anderson/precinct:12-broadview,12
ocd-division/country:us/state:sc/county:anderson/precinct:13-bishop~s_branch,13
ocd-division/country:us/state:sc/county:anderson/precinct:15-bowling_green,15
ocd-division/country:us/state:sc/county:anderson/precinct:16-broadway,16
ocd-division/country:us/state:sc/county:anderson/precinct:17-brushy_creek,17
ocd-division/country:us/state:sc/county:anderson/precinct:18-cedar_grove,18
ocd-division/country:us/state:sc/county:anderson/precinct:19-centerville_sta_a,19
ocd-division/country:us/state:sc/county:anderson/precinct:20-chiquola_mill,20
ocd-division/country:us/state:sc/county:anderson/precinct:21-concrete,21
ocd-division/country:us/state:sc/county:anderson/precinct:23-craytonville,23
ocd-division/country:us/state:sc/county:anderson/precinct:24-denver-sandy_springs,24
ocd-division/country:us/state:sc/county:anderson/precinct:25-edgewood_station_a,25
ocd-division/country:us/state:sc/county:anderson/precinct:27-five_forks,27
ocd-division/country:us/state:sc/county:anderson/precinct:28-flat_rock,28
ocd-division/country:us/state:sc/county:anderson/precinct:29-fork_1,29
ocd-division/country:us/state:sc/county:anderson/precinct:30-fork_2,30
ocd-division/country:us/state:sc/county:anderson/precinct:31-friendship,31
ocd-division/country:us/state:sc/county:anderson/precinct:32-gluck_mill,32
ocd-division/country:us/state:sc/county:anderson/precinct:33-green_pond_sta_a,33
ocd-division/country:us/state:sc/county:anderson/precinct:34-grove_school,34
ocd-division/country:us/state:sc/county:anderson/precinct:35-hall,35
ocd-division/country:us/state:sc/county:anderson/precinct:36-hammond_school,36
ocd-division/country:us/state:sc/county:anderson/precinct:37-high_point,37
ocd-division/country:us/state:sc/county:anderson/precinct:38-homeland_park,38
ocd-division/country:us/state:sc/county:anderson/precinct:39-honea_path,39
ocd-division/country:us/state:sc/county:anderson/precinct:40-hopewell,40
ocd-division/country:us/state:sc/county:anderson/precinct:41-iva,41
ocd-division/country:us/state:sc/county:anderson/precinct:42-jackson_mill,42
ocd-division/country:us/state:sc/county:anderson/precinct:43-la_france,43
ocd-division/country:us/state:sc/county:anderson/precinct:45-melton,45
ocd-division/country:us/state:sc/county:anderson/precinct:46-mount_tabor,46
ocd-division/country:us/state:sc/county:anderson/precinct:47-mountain_creek,47
ocd-division/country:us/state:sc/county:anderson/precinct:49-neal~s_creek,49
ocd-division/country:us/state:sc/county:anderson/precinct:51-pelzer,51
ocd-division/country:us/state:sc/county:anderson/precinct:53-pendleton,53
ocd-division/country:us/state:sc/county:anderson/precinct:54-piedmont,54
ocd-division/country:us/state:sc/county:anderson/precinct:55-piercetown,55
ocd-division/country:us/state:sc/county:anderson/precinct:57-rock_mill,57
ocd-division/country:us/state:sc/county:anderson/precinct:58-rock_spring,58
ocd-division/country:us/state:sc/county:anderson/precinct:61-shirley~s_store,61
ocd-division/country:us/state:sc/county:anderson/precinct:62-simpsonville,62
ocd-division/country:us/state:sc/county:anderson/precinct:63-starr,63
ocd-division/country:us/state:sc/county:anderson/precinct:64-three_~_twenty,64
ocd-division/country:us/state:sc/county:anderson/precinct:65-toney_creek,65
ocd-division/country:us/state:sc/county:anderson/precinct:66-townville,66
ocd-division/country:us/state:sc/county:anderson/precinct:67-town_creek,67
ocd-division/country:us/state:sc/county:anderson/precinct:68-west_pelzer,68
ocd-division/country:us/state:sc/county:anderson/precinct:69-west_savannah,69
ocd-division/country:us/state:sc/county:anderson/precinct:70-white_plains,70
ocd-division/country:us/state:sc/county:anderson/precinct:71-williamston,71
ocd-division/country:us/state:sc/county:anderson/precinct:72-williamston_mill,72
ocd-division/country:us/state:sc/county:anderson/precinct:73-wright~s_school,73
ocd-division/country:us/state:sc/county:anderson/precinct:74-anderson_1-1,74
ocd-division/country:us/state:sc/county:anderson/precinct:75-anderson_1-2,75
ocd-division/country:us/state:sc/county:anderson/precinct:76-anderson_2-1,76
ocd-division/country:us/state:sc/county:anderson/precinct:77-anderson_2-2,77
ocd-division/country:us/state:sc/county:anderson/precinct:78-anderson_3-1,78
ocd-division/country:us/state:sc/county:anderson/precinct:79-anderson_3-2,79
ocd-division/country:us/state:sc/county:anderson/precinct:80-anderson_4-1,80
ocd-division/country:us/state:sc/county:anderson/precinct:81-anderson_4-2,81
ocd-division/country:us/state:sc/county:anderson/precinct:82-anderson_5-a,82
ocd-division/country:us/state:sc/county:anderson/precinct:83-anderson_5-b,83
ocd-division/country:us/state:sc/county:anderson/precinct:84-anderson_6-1,84
ocd-division/country:us/state:sc/county:anderson/precinct:85-anderson_6-2,85
ocd-division/country:us/state:sc/county:anderson/precinct:86-varennes,86
ocd-division/country:us/state:sc/county:anderson/precinct:87-lakeside,87
ocd-division/country:us/state:sc/county:anderson/precinct:91-centerville_sta_b,91
ocd-division/country:us/state:sc/county:anderson/precinct:92-edgewood_sta_b,92
ocd-division/country:us/state:sc/county:anderson/precinct:93-cox~s_creek,93
ocd-division/country:us/state:sc/county:anderson/precinct:94-mt_airy,94
ocd-division/country:us/state:sc/county:anderson/precinct:121-powdersville,121
ocd-division/country:us/state:sc/county:anderson/precinct:136-hammond_annex,136
ocd-division/country:us/state:sc/county:anderson/precinct:157-center_rock,157
ocd-division/country:us/state:sc/county:anderson/precinct:164-hunt_meadows,164
ocd-division/country:us/state:sc/county:anderson/precinct:200-barrier_free,200
ocd-division/country:us/state:sc/county:bamberg/precinct:1-colston,1
ocd-division/country:us/state:sc/county:bamberg/precinct:2-edisto,2
ocd-division/country:us/state:sc/county:bamberg/precinct:3-ehrhardt,3
ocd-division/country:us/state:sc/county:bamberg/precinct:4-east_denmark,4
ocd-division/country:us/state:sc/county:bamberg/precinct:5-govan,5
ocd-division/country:us/state:sc/county:bamberg/precinct:6-hightowers_mill,6
ocd-division/country:us/state:sc/county:bamberg/precinct:7-hunter~s_chapel,7
ocd-division/country:us/state:sc/county:bamberg/precinct:8-kearse,8
ocd-division/country:us/state:sc/county:bamberg/precinct:9-little_swamp,9
ocd-division/country:us/state:sc/county:bamberg/precinct:10-olar,10
ocd-division/country:us/state:sc/county:bamberg/precinct:11-south_bamberg,11
ocd-division/country:us/state:sc/county:bamberg/precinct:12-west_denmark,12
ocd-division/country:us/state:sc/county:bamberg/precinct:13-north_bamberg,13
ocd-division/country:us/state:sc/county:bamberg/precinct:14-barrier_free,14
ocd-division/country:us/state:sc/county:barnwell/precinct:1-barnwell_1,1
ocd-division/country:us/state:sc/county:barnwell/precinct:2-barnwell_2,2
ocd-division/country:us/state:sc/county:barnwell/precinct:3-barnwell_3,3
ocd-division/country:us/state:sc/county:barnwell/precinct:4-barnwell_4,4
ocd-division/country:us/state:sc/county:barnwell/precinct:5-blackville_1,5
ocd-division/country:us/state:sc/county:barnwell/precinct:6-blackville_2,6
ocd-division/country:us/state:sc/county:barnwell/precinct:7-elko,7
ocd-division/country:us/state:sc/county:barnwell/precinct:8-friendship,8
ocd-division/country:us/state:sc/county:barnwell/precinct:9-kline,9
ocd-division/country:us/state:sc/county:barnwell/precinct:10-healing_springs,10
ocd-division/country:us/state:sc/county:barnwell/precinct:11-hilda,11
ocd-division/country:us/state:sc/county:barnwell/precinct:12-snelling,12
ocd-division/country:us/state:sc/county:barnwell/precinct:13-williston_1,13
ocd-division/country:us/state:sc/county:barnwell/precinct:14-williston_2,14
ocd-division/country:us/state:sc/county:barnwell/precinct:15-williston_3,15
ocd-division/country:us/state:sc/county:barnwell/precinct:16-barrier_free,16
ocd-division/country:us/state:sc/county:beaufort/precinct:101-beaufort_1,101
ocd-division/country:us/state:sc/county:beaufort/precinct:102-beaufort_2,102
ocd-division/country:us/state:sc/county:beaufort/precinct:103-beaufort_3,103
ocd-division/country:us/state:sc/county:beaufort/precinct:110-burton_1a,110
ocd-division/country:us/state:sc/county:beaufort/precinct:111-burton_1b,111
ocd-division/country:us/state:sc/county:beaufort/precinct:112-burton_1c,112
ocd-division/country:us/state:sc/county:beaufort/precinct:113-burton_2a,113
ocd-division/country:us/state:sc/county:beaufort/precinct:114-burton_2b,114
ocd-division/country:us/state:sc/county:beaufort/precinct:115-burton_2c,115
ocd-division/country:us/state:sc/county:beaufort/precinct:116-burton_3,116
ocd-division/country:us/state:sc/county:beaufort/precinct:120-chechessee_1,120
ocd-division/country:us/state:sc/county:beaufort/precinct:121-chechessee_2,121
ocd-division/country:us/state:sc/county:beaufort/precinct:130-ladys_island_1a,130
ocd-division/country:us/state:sc/county:beaufort/precinct:131-ladys_island_1b,131
ocd-division/country:us/state:sc/county:beaufort/precinct:132-ladys_island_2a,132
ocd-division/country:us/state:sc/county:beaufort/precinct:133-ladys_island_2b,133
ocd-division/country:us/state:sc/county:beaufort/precinct:134-ladys_island_3a,134
ocd-division/country:us/state:sc/county:beaufort/precinct:135-ladys_island_3b,135
ocd-division/country:us/state:sc/county:beaufort/precinct:140-mossy_oaks_1a,140
ocd-division/country:us/state:sc/county:beaufort/precinct:141-mossy_oaks_1b,141
ocd-division/country:us/state:sc/county:beaufort/precinct:142-mossy_oaks_2,142
ocd-division/country:us/state:sc/county:beaufort/precinct:150-port_royal_1,150
ocd-division/country:us/state:sc/county:beaufort/precinct:151-port_royal_2,151
ocd-division/country:us/state:sc/county:beaufort/precinct:160-dale_lobeco,160
ocd-division/country:us/state:sc/county:beaufort/precinct:161-seabrook_1,161
ocd-division/country:us/state:sc/county:beaufort/precinct:162-seabrook_2,162
ocd-division/country:us/state:sc/county:beaufort/precinct:163-seabrook_3,163
ocd-division/country:us/state:sc/county:beaufort/precinct:170-sheldon_1,170
ocd-division/country:us/state:sc/county:beaufort/precinct:171-sheldon_2,171
ocd-division/country:us/state:sc/county:beaufort/precinct:180-saint_helena_1a,180
ocd-division/country:us/state:sc/county:beaufort/precinct:181-saint_helena_1b,181
ocd-division/country:us/state:sc/county:beaufort/precinct:182-saint_helena_1c,182
ocd-division/country:us/state:sc/county:beaufort/precinct:183-saint_helena_2a,183
ocd-division/country:us/state:sc/county:beaufort/precinct:184-saint_helena_2b,184
ocd-division/country:us/state:sc/county:beaufort/precinct:185-saint_helena_2c,185
ocd-division/country:us/state:sc/county:beaufort/precinct:200-daufuskie,200
ocd-division/country:us/state:sc/county:beaufort/precinct:201-hilton_head_1a,201
ocd-division/country:us/state:sc/county:beaufort/precinct:202-hilton_head_1b,202
ocd-division/country:us/state:sc/county:beaufort/precinct:203-hilton_head_2a,203
ocd-division/country:us/state:sc/county:beaufort/precinct:204-hilton_head_2b,204
ocd-division/country:us/state:sc/county:beaufort/precinct:205-hilton_head_2c,205
ocd-division/country:us/state:sc/county:beaufort/precinct:206-hilton_head_3,206
ocd-division/country:us/state:sc/county:beaufort/precinct:207-hilton_head_4a,207
ocd-division/country:us/state:sc/county:beaufort/precinct:208-hilton_head_4b,208
ocd-division/country:us/state:sc/county:beaufort/precinct:209-hilton_head_4c,209
ocd-division/country:us/state:sc/county:beaufort/precinct:210-hilton_head_4d,210
ocd-division/country:us/state:sc/county:beaufort/precinct:211-hilton_head_5a,211
ocd-division/country:us/state:sc/county:beaufort/precinct:212-hilton_head_5b,212
ocd-division/country:us/state:sc/county:beaufort/precinct:213-hilton_head_5c,213
ocd-division/country:us/state:sc/county:beaufort/precinct:214-hilton_head_6,214
ocd-division/country:us/state:sc/county:beaufort/precinct:216-hilton_head_7a,216
ocd-division/country:us/state:sc/county:beaufort/precinct:217-hilton_head_7b,217
ocd-division/country:us/state:sc/county:beaufort/precinct:219-hilton_head_8,219
ocd-division/country:us/state:sc/county:beaufort/precinct:220-hilton_head_9a,220
ocd-division/country:us/state:sc/county:beaufort/precinct:221-hilton_head_9b,221
ocd-division/country:us/state:sc/county:beaufort/precinct:222-hilton_head_10,222
ocd-division/country:us/state:sc/county:beaufort/precinct:223-hilton_head_11,223
ocd-division/country:us/state:sc/county:beaufort/precinct:224-hilton_head_12,224
ocd-division/country:us/state:sc/county:beaufort/precinct:225-hilton_head_13,225
ocd-division/country:us/state:sc/county:beaufort/precinct:226-hilton_head_14,226
ocd-division/country:us/state:sc/county:beaufort/precinct:227-hilton_head_15a,227
ocd-division/country:us/state:sc/county:beaufort/precinct:228-hilton_head_15b,228
ocd-division/country:us/state:sc/county:beaufort/precinct:300-belfair,300
ocd-division/country:us/state:sc/county:beaufort/precinct:301-bluffton_1a,301
ocd-division/country:us/state:sc/county:beaufort/precinct:302-bluffton_1b,302
ocd-division/country:us/state:sc/county:beaufort/precinct:303-bluffton_1c,303
ocd-division/country:us/state:sc/county:beaufort/precinct:304-bluffton_1d,304
ocd-division/country:us/state:sc/county:beaufort/precinct:305-bluffton_2a,305
ocd-division/country:us/state:sc/county:beaufort/precinct:306-bluffton_2b,306
ocd-division/country:us/state:sc/county:beaufort/precinct:307-bluffton_2c,307
ocd-division/country:us/state:sc/county:beaufort/precinct:308-moss_creek,308
ocd-division/country:us/state:sc/county:beaufort/precinct:309-bluffton_3b,309
ocd-division/country:us/state:sc/county:beaufort/precinct:310-bluffton_4a,310
ocd-division/country:us/state:sc/county:beaufort/precinct:311-bluffton_4b,311
ocd-division/country:us/state:sc/county:beaufort/precinct:312-bluffton_4c,312
ocd-division/country:us/state:sc/county:beaufort/precinct:313-bluffton_5,313
ocd-division/country:us/state:sc/county:beaufort/precinct:314-bluffton_2d,314
ocd-division/country:us/state:sc/county:beaufort/precinct:350-sun_city_1a,350
ocd-division/country:us/state:sc/county:beaufort/precinct:351-sun_city_1b,351
ocd-division/country:us/state:sc/county:beaufort/precinct:352-sun_city_2,352
ocd-division/country:us/state:sc/county:beaufort/precinct:353-sun_city_3a,353
ocd-division/country:us/state:sc/county:beaufort/precinct:354-sun_city_3b,354
ocd-division/country:us/state:sc/county:beaufort/precinct:355-sun_city_4a,355
ocd-division/country:us/state:sc/county:beaufort/precinct:356-sun_city_4b,356
ocd-division/country:us/state:sc/county:beaufort/precinct:358-sun_city_5,358
ocd-division/country:us/state:sc/county:beaufort/precinct:359-sun_city_6,359
ocd-division/country:us/state:sc/county:berkeley/precinct:1-alvin,1
ocd-division/country:us/state:sc/county:berkeley/precinct:2-bethera,2
ocd-division/country:us/state:sc/county:berkeley/precinct:3-bonneau,3
ocd-division/country:us/state:sc/county:berkeley/precinct:4-bonneau_beach,4
ocd-division/country:us/state:sc/county:berkeley/precinct:5-central,5
ocd-division/country:us/state:sc/county:berkeley/precinct:7-cainhoy,7
ocd-division/country:us/state:sc/county:berkeley/precinct:8-carnes_cross_rd_1,8
ocd-division/country:us/state:sc/county:berkeley/precinct:9-carnes_cross_rd_2,9
ocd-division/country:us/state:sc/county:berkeley/precinct:10-cordesville,10
ocd-division/country:us/state:sc/county:berkeley/precinct:11-cross,11
ocd-division/country:us/state:sc/county:berkeley/precinct:12-daniel_island_1,12
ocd-division/country:us/state:sc/county:berkeley/precinct:13-daniel_island_2,13
ocd-division/country:us/state:sc/county:berkeley/precinct:14-devon_forest_1,14
ocd-division/country:us/state:sc/county:berkeley/precinct:15-devon_forest_2,15
ocd-division/country:us/state:sc/county:berkeley/precinct:16-eadytown,16
ocd-division/country:us/state:sc/county:berkeley/precinct:17-foster_creek,17
ocd-division/country:us/state:sc/county:berkeley/precinct:18-goose_creek_1,18
ocd-division/country:us/state:sc/county:berkeley/precinct:19-goose_creek_2,19
ocd-division/country:us/state:sc/county:berkeley/precinct:20-hanahan_1,20
ocd-division/country:us/state:sc/county:berkeley/precinct:21-hanahan_2,21
ocd-division/country:us/state:sc/county:berkeley/precinct:22-hanahan_3,22
ocd-division/country:us/state:sc/county:berkeley/precinct:23-hanahan_4,23
ocd-division/country:us/state:sc/county:berkeley/precinct:24-hilton_cross_rd,24
ocd-division/country:us/state:sc/county:berkeley/precinct:26-huger,26
ocd-division/country:us/state:sc/county:berkeley/precinct:27-jamestown,27
ocd-division/country:us/state:sc/county:berkeley/precinct:28-lebanon,28
ocd-division/country:us/state:sc/county:berkeley/precinct:29-macedonia,29
ocd-division/country:us/state:sc/county:berkeley/precinct:30-mcbeth,30
ocd-division/country:us/state:sc/county:berkeley/precinct:31-moncks_corner_1,31
ocd-division/country:us/state:sc/county:berkeley/precinct:32-moncks_corner_2,32
ocd-division/country:us/state:sc/county:berkeley/precinct:33-moncks_corner_3,33
ocd-division/country:us/state:sc/county:berkeley/precinct:34-moncks_corner_4,34
ocd-division/country:us/state:sc/county:berkeley/precinct:35-pimlico,35
ocd-division/country:us/state:sc/county:berkeley/precinct:36-pinopolis,36
ocd-division/country:us/state:sc/county:berkeley/precinct:37-russellville,37
ocd-division/country:us/state:sc/county:berkeley/precinct:38-sangaree_1,38
ocd-division/country:us/state:sc/county:berkeley/precinct:39-sangaree_2,39
ocd-division/country:us/state:sc/county:berkeley/precinct:40-sangaree_3,40
ocd-division/country:us/state:sc/county:berkeley/precinct:41-shulerville,41
ocd-division/country:us/state:sc/county:berkeley/precinct:42-st_stephen_1,42
ocd-division/country:us/state:sc/county:berkeley/precinct:43-st_stephen_2,43
ocd-division/country:us/state:sc/county:berkeley/precinct:44-stratford_1,44
ocd-division/country:us/state:sc/county:berkeley/precinct:45-stratford_2,45
ocd-division/country:us/state:sc/county:berkeley/precinct:46-stratford_3,46
ocd-division/country:us/state:sc/county:berkeley/precinct:47-stratford_4,47
ocd-division/country:us/state:sc/county:berkeley/precinct:48-wassamassaw_1,48
ocd-division/country:us/state:sc/county:berkeley/precinct:49-wassamassaw_2,49
ocd-division/country:us/state:sc/county:berkeley/precinct:50-westview_1,50
ocd-division/country:us/state:sc/county:berkeley/precinct:51-westview_2,51
ocd-division/country:us/state:sc/county:berkeley/precinct:52-westview_3,52
ocd-division/country:us/state:sc/county:berkeley/precinct:54-beverly_hills,54
ocd-division/country:us/state:sc/county:berkeley/precinct:55-howe_hall_1,55
ocd-division/country:us/state:sc/county:berkeley/precinct:56-howe_hall_2,56
ocd-division/country:us/state:sc/county:berkeley/precinct:57-liberty_hall,57
ocd-division/country:us/state:sc/county:berkeley/precinct:58-medway,58
ocd-division/country:us/state:sc/county:berkeley/precinct:59-whitesville_1,59
ocd-division/country:us/state:sc/county:berkeley/precinct:60-whitesville_2,60
ocd-division/country:us/state:sc/county:berkeley/precinct:61-daniel_island_3,61
ocd-division/country:us/state:sc/county:berkeley/precinct:62-daniel_island_4,62
ocd-division/country:us/state:sc/county:berkeley/precinct:63-the_village,63
ocd-division/country:us/state:sc/county:berkeley/precinct:64-yellow_house,64
ocd-division/country:us/state:sc/county:calhoun/precinct:1-bethel,1
ocd-division/country:us/state:sc/county:calhoun/precinct:2-cameron,2
ocd-division/country:us/state:sc/county:calhoun/precinct:3-center_hill,3
ocd-division/country:us/state:sc/county:calhoun/precinct:4-creston,4
ocd-division/country:us/state:sc/county:calhoun/precinct:5-dixie,5
ocd-division/country:us/state:sc/county:calhoun/precinct:6-fall_branch,6
ocd-division/country:us/state:sc/county:calhoun/precinct:7-fort_motte,7
ocd-division/country:us/state:sc/county:calhoun/precinct:8-lone_star,8
ocd-division/country:us/state:sc/county:calhoun/precinct:9-midway,9
ocd-division/country:us/state:sc/county:calhoun/precinct:10-murph_mill,10
ocd-division/country:us/state:sc/county:calhoun/precinct:11-sandy_run,11
ocd-division/country:us/state:sc/county:calhoun/precinct:12-st_matthews,12
ocd-division/country:us/state:sc/county:calhoun/precinct:13-barrier_free,13
ocd-division/country:us/state:sc/county:charleston/precinct:4-awendaw,4
ocd-division/country:us/state:sc/county:charleston/precinct:8-christ_church,8
ocd-division/country:us/state:sc/county:charleston/precinct:10-isle_of_palms_1a,10
ocd-division/country:us/state:sc/county:charleston/precinct:11-isle_of_palms_1b,11
ocd-division/country:us/state:sc/county:charleston/precinct:12-isle_of_palms_1c,12
ocd-division/country:us/state:sc/county:charleston/precinct:32-sullivans_island,32
ocd-division/country:us/state:sc/county:charleston/precinct:100-mcclellanville,100
ocd-division/country:us/state:sc/county:charleston/precinct:102-deer_park_1a,102
ocd-division/country:us/state:sc/county:charleston/precinct:103-deer_park_1b,103
ocd-division/country:us/state:sc/county:charleston/precinct:104-deer_park_2a,104
ocd-division/country:us/state:sc/county:charleston/precinct:105-deer_park_2b,105
ocd-division/country:us/state:sc/county:charleston/precinct:106-deer_park_2c,106
ocd-division/country:us/state:sc/county:charleston/precinct:107-deer_park_3,107
ocd-division/country:us/state:sc/county:charleston/precinct:110-lincolnville,110
ocd-division/country:us/state:sc/county:charleston/precinct:132-ladson,132
