id,state_id
ocd-division/country:us/state:mn/county:faribault/place:minnesota_lake,115
ocd-division/country:us/state:mn/county:faribault/place:pilot_grove,120
ocd-division/country:us/state:mn/county:faribault/place:prescott,125
ocd-division/country:us/state:mn/county:faribault/place:rome,130
ocd-division/country:us/state:mn/county:faribault/place:seely,135
ocd-division/country:us/state:mn/county:faribault/place:verona,140
ocd-division/country:us/state:mn/county:faribault/place:walnut_lake,145
ocd-division/country:us/state:mn/place:walters,150
ocd-division/country:us/state:mn/place:wells,155
ocd-division/country:us/state:mn/place:winnebago,160
ocd-division/country:us/state:mn/county:faribault/place:winnebago_city,165
ocd-division/country:us/state:mn/county:fillmore/place:amherst,5
ocd-division/country:us/state:mn/county:fillmore/place:arendahl,10
ocd-division/country:us/state:mn/county:fillmore/place:beaver,15
ocd-division/country:us/state:mn/county:fillmore/place:bloomfield,20
ocd-division/country:us/state:mn/county:fillmore/place:bristol,25
ocd-division/country:us/state:mn/place:canton,30
ocd-division/country:us/state:mn/county:fillmore/place:canton,35
ocd-division/country:us/state:mn/county:fillmore/place:carimona,40
ocd-division/country:us/state:mn/county:fillmore/place:carrolton,45
ocd-division/country:us/state:mn/place:chatfield/precinct:fillmore,50
ocd-division/country:us/state:mn/county:fillmore/place:chatfield,55
ocd-division/country:us/state:mn/county:fillmore/place:fillmore,60
ocd-division/country:us/state:mn/county:fillmore/place:forestville,65
ocd-division/country:us/state:mn/place:fountain,70
ocd-division/country:us/state:mn/county:fillmore/place:fountain,75
ocd-division/country:us/state:mn/place:harmony,80
ocd-division/country:us/state:mn/county:fillmore/place:harmony,85
ocd-division/country:us/state:mn/county:fillmore/place:holt,90
ocd-division/country:us/state:mn/county:fillmore/place:jordan,95
ocd-division/country:us/state:mn/place:lanesboro,100
ocd-division/country:us/state:mn/place:mabel,105
ocd-division/country:us/state:mn/county:fillmore/place:newburg,110
ocd-division/country:us/state:mn/county:fillmore/place:norway,115
ocd-division/country:us/state:mn/place:ostrander,120
ocd-division/country:us/state:mn/place:peterson,125
ocd-division/country:us/state:mn/county:fillmore/place:pilot_mound,130
ocd-division/country:us/state:mn/county:fillmore/place:preble,135
ocd-division/country:us/state:mn/place:preston,140
ocd-division/country:us/state:mn/county:fillmore/place:preston,150
ocd-division/country:us/state:mn/place:rushford,155
ocd-division/country:us/state:mn/place:rushford_village,160
ocd-division/country:us/state:mn/place:spring_valley,165
ocd-division/country:us/state:mn/county:fillmore/place:spring_valley,175
ocd-division/country:us/state:mn/county:fillmore/place:sumner,180
ocd-division/country:us/state:mn/place:whalan,185
ocd-division/country:us/state:mn/place:wykoff,190
ocd-division/country:us/state:mn/county:fillmore/place:york,195
ocd-division/country:us/state:mn/county:freeborn/place:albert_lea/precinct:1,60
ocd-division/country:us/state:mn/county:freeborn/place:albert_lea/precinct:2,61
ocd-division/country:us/state:mn/place:albert_lea/ward:1,5
ocd-division/country:us/state:mn/place:albert_lea/ward:2,15
ocd-division/country:us/state:mn/place:albert_lea/ward:3,25
ocd-division/country:us/state:mn/place:albert_lea/ward:4,35
ocd-division/country:us/state:mn/place:albert_lea/ward:5,45
ocd-division/country:us/state:mn/place:albert_lea/ward:6,50
ocd-division/country:us/state:mn/place:alden,65
ocd-division/country:us/state:mn/county:freeborn/place:alden,70
ocd-division/country:us/state:mn/county:freeborn/place:bancroft,75
ocd-division/country:us/state:mn/county:freeborn/place:bath,80
ocd-division/country:us/state:mn/county:freeborn/place:carlston,85
ocd-division/country:us/state:mn/place:clarks_grove,90
ocd-division/country:us/state:mn/place:conger,95
ocd-division/country:us/state:mn/place:emmons,100
ocd-division/country:us/state:mn/place:freeborn,105
ocd-division/country:us/state:mn/county:freeborn/place:freeborn,110
ocd-division/country:us/state:mn/county:freeborn/place:freeman,115
ocd-division/country:us/state:mn/place:geneva,120
ocd-division/country:us/state:mn/county:freeborn/place:geneva,125
ocd-division/country:us/state:mn/place:glenville,130
ocd-division/country:us/state:mn/place:hartland,135
ocd-division/country:us/state:mn/county:freeborn/place:hartland,140
ocd-division/country:us/state:mn/place:hayward,145
ocd-division/country:us/state:mn/county:freeborn/place:hayward,150
ocd-division/country:us/state:mn/place:hollandale,155
ocd-division/country:us/state:mn/county:freeborn/place:london,160
ocd-division/country:us/state:mn/place:manchester,165
ocd-division/country:us/state:mn/county:freeborn/place:manchester,170
ocd-division/country:us/state:mn/county:freeborn/place:mansfield,175
ocd-division/country:us/state:mn/county:freeborn/place:moscow,180
ocd-division/country:us/state:mn/place:myrtle,185
ocd-division/country:us/state:mn/county:freeborn/place:newry,190
ocd-division/country:us/state:mn/county:freeborn/place:nunda,195
ocd-division/country:us/state:mn/county:freeborn/place:oakland,200
ocd-division/country:us/state:mn/county:freeborn/place:pickerel_lake,205
ocd-division/country:us/state:mn/county:freeborn/place:riceland,210
ocd-division/country:us/state:mn/county:freeborn/place:shell_rock,215
ocd-division/country:us/state:mn/place:twin_lakes,220
ocd-division/country:us/state:mn/county:goodhue/place:belle_creek,10
ocd-division/country:us/state:mn/place:bellechester/precinct:goodhue,5
ocd-division/country:us/state:mn/county:goodhue/place:belvidere,15
ocd-division/country:us/state:mn/place:cannon_falls/precinct:1,20
ocd-division/country:us/state:mn/place:cannon_falls/precinct:2,25
ocd-division/country:us/state:mn/county:goodhue/place:cannon_falls,30
ocd-division/country:us/state:mn/county:goodhue/place:cherry_grove,35
ocd-division/country:us/state:mn/place:dennison/precinct:goodhue,40
ocd-division/country:us/state:mn/county:goodhue/place:featherstone,45
ocd-division/country:us/state:mn/county:goodhue/place:florence,50
ocd-division/country:us/state:mn/place:goodhue,55
ocd-division/country:us/state:mn/county:goodhue/place:goodhue,60
ocd-division/country:us/state:mn/county:goodhue/place:hay_creek,65
ocd-division/country:us/state:mn/county:goodhue/place:holden,70
ocd-division/country:us/state:mn/place:kenyon,75
ocd-division/country:us/state:mn/county:goodhue/place:kenyon,80
ocd-division/country:us/state:mn/place:lake_city/precinct:goodhue,85
ocd-division/country:us/state:mn/county:goodhue/place:leon,90
ocd-division/country:us/state:mn/county:goodhue/place:minneola,95
ocd-division/country:us/state:mn/place:pine_island/precinct:goodhue,100
ocd-division/country:us/state:mn/county:goodhue/place:pine_island,105
ocd-division/country:us/state:mn/place:red_wing/ward:1/precinct:1,110
ocd-division/country:us/state:mn/place:red_wing/ward:1/precinct:2,115
ocd-division/country:us/state:mn/place:red_wing/ward:2/precinct:1,125
ocd-division/country:us/state:mn/place:red_wing/ward:2/precinct:2,130
ocd-division/country:us/state:mn/place:red_wing/ward:3/precinct:1,140
ocd-division/country:us/state:mn/place:red_wing/ward:3/precinct:2,145
ocd-division/country:us/state:mn/place:red_wing/ward:4/precinct:1,155
ocd-division/country:us/state:mn/place:red_wing/ward:4/precinct:2,160
ocd-division/country:us/state:mn/county:goodhue/place:roscoe,170
ocd-division/country:us/state:mn/county:goodhue/place:stanton,175
ocd-division/country:us/state:mn/county:goodhue/place:vasa,180
ocd-division/country:us/state:mn/county:goodhue/place:wacouta,185
ocd-division/country:us/state:mn/place:wanamingo,190
ocd-division/country:us/state:mn/county:goodhue/place:wanamingo,195
ocd-division/country:us/state:mn/county:goodhue/place:warsaw,200
ocd-division/country:us/state:mn/county:goodhue/place:welch,205
ocd-division/country:us/state:mn/place:zumbrota/precinct:1,210
ocd-division/country:us/state:mn/place:zumbrota/precinct:2,215
ocd-division/country:us/state:mn/county:goodhue/place:zumbrota,220
ocd-division/country:us/state:mn/place:ashby,5
ocd-division/country:us/state:mn/place:barrett,10
ocd-division/country:us/state:mn/county:grant/place:delaware,15
ocd-division/country:us/state:mn/place:elbow_lake,20
ocd-division/country:us/state:mn/county:grant/place:elbow_lake,25
ocd-division/country:us/state:mn/county:grant/place:elk_lake,30
ocd-division/country:us/state:mn/county:grant/place:erdahl,35
ocd-division/country:us/state:mn/county:grant/place:gorton,40
ocd-division/country:us/state:mn/place:herman,45
ocd-division/country:us/state:mn/place:hoffman,50
ocd-division/country:us/state:mn/county:grant/place:land,55
ocd-division/country:us/state:mn/county:grant/place:lawrence,60
ocd-division/country:us/state:mn/county:grant/place:lien,65
ocd-division/country:us/state:mn/county:grant/place:logan,70
ocd-division/country:us/state:mn/county:grant/place:macsville,75
ocd-division/country:us/state:mn/place:norcross,80
ocd-division/country:us/state:mn/county:grant/place:north_ottawa,85
ocd-division/country:us/state:mn/county:grant/place:pelican_lake,90
ocd-division/country:us/state:mn/county:grant/place:pomme_de_terre,95
ocd-division/country:us/state:mn/county:grant/place:roseville,100
ocd-division/country:us/state:mn/county:grant/place:sanford,105
ocd-division/country:us/state:mn/county:grant/place:stony_brook,110
ocd-division/country:us/state:mn/place:wendell,115
ocd-division/country:us/state:mn/place:bloomington/ward:1/precinct:7,5
ocd-division/country:us/state:mn/place:bloomington/ward:1/precinct:8,10
ocd-division/country:us/state:mn/place:bloomington/ward:1/precinct:9,15
ocd-division/country:us/state:mn/place:bloomington/ward:1/precinct:10,20
ocd-division/country:us/state:mn/place:bloomington/ward:1/precinct:12,25
ocd-division/country:us/state:mn/place:bloomington/ward:1/precinct:14,30
ocd-division/country:us/state:mn/place:bloomington/ward:1/precinct:15,35
ocd-division/country:us/state:mn/place:bloomington/ward:1/precinct:30,36
ocd-division/country:us/state:mn/place:bloomington/ward:2/precinct:13,40
ocd-division/country:us/state:mn/place:bloomington/ward:2/precinct:16,45
ocd-division/country:us/state:mn/place:bloomington/ward:2/precinct:21,50
ocd-division/country:us/state:mn/place:bloomington/ward:2/precinct:23,55
ocd-division/country:us/state:mn/place:bloomington/ward:2/precinct:24,60
ocd-division/country:us/state:mn/place:bloomington/ward:2/precinct:25,65
ocd-division/country:us/state:mn/place:bloomington/ward:2/precinct:26,70
ocd-division/country:us/state:mn/place:bloomington/ward:2/precinct:27,71
ocd-division/country:us/state:mn/place:bloomington/ward:3/precinct:5,75
ocd-division/country:us/state:mn/place:bloomington/ward:3/precinct:11,80
ocd-division/country:us/state:mn/place:bloomington/ward:3/precinct:17,85
ocd-division/country:us/state:mn/place:bloomington/ward:3/precinct:18,90
ocd-division/country:us/state:mn/place:bloomington/ward:3/precinct:19,95
ocd-division/country:us/state:mn/place:bloomington/ward:3/precinct:20,100
ocd-division/country:us/state:mn/place:bloomington/ward:3/precinct:22,105
ocd-division/country:us/state:mn/place:bloomington/ward:3/precinct:28,106
ocd-division/country:us/state:mn/place:bloomington/ward:3/precinct:29,107
ocd-division/country:us/state:mn/place:bloomington/ward:4/precinct:1,110
ocd-division/country:us/state:mn/place:bloomington/ward:4/precinct:2,115
ocd-division/country:us/state:mn/place:bloomington/ward:4/precinct:3,120
ocd-division/country:us/state:mn/place:bloomington/ward:4/precinct:4,125
ocd-division/country:us/state:mn/place:bloomington/ward:4/precinct:6,130
ocd-division/country:us/state:mn/place:bloomington/ward:4/precinct:31,131
ocd-division/country:us/state:mn/place:bloomington/ward:4/precinct:32,132
ocd-division/country:us/state:mn/place:brooklyn_center/precinct:1,200
ocd-division/country:us/state:mn/place:brooklyn_center/precinct:2,205
ocd-division/country:us/state:mn/place:brooklyn_center/precinct:3,210
ocd-division/country:us/state:mn/place:brooklyn_center/precinct:4,215
ocd-division/country:us/state:mn/place:brooklyn_center/precinct:5,220
ocd-division/country:us/state:mn/place:brooklyn_center/precinct:6,225
ocd-division/country:us/state:mn/place:brooklyn_center/precinct:7,230
ocd-division/country:us/state:mn/place:brooklyn_park/ward:c/precinct:1,300
ocd-division/country:us/state:mn/place:brooklyn_park/ward:c/precinct:2,305
ocd-division/country:us/state:mn/place:brooklyn_park/ward:c/precinct:3,310
ocd-division/country:us/state:mn/place:brooklyn_park/ward:c/precinct:4,315
ocd-division/country:us/state:mn/place:brooklyn_park/ward:c/precinct:5,320
ocd-division/country:us/state:mn/place:brooklyn_park/ward:c/precinct:6,325
ocd-division/country:us/state:mn/place:brooklyn_park/ward:c/precinct:7,330
ocd-division/country:us/state:mn/place:brooklyn_park/ward:c/precinct:8,335
ocd-division/country:us/state:mn/place:brooklyn_park/ward:e/precinct:1a,340
ocd-division/country:us/state:mn/place:brooklyn_park/ward:e/precinct:1o,345
ocd-division/country:us/state:mn/place:brooklyn_park/ward:e/precinct:2,350
ocd-division/country:us/state:mn/place:brooklyn_park/ward:e/precinct:3,355
ocd-division/country:us/state:mn/place:brooklyn_park/ward:e/precinct:4a,360
ocd-division/country:us/state:mn/place:brooklyn_park/ward:e/precinct:4o,362
ocd-division/country:us/state:mn/place:brooklyn_park/ward:e/precinct:5,365
ocd-division/country:us/state:mn/place:brooklyn_park/ward:e/precinct:6a,370
ocd-division/country:us/state:mn/place:brooklyn_park/ward:e/precinct:6o,375
ocd-division/country:us/state:mn/place:brooklyn_park/ward:w/precinct:1o,395
ocd-division/country:us/state:mn/place:brooklyn_park/ward:w/precinct:1r,397
ocd-division/country:us/state:mn/place:brooklyn_park/ward:w/precinct:2,400
ocd-division/country:us/state:mn/place:brooklyn_park/ward:w/precinct:3,405
ocd-division/country:us/state:mn/place:brooklyn_park/ward:w/precinct:4,410
ocd-division/country:us/state:mn/place:brooklyn_park/ward:w/precinct:5,415
ocd-division/country:us/state:mn/place:brooklyn_park/ward:w/precinct:6,420
ocd-division/country:us/state:mn/place:champlin/ward:1,450
ocd-division/country:us/state:mn/place:champlin/ward:2,455
ocd-division/country:us/state:mn/place:champlin/ward:3,460
ocd-division/country:us/state:mn/place:champlin/ward:4,465
ocd-division/country:us/state:mn/place:chanhassen/precinct:1,485
ocd-division/country:us/state:mn/place:chanhassen/precinct:2,490
ocd-division/country:us/state:mn/place:corcoran/precinct:1,500
ocd-division/country:us/state:mn/place:corcoran/precinct:2,505
ocd-division/country:us/state:mn/place:crystal/ward:1/precinct:1,550
ocd-division/country:us/state:mn/place:crystal/ward:1/precinct:2,555
ocd-division/country:us/state:mn/place:crystal/ward:1/precinct:3,557
ocd-division/country:us/state:mn/place:crystal/ward:2/precinct:1,560
ocd-division/country:us/state:mn/place:crystal/ward:2/precinct:2,565
ocd-division/country:us/state:mn/place:crystal/ward:2/precinct:3,567
ocd-division/country:us/state:mn/place:crystal/ward:3/precinct:1,570
ocd-division/country:us/state:mn/place:crystal/ward:3/precinct:2,575
ocd-division/country:us/state:mn/place:crystal/ward:3/precinct:3,577
ocd-division/country:us/state:mn/place:crystal/ward:4/precinct:1,585
ocd-division/country:us/state:mn/place:crystal/ward:4/precinct:2,590
ocd-division/country:us/state:mn/place:dayton/precinct:1,640
ocd-division/country:us/state:mn/place:dayton/precinct:2,645
ocd-division/country:us/state:mn/place:dayton/precinct:3,650
ocd-division/country:us/state:mn/place:deephaven/precinct:1,675
ocd-division/country:us/state:mn/place:deephaven/precinct:2,680
ocd-division/country:us/state:mn/place:eden_prairie/precinct:1,690
ocd-division/country:us/state:mn/place:eden_prairie/precinct:2,695
ocd-division/country:us/state:mn/place:eden_prairie/precinct:3,700
ocd-division/country:us/state:mn/place:eden_prairie/precinct:4,705
ocd-division/country:us/state:mn/place:eden_prairie/precinct:5,710
ocd-division/country:us/state:mn/place:eden_prairie/precinct:6,715
ocd-division/country:us/state:mn/place:eden_prairie/precinct:7,720
ocd-division/country:us/state:mn/place:eden_prairie/precinct:8,725
ocd-division/country:us/state:mn/place:eden_prairie/precinct:9,730
ocd-division/country:us/state:mn/place:eden_prairie/precinct:10,735
ocd-division/country:us/state:mn/place:eden_prairie/precinct:11,740
ocd-division/country:us/state:mn/place:eden_prairie/precinct:12,745
ocd-division/country:us/state:mn/place:eden_prairie/precinct:13,750
ocd-division/country:us/state:mn/place:eden_prairie/precinct:14,755
ocd-division/country:us/state:mn/place:eden_prairie/precinct:15,760
ocd-division/country:us/state:mn/place:eden_prairie/precinct:16,765
ocd-division/country:us/state:mn/place:eden_prairie/precinct:17,770
ocd-division/country:us/state:mn/place:eden_prairie/precinct:18,775
ocd-division/country:us/state:mn/place:eden_prairie/precinct:19,780
ocd-division/country:us/state:mn/place:edina/precinct:1a,850
ocd-division/country:us/state:mn/place:edina/precinct:1b,855
ocd-division/country:us/state:mn/place:edina/precinct:2,860
ocd-division/country:us/state:mn/place:edina/precinct:3,865
ocd-division/country:us/state:mn/place:edina/precinct:4,870
ocd-division/country:us/state:mn/place:edina/precinct:5,875
ocd-division/country:us/state:mn/place:edina/precinct:6,880
ocd-division/country:us/state:mn/place:edina/precinct:7,885
ocd-division/country:us/state:mn/place:edina/precinct:8,890
ocd-division/country:us/state:mn/place:edina/precinct:9,895
ocd-division/country:us/state:mn/place:edina/precinct:10,900
ocd-division/country:us/state:mn/place:edina/precinct:11,905
ocd-division/country:us/state:mn/place:edina/precinct:12,910
ocd-division/country:us/state:mn/place:edina/precinct:13,915
ocd-division/country:us/state:mn/place:edina/precinct:14,920
ocd-division/country:us/state:mn/place:edina/precinct:15,925
ocd-division/country:us/state:mn/place:edina/precinct:16,930
ocd-division/country:us/state:mn/place:edina/precinct:17,935
ocd-division/country:us/state:mn/place:edina/precinct:18,940
ocd-division/country:us/state:mn/place:edina/precinct:19,945
ocd-division/country:us/state:mn/place:excelsior,965
ocd-division/country:us/state:mn/county:hennepin/precinct:fort_snelling,975
ocd-division/country:us/state:mn/place:golden_valley/precinct:1a,985
ocd-division/country:us/state:mn/place:golden_valley/precinct:2a,990
ocd-division/country:us/state:mn/place:golden_valley/precinct:3c,1000
ocd-division/country:us/state:mn/place:golden_valley/precinct:4,1005
ocd-division/country:us/state:mn/place:golden_valley/precinct:5c,1010
ocd-division/country:us/state:mn/place:golden_valley/precinct:6,1015
ocd-division/country:us/state:mn/place:golden_valley/precinct:7b,1020
ocd-division/country:us/state:mn/place:golden_valley/precinct:8b,1025
ocd-division/country:us/state:mn/place:greenfield,1050
ocd-division/country:us/state:mn/place:greenwood,1065
ocd-division/country:us/state:mn/place:hanover/precinct:1,1080
ocd-division/country:us/state:mn/place:hopkins/precinct:1,1110
ocd-division/country:us/state:mn/place:hopkins/precinct:2,1115
ocd-division/country:us/state:mn/place:hopkins/precinct:3,1120
ocd-division/country:us/state:mn/place:hopkins/precinct:4,1125
ocd-division/country:us/state:mn/place:hopkins/precinct:5,1130
ocd-division/country:us/state:mn/place:hopkins/precinct:6,1135
ocd-division/country:us/state:mn/place:independence,1150
ocd-division/country:us/state:mn/place:long_lake,1160
ocd-division/country:us/state:mn/place:loretto,1170
ocd-division/country:us/state:mn/place:maple_grove/precinct:1,1190
ocd-division/country:us/state:mn/place:maple_grove/precinct:2,1195
ocd-division/country:us/state:mn/place:maple_grove/precinct:3,1200
ocd-division/country:us/state:mn/place:maple_grove/precinct:4,1205
ocd-division/country:us/state:mn/place:maple_grove/precinct:5,1210
ocd-division/country:us/state:mn/place:maple_grove/precinct:6,1215
ocd-division/country:us/state:mn/place:maple_grove/precinct:7,1220
ocd-division/country:us/state:mn/place:maple_grove/precinct:8,1225
ocd-division/country:us/state:mn/place:maple_grove/precinct:9,1230
ocd-division/country:us/state:mn/place:maple_grove/precinct:10,1235
ocd-division/country:us/state:mn/place:maple_grove/precinct:11,1240
ocd-division/country:us/state:mn/place:maple_grove/precinct:12,1245
ocd-division/country:us/state:mn/place:maple_grove/precinct:13,1250
ocd-division/country:us/state:mn/place:maple_grove/precinct:14,1255
ocd-division/country:us/state:mn/place:maple_grove/precinct:15,1260
ocd-division/country:us/state:mn/place:maple_grove/precinct:16,1265
ocd-division/country:us/state:mn/place:maple_grove/precinct:17,1270
ocd-division/country:us/state:mn/place:maple_grove/precinct:18,1275
ocd-division/country:us/state:mn/place:maple_grove/precinct:19,1280
ocd-division/country:us/state:mn/place:maple_grove/precinct:20,1285
ocd-division/country:us/state:mn/place:maple_grove/precinct:21,1290
ocd-division/country:us/state:mn/place:maple_grove/precinct:22,1295
ocd-division/country:us/state:mn/place:maple_grove/precinct:23,1300
ocd-division/country:us/state:mn/place:maple_plain,1335
ocd-division/country:us/state:mn/place:medicine_lake,1345
ocd-division/country:us/state:mn/place:medina/precinct:1a,1350
ocd-division/country:us/state:mn/place:medina/precinct:1b,1355
ocd-division/country:us/state:mn/place:minneapolis/ward:1/precinct:1,1360
ocd-division/country:us/state:mn/place:minneapolis/ward:1/precinct:2,1365
ocd-division/country:us/state:mn/place:minneapolis/ward:1/precinct:3,1370
ocd-division/country:us/state:mn/place:minneapolis/ward:1/precinct:4,1375
ocd-division/country:us/state:mn/place:minneapolis/ward:1/precinct:5,1380
ocd-division/country:us/state:mn/place:minneapolis/ward:1/precinct:6,1385
ocd-division/country:us/state:mn/place:minneapolis/ward:1/precinct:7,1390
ocd-division/country:us/state:mn/place:minneapolis/ward:1/precinct:8,1395
ocd-division/country:us/state:mn/place:minneapolis/ward:1/precinct:9,1400
ocd-division/country:us/state:mn/place:minneapolis/ward:10/precinct:1,1805
ocd-division/country:us/state:mn/place:minneapolis/ward:10/precinct:2,1810
ocd-division/country:us/state:mn/place:minneapolis/ward:10/precinct:3a,1815
ocd-division/country:us/state:mn/place:minneapolis/ward:10/precinct:3b,1817
ocd-division/country:us/state:mn/place:minneapolis/ward:10/precinct:4,1820
ocd-division/country:us/state:mn/place:minneapolis/ward:10/precinct:5a,1825
ocd-division/country:us/state:mn/place:minneapolis/ward:10/precinct:5b,1827
ocd-division/country:us/state:mn/place:minneapolis/ward:10/precinct:6,1830
ocd-division/country:us/state:mn/place:minneapolis/ward:10/precinct:7,1835
ocd-division/country:us/state:mn/place:minneapolis/ward:10/precinct:8,1840
ocd-division/country:us/state:mn/place:minneapolis/ward:10/precinct:9,1845
ocd-division/country:us/state:mn/place:minneapolis/ward:11/precinct:1,1860
ocd-division/country:us/state:mn/place:minneapolis/ward:11/precinct:2,1865
ocd-division/country:us/state:mn/place:minneapolis/ward:11/precinct:3,1870
ocd-division/country:us/state:mn/place:minneapolis/ward:11/precinct:4,1875
ocd-division/country:us/state:mn/place:minneapolis/ward:11/precinct:5,1880
ocd-division/country:us/state:mn/place:minneapolis/ward:11/precinct:6,1885
ocd-division/country:us/state:mn/place:minneapolis/ward:11/precinct:7,1890
ocd-division/country:us/state:mn/place:minneapolis/ward:11/precinct:8,1895
ocd-division/country:us/state:mn/place:minneapolis/ward:11/precinct:9,1900
ocd-division/country:us/state:mn/place:minneapolis/ward:11/precinct:10,1902
ocd-division/country:us/state:mn/place:minneapolis/ward:12/precinct:1,1905
ocd-division/country:us/state:mn/place:minneapolis/ward:12/precinct:2,1910
ocd-division/country:us/state:mn/place:minneapolis/ward:12/precinct:3,1915
ocd-division/country:us/state:mn/place:minneapolis/ward:12/precinct:4,1920
ocd-division/country:us/state:mn/place:minneapolis/ward:12/precinct:5,1925
ocd-division/country:us/state:mn/place:minneapolis/ward:12/precinct:6,1930
ocd-division/country:us/state:mn/place:minneapolis/ward:12/precinct:7,1935
ocd-division/country:us/state:mn/place:minneapolis/ward:12/precinct:8,1940
ocd-division/country:us/state:mn/place:minneapolis/ward:12/precinct:9,1945
ocd-division/country:us/state:mn/place:minneapolis/ward:12/precinct:10,1950
ocd-division/country:us/state:mn/place:minneapolis/ward:13/precinct:1,1960
ocd-division/country:us/state:mn/place:minneapolis/ward:13/precinct:2,1965
ocd-division/country:us/state:mn/place:minneapolis/ward:13/precinct:3,1970
ocd-division/country:us/state:mn/place:minneapolis/ward:13/precinct:4,1975
ocd-division/country:us/state:mn/place:minneapolis/ward:13/precinct:5,1980
ocd-division/country:us/state:mn/place:minneapolis/ward:13/precinct:6,1985
ocd-division/country:us/state:mn/place:minneapolis/ward:13/precinct:7,1990
ocd-division/country:us/state:mn/place:minneapolis/ward:13/precinct:8,1995
ocd-division/country:us/state:mn/place:minneapolis/ward:13/precinct:9,2000
ocd-division/country:us/state:mn/place:minneapolis/ward:2/precinct:1,1410
ocd-division/country:us/state:mn/place:minneapolis/ward:2/precinct:2,1415
ocd-division/country:us/state:mn/place:minneapolis/ward:2/precinct:3,1420
ocd-division/country:us/state:mn/place:minneapolis/ward:2/precinct:4,1425
ocd-division/country:us/state:mn/place:minneapolis/ward:2/precinct:5,1430
ocd-division/country:us/state:mn/place:minneapolis/ward:2/precinct:6,1435
ocd-division/country:us/state:mn/place:minneapolis/ward:2/precinct:7,1440
ocd-division/country:us/state:mn/place:minneapolis/ward:2/precinct:8,1445
ocd-division/country:us/state:mn/place:minneapolis/ward:2/precinct:9,1450
ocd-division/country:us/state:mn/place:minneapolis/ward:2/precinct:10,1455
ocd-division/country:us/state:mn/place:minneapolis/ward:3/precinct:1,1460
ocd-division/country:us/state:mn/place:minneapolis/ward:3/precinct:2,1465
ocd-division/country:us/state:mn/place:minneapolis/ward:3/precinct:3,1470
ocd-division/country:us/state:mn/place:minneapolis/ward:3/precinct:4,1475
ocd-division/country:us/state:mn/place:minneapolis/ward:3/precinct:5,1480
ocd-division/country:us/state:mn/place:minneapolis/ward:3/precinct:6,1485
ocd-division/country:us/state:mn/place:minneapolis/ward:3/precinct:7,1490
ocd-division/country:us/state:mn/place:minneapolis/ward:3/precinct:8,1495
ocd-division/country:us/state:mn/place:minneapolis/ward:3/precinct:9,1500
ocd-division/country:us/state:mn/place:minneapolis/ward:4/precinct:1,1505
ocd-division/country:us/state:mn/place:minneapolis/ward:4/precinct:2,1510
ocd-division/country:us/state:mn/place:minneapolis/ward:4/precinct:3,1515
ocd-division/country:us/state:mn/place:minneapolis/ward:4/precinct:4,1520
ocd-division/country:us/state:mn/place:minneapolis/ward:4/precinct:5,1525
ocd-division/country:us/state:mn/place:minneapolis/ward:4/precinct:6,1530
ocd-division/country:us/state:mn/place:minneapolis/ward:4/precinct:7,1535
ocd-division/country:us/state:mn/place:minneapolis/ward:4/precinct:8,1540
ocd-division/country:us/state:mn/place:minneapolis/ward:5/precinct:1,1555
ocd-division/country:us/state:mn/place:minneapolis/ward:5/precinct:2,1560
ocd-division/country:us/state:mn/place:minneapolis/ward:5/precinct:3,1565
ocd-division/country:us/state:mn/place:minneapolis/ward:5/precinct:4,1570
ocd-division/country:us/state:mn/place:minneapolis/ward:5/precinct:5,1575
ocd-division/country:us/state:mn/place:minneapolis/ward:5/precinct:6,1580
ocd-division/country:us/state:mn/place:minneapolis/ward:5/precinct:7,1585
ocd-division/country:us/state:mn/place:minneapolis/ward:5/precinct:8,1590
ocd-division/country:us/state:mn/place:minneapolis/ward:6/precinct:1,1605
ocd-division/country:us/state:mn/place:minneapolis/ward:6/precinct:2,1610
ocd-division/country:us/state:mn/place:minneapolis/ward:6/precinct:3,1615
ocd-division/country:us/state:mn/place:minneapolis/ward:6/precinct:4,1620
ocd-division/country:us/state:mn/place:minneapolis/ward:6/precinct:5,1625
ocd-division/country:us/state:mn/place:minneapolis/ward:6/precinct:6,1630
ocd-division/country:us/state:mn/place:minneapolis/ward:6/precinct:7,1635
ocd-division/country:us/state:mn/place:minneapolis/ward:6/precinct:8,1640
ocd-division/country:us/state:mn/place:minneapolis/ward:6/precinct:9,1642
ocd-division/country:us/state:mn/place:minneapolis/ward:7/precinct:1,1645
ocd-division/country:us/state:mn/place:minneapolis/ward:7/precinct:2,1650
ocd-division/country:us/state:mn/place:minneapolis/ward:7/precinct:3,1655
ocd-division/country:us/state:mn/place:minneapolis/ward:7/precinct:4,1660
ocd-division/country:us/state:mn/place:minneapolis/ward:7/precinct:5,1665
ocd-division/country:us/state:mn/place:minneapolis/ward:7/precinct:6,1670
ocd-division/country:us/state:mn/place:minneapolis/ward:7/precinct:7,1675
ocd-division/country:us/state:mn/place:minneapolis/ward:7/precinct:8,1680
ocd-division/country:us/state:mn/place:minneapolis/ward:7/precinct:9,1685
ocd-division/country:us/state:mn/place:minneapolis/ward:7/precinct:10,1690
ocd-division/country:us/state:mn/place:minneapolis/ward:8/precinct:1,1700
ocd-division/country:us/state:mn/place:minneapolis/ward:8/precinct:2,1705
ocd-division/country:us/state:mn/place:minneapolis/ward:8/precinct:3,1710
