id,county_id
ocd-division/country:us/state:ky/county:daviess/precinct:h114-thorobred_west,H114
ocd-division/country:us/state:ky/county:daviess/precinct:h115-heartlands,H115
ocd-division/country:us/state:ky/county:edmonson/precinct:a101-wingfield_fire_department,A101
ocd-division/country:us/state:ky/county:edmonson/precinct:a102-south_edmonson_elementary,A102
ocd-division/country:us/state:ky/county:edmonson/precinct:b101-brownsville_fire_department,B101
ocd-division/country:us/state:ky/county:edmonson/precinct:b102-edmonson_co_high_school,B102
ocd-division/country:us/state:ky/county:edmonson/precinct:c101-chalybeate_fire_department,C101
ocd-division/country:us/state:ky/county:edmonson/precinct:c102-rocky_hill_fire_department,C102
ocd-division/country:us/state:ky/county:edmonson/precinct:d101-kyrock_fire_department,D101
ocd-division/country:us/state:ky/county:edmonson/precinct:e101-lincoln_fire_department,E101
ocd-division/country:us/state:ky/county:edmonson/precinct:e102-kyrock_elementary_school,E102
ocd-division/country:us/state:ky/county:edmonson/precinct:f101-bear_creek_fire_department,F101
ocd-division/country:us/state:ky/county:elliott/precinct:a101-sandy_hook_1,A101
ocd-division/country:us/state:ky/county:elliott/precinct:b101-sandy_hook_2,B101
ocd-division/country:us/state:ky/county:elliott/precinct:c101-walnut_grove_3,C101
ocd-division/country:us/state:ky/county:elliott/precinct:d101-mocassin_4,D101
ocd-division/country:us/state:ky/county:elliott/precinct:e101-cracknerneck_5,E101
ocd-division/country:us/state:ky/county:elliott/precinct:f101-bruin_6,F101
ocd-division/country:us/state:ky/county:elliott/precinct:g101-isonville_7,G101
ocd-division/country:us/state:ky/county:estill/precinct:a101-courthouse,A101
ocd-division/country:us/state:ky/county:estill/precinct:a102-schoolhouse,A102
ocd-division/country:us/state:ky/county:estill/precinct:a103-west_lawn,A103
ocd-division/country:us/state:ky/county:estill/precinct:a104-estill_springs,A104
ocd-division/country:us/state:ky/county:estill/precinct:a105-ravenna,A105
ocd-division/country:us/state:ky/county:estill/precinct:a106-west_irvine,A106
ocd-division/country:us/state:ky/county:estill/precinct:b102-white_oak,B102
ocd-division/country:us/state:ky/county:estill/precinct:b103-millers_creek,B103
ocd-division/country:us/state:ky/county:estill/precinct:b104-cow_creek,B104
ocd-division/country:us/state:ky/county:estill/precinct:b105-forks,B105
ocd-division/country:us/state:ky/county:estill/precinct:b106-barnes_mountain,B106
ocd-division/country:us/state:ky/county:estill/precinct:c103-cedar_grove,C103
ocd-division/country:us/state:ky/county:estill/precinct:c104-red_lick,C104
ocd-division/country:us/state:ky/county:estill/precinct:c105-south_irvine,C105
ocd-division/country:us/state:ky/county:estill/precinct:c106-drowning_creek,C106
ocd-division/country:us/state:ky/county:fayette/precinct:a101-alexandria,A101
ocd-division/country:us/state:ky/county:fayette/precinct:a102-barker,A102
ocd-division/country:us/state:ky/county:fayette/precinct:a103-beaumont,A103
ocd-division/country:us/state:ky/county:fayette/precinct:a104-bell_school_house,A104
ocd-division/country:us/state:ky/county:fayette/precinct:a106-cardinal_valley,A106
ocd-division/country:us/state:ky/county:fayette/precinct:a108-donerail,A108
ocd-division/country:us/state:ky/county:fayette/precinct:a109-douglas-washington,A109
ocd-division/country:us/state:ky/county:fayette/precinct:a111-fairlawn,A111
ocd-division/country:us/state:ky/county:fayette/precinct:a113-garden_springs,A113
ocd-division/country:us/state:ky/county:fayette/precinct:a114-gibson_park,A114
ocd-division/country:us/state:ky/county:fayette/precinct:a115-green_acres,A115
ocd-division/country:us/state:ky/county:fayette/precinct:a116-trailside,A116
ocd-division/country:us/state:ky/county:fayette/precinct:a117-hampton_court,A117
ocd-division/country:us/state:ky/county:fayette/precinct:a118-holiday_hills,A118
ocd-division/country:us/state:ky/county:fayette/precinct:a120-julius_marks,A120
ocd-division/country:us/state:ky/county:fayette/precinct:a121-keys,A121
ocd-division/country:us/state:ky/county:fayette/precinct:a123-lane_allen,A123
ocd-division/country:us/state:ky/county:fayette/precinct:a126-marlboro,A126
ocd-division/country:us/state:ky/county:fayette/precinct:a128-meadowthorpe,A128
ocd-division/country:us/state:ky/county:fayette/precinct:a130-oakwood,A130
ocd-division/country:us/state:ky/county:fayette/precinct:a131-oxford,A131
ocd-division/country:us/state:ky/county:fayette/precinct:a132-pine_meadows,A132
ocd-division/country:us/state:ky/county:fayette/precinct:a133-preston_inn,A133
ocd-division/country:us/state:ky/county:fayette/precinct:a134-radcliffe,A134
ocd-division/country:us/state:ky/county:fayette/precinct:a135-st_martins,A135
ocd-division/country:us/state:ky/county:fayette/precinct:a136-skycrest,A136
ocd-division/country:us/state:ky/county:fayette/precinct:a138-the_colony,A138
ocd-division/country:us/state:ky/county:fayette/precinct:a139-turfland,A139
ocd-division/country:us/state:ky/county:fayette/precinct:a140-versailles_rd,A140
ocd-division/country:us/state:ky/county:fayette/precinct:a143-west_main,A143
ocd-division/country:us/state:ky/county:fayette/precinct:a144-winburn,A144
ocd-division/country:us/state:ky/county:fayette/precinct:a145-wolf_run,A145
ocd-division/country:us/state:ky/county:fayette/precinct:a146-triangle_park,A146
ocd-division/country:us/state:ky/county:fayette/precinct:a148-alabama,A148
ocd-division/country:us/state:ky/county:fayette/precinct:a149-aspendale-bluegrass,A149
ocd-division/country:us/state:ky/county:fayette/precinct:a150-campsie,A150
ocd-division/country:us/state:ky/county:fayette/precinct:a151-clays_mill,A151
ocd-division/country:us/state:ky/county:fayette/precinct:a152-highlands,A152
ocd-division/country:us/state:ky/county:fayette/precinct:a155-ohio-walnut,A155
ocd-division/country:us/state:ky/county:fayette/precinct:a156-pershing,A156
ocd-division/country:us/state:ky/county:fayette/precinct:a157-harrods_hill,A157
ocd-division/country:us/state:ky/county:fayette/precinct:a158-armory,A158
ocd-division/country:us/state:ky/county:fayette/precinct:a160-mansion,A160
ocd-division/country:us/state:ky/county:fayette/precinct:a161-coolavin,A161
ocd-division/country:us/state:ky/county:fayette/precinct:a162-village,A162
ocd-division/country:us/state:ky/county:fayette/precinct:a163-fairgrounds,A163
ocd-division/country:us/state:ky/county:fayette/precinct:a164-hollow_creek,A164
ocd-division/country:us/state:ky/county:fayette/precinct:a165-griffin_gate,A165
ocd-division/country:us/state:ky/county:fayette/precinct:a166-twin_oaks,A166
ocd-division/country:us/state:ky/county:fayette/precinct:a167-pasadena,A167
ocd-division/country:us/state:ky/county:fayette/precinct:a168-blue_acres,A168
ocd-division/country:us/state:ky/county:fayette/precinct:a169-castlewood,A169
ocd-division/country:us/state:ky/county:fayette/precinct:a170-meadow_lane,A170
ocd-division/country:us/state:ky/county:fayette/precinct:a171-northern,A171
ocd-division/country:us/state:ky/county:fayette/precinct:a172-warfield_place,A172
ocd-division/country:us/state:ky/county:fayette/precinct:a173-imperial,A173
ocd-division/country:us/state:ky/county:fayette/precinct:a174-arlington,A174
ocd-division/country:us/state:ky/county:fayette/precinct:a175-horse_park,A175
ocd-division/country:us/state:ky/county:fayette/precinct:a176-sungale,A176
ocd-division/country:us/state:ky/county:fayette/precinct:a177-phoenix_park,A177
ocd-division/country:us/state:ky/county:fayette/precinct:a178-caywood,A178
ocd-division/country:us/state:ky/county:fayette/precinct:a179-valley_farm,A179
ocd-division/country:us/state:ky/county:fayette/precinct:a180-beaumont_centre,A180
ocd-division/country:us/state:ky/county:fayette/precinct:a181-headley_green,A181
ocd-division/country:us/state:ky/county:fayette/precinct:a182-ashbrooke,A182
ocd-division/country:us/state:ky/county:fayette/precinct:a183-silver_creek,A183
ocd-division/country:us/state:ky/county:fayette/precinct:a184-bunker,A184
ocd-division/country:us/state:ky/county:fayette/precinct:a185-lawrence,A185
ocd-division/country:us/state:ky/county:fayette/precinct:a186-towers,A186
ocd-division/country:us/state:ky/county:fayette/precinct:a187-town_branch,A187
ocd-division/country:us/state:ky/county:fayette/precinct:a188-dunbar,A188
ocd-division/country:us/state:ky/county:fayette/precinct:a189-westmorland,A189
ocd-division/country:us/state:ky/county:fayette/precinct:a190-greenway,A190
ocd-division/country:us/state:ky/county:fayette/precinct:a191-hopewell_park,A191
ocd-division/country:us/state:ky/county:fayette/precinct:a192-cardinal_run,A192
ocd-division/country:us/state:ky/county:fayette/precinct:a193-hemingway,A193
ocd-division/country:us/state:ky/county:fayette/precinct:a194-majestic_view,A194
ocd-division/country:us/state:ky/county:fayette/precinct:a195-prescott,A195
ocd-division/country:us/state:ky/county:fayette/precinct:a196-stallion_run,A196
ocd-division/country:us/state:ky/county:fayette/precinct:a197-valley_brook,A197
ocd-division/country:us/state:ky/county:fayette/precinct:a198-whiteberry,A198
ocd-division/country:us/state:ky/county:fayette/precinct:a199-ferndale,A199
ocd-division/country:us/state:ky/county:fayette/precinct:a200-red_clover,A200
ocd-division/country:us/state:ky/county:fayette/precinct:a201-winding_oak,A201
ocd-division/country:us/state:ky/county:fayette/precinct:b101-clemens_heights,B101
ocd-division/country:us/state:ky/county:fayette/precinct:b102-barkley,B102
ocd-division/country:us/state:ky/county:fayette/precinct:b103-sayre_village,B103
ocd-division/country:us/state:ky/county:fayette/precinct:b104-brigadoon,B104
ocd-division/country:us/state:ky/county:fayette/precinct:b105-brookhaven,B105
ocd-division/country:us/state:ky/county:fayette/precinct:b106-wildwood,B106
ocd-division/country:us/state:ky/county:fayette/precinct:b108-deerfield,B108
ocd-division/country:us/state:ky/county:fayette/precinct:b110-fairway,B110
ocd-division/country:us/state:ky/county:fayette/precinct:b111-gainesway,B111
ocd-division/country:us/state:ky/county:fayette/precinct:b112-glendover,B112
ocd-division/country:us/state:ky/county:fayette/precinct:b113-goodrich,B113
ocd-division/country:us/state:ky/county:fayette/precinct:b114-hill-n-dale,B114
ocd-division/country:us/state:ky/county:fayette/precinct:b117-keithshire,B117
ocd-division/country:us/state:ky/county:fayette/precinct:b118-lafayette,B118
ocd-division/country:us/state:ky/county:fayette/precinct:b119-laketower,B119
ocd-division/country:us/state:ky/county:fayette/precinct:b120-lansdowne,B120
ocd-division/country:us/state:ky/county:fayette/precinct:b121-leawood,B121
ocd-division/country:us/state:ky/county:fayette/precinct:b123-ecton_park,B123
ocd-division/country:us/state:ky/county:fayette/precinct:b125-malabu,B125
ocd-division/country:us/state:ky/county:fayette/precinct:b127-merrick,B127
ocd-division/country:us/state:ky/county:fayette/precinct:b128-chinoe,B128
ocd-division/country:us/state:ky/county:fayette/precinct:b129-monticello,B129
ocd-division/country:us/state:ky/county:fayette/precinct:b130-open_gates,B130
ocd-division/country:us/state:ky/county:fayette/precinct:b132-picadome,B132
ocd-division/country:us/state:ky/county:fayette/precinct:b133-cedar_run,B133
ocd-division/country:us/state:ky/county:fayette/precinct:b135-seven_parks,B135
ocd-division/country:us/state:ky/county:fayette/precinct:b137-shadeland,B137
ocd-division/country:us/state:ky/county:fayette/precinct:b138-shady_lane,B138
ocd-division/country:us/state:ky/county:fayette/precinct:b139-shrine,B139
ocd-division/country:us/state:ky/county:fayette/precinct:b140-southeastern_hills,B140
ocd-division/country:us/state:ky/county:fayette/precinct:b141-stone,B141
ocd-division/country:us/state:ky/county:fayette/precinct:b142-stonewall,B142
ocd-division/country:us/state:ky/county:fayette/precinct:b143-tates_creek,B143
ocd-division/country:us/state:ky/county:fayette/precinct:b146-kenlock,B146
ocd-division/country:us/state:ky/county:fayette/precinct:b147-zandale,B147
ocd-division/country:us/state:ky/county:fayette/precinct:b150-robinwood,B150
ocd-division/country:us/state:ky/county:fayette/precinct:b151-blairmore,B151
ocd-division/country:us/state:ky/county:fayette/precinct:b152-edgewater,B152
ocd-division/country:us/state:ky/county:fayette/precinct:b154-tudor,B154
ocd-division/country:us/state:ky/county:fayette/precinct:b155-ascot,B155
ocd-division/country:us/state:ky/county:fayette/precinct:b156-bayswater,B156
ocd-division/country:us/state:ky/county:fayette/precinct:b157-kirklevington,B157
ocd-division/country:us/state:ky/county:fayette/precinct:b158-park_hills,B158
ocd-division/country:us/state:ky/county:fayette/precinct:b159-southview,B159
ocd-division/country:us/state:ky/county:fayette/precinct:b163-plantation,B163
ocd-division/country:us/state:ky/county:fayette/precinct:b164-blueberry_hills,B164
ocd-division/country:us/state:ky/county:fayette/precinct:b165-oaks,B165
ocd-division/country:us/state:ky/county:fayette/precinct:b166-lakeview,B166
ocd-division/country:us/state:ky/county:fayette/precinct:b167-gray_hawk,B167
ocd-division/country:us/state:ky/county:fayette/precinct:b168-montavesta,B168
ocd-division/country:us/state:ky/county:fayette/precinct:b169-mt_rainier,B169
ocd-division/country:us/state:ky/county:fayette/precinct:b170-pickway,B170
ocd-division/country:us/state:ky/county:fayette/precinct:b172-shillito,B172
ocd-division/country:us/state:ky/county:fayette/precinct:b174-whispering_hills,B174
ocd-division/country:us/state:ky/county:fayette/precinct:b179-fairhaven,B179
ocd-division/country:us/state:ky/county:fayette/precinct:b181-taborlake,B181
ocd-division/country:us/state:ky/county:fayette/precinct:b182-montclair,B182
ocd-division/country:us/state:ky/county:fayette/precinct:b183-cave_hill,B183
ocd-division/country:us/state:ky/county:fayette/precinct:b184-palomar,B184
ocd-division/country:us/state:ky/county:fayette/precinct:b185-scenicview,B185
ocd-division/country:us/state:ky/county:fayette/precinct:b186-glenview,B186
ocd-division/country:us/state:ky/county:fayette/precinct:b187-stone_creek,B187
ocd-division/country:us/state:ky/county:fayette/precinct:b188-castlegate,B188
ocd-division/country:us/state:ky/county:fayette/precinct:b189-kittiwake,B189
ocd-division/country:us/state:ky/county:fayette/precinct:b190-laredo,B190
ocd-division/country:us/state:ky/county:fayette/precinct:b191-waverly,B191
ocd-division/country:us/state:ky/county:fayette/precinct:b192-palmetto,B192
ocd-division/country:us/state:ky/county:fayette/precinct:b195-walden_grove,B195
ocd-division/country:us/state:ky/county:fayette/precinct:b196-springhouse,B196
ocd-division/country:us/state:ky/county:fayette/precinct:b197-aqueduct,B197
ocd-division/country:us/state:ky/county:fayette/precinct:b198-bridgemont,B198
ocd-division/country:us/state:ky/county:fayette/precinct:b199-indian_hills,B199
ocd-division/country:us/state:ky/county:fayette/precinct:b200-white_pine,B200
ocd-division/country:us/state:ky/county:fayette/precinct:b201-harrods_view,B201
ocd-division/country:us/state:ky/county:fayette/precinct:b202-pinnacle,B202
ocd-division/country:us/state:ky/county:fayette/precinct:b203-wyndsong,B203
ocd-division/country:us/state:ky/county:fayette/precinct:b204-atwood,B204
ocd-division/country:us/state:ky/county:fayette/precinct:b205-blackhorse,B205
ocd-division/country:us/state:ky/county:fayette/precinct:b206-rolling_creek,B206
ocd-division/country:us/state:ky/county:fayette/precinct:b207-fox_harbour,B207
ocd-division/country:us/state:ky/county:fayette/precinct:b208-english_station,B208
ocd-division/country:us/state:ky/county:fayette/precinct:b209-charwood,B209
ocd-division/country:us/state:ky/county:fayette/precinct:b210-fiddler_creek,B210
ocd-division/country:us/state:ky/county:fayette/precinct:b211-rhodora_ridge,B211
ocd-division/country:us/state:ky/county:fayette/precinct:b212-bay_meadows,B212
ocd-division/country:us/state:ky/county:fayette/precinct:b213-beaver_place,B213
ocd-division/country:us/state:ky/county:fayette/precinct:b214-bittersweet,B214
ocd-division/country:us/state:ky/county:fayette/precinct:b215-copper_creek,B215
ocd-division/country:us/state:ky/county:fayette/precinct:b216-foleys_trail,B216
ocd-division/country:us/state:ky/county:fayette/precinct:b217-hidden_woods,B217
ocd-division/country:us/state:ky/county:fayette/precinct:b218-laurelwood,B218
ocd-division/country:us/state:ky/county:fayette/precinct:b219-lee_adams,B219
ocd-division/country:us/state:ky/county:fayette/precinct:b221-magnolia_gardens,B221
ocd-division/country:us/state:ky/county:fayette/precinct:b222-wellington_gardens,B222
ocd-division/country:us/state:ky/county:fayette/precinct:b223-willow_oak,B223
ocd-division/country:us/state:ky/county:fayette/precinct:b224-windstar,B224
ocd-division/country:us/state:ky/county:fayette/precinct:b225-goldon_trophy,B225
ocd-division/country:us/state:ky/county:fayette/precinct:b226-hollyberry,B226
ocd-division/country:us/state:ky/county:fayette/precinct:b227-silverbell,B227
ocd-division/country:us/state:ky/county:fayette/precinct:c102-barren_river,C102
ocd-division/country:us/state:ky/county:fayette/precinct:c103-ashland_avenue,C103
ocd-division/country:us/state:ky/county:fayette/precinct:c105-aylesford,C105
ocd-division/country:us/state:ky/county:fayette/precinct:c109-bryan_station,C109
ocd-division/country:us/state:ky/county:fayette/precinct:c113-chevy_chase,C113
ocd-division/country:us/state:ky/county:fayette/precinct:c114-autumn_ridge,C114
ocd-division/country:us/state:ky/county:fayette/precinct:c115-clifton,C115
ocd-division/country:us/state:ky/county:fayette/precinct:c118-deep_springs,C118
ocd-division/country:us/state:ky/county:fayette/precinct:c120-duke,C120
ocd-division/country:us/state:ky/county:fayette/precinct:c121-eastland,C121
ocd-division/country:us/state:ky/county:fayette/precinct:c122-ellerslie,C122
ocd-division/country:us/state:ky/county:fayette/precinct:c124-fontaine,C124
ocd-division/country:us/state:ky/county:fayette/precinct:c125-helm,C125
ocd-division/country:us/state:ky/county:fayette/precinct:c126-kingswood,C126
ocd-division/country:us/state:ky/county:fayette/precinct:c127-hermitage,C127
ocd-division/country:us/state:ky/county:fayette/precinct:c128-hollywood,C128
ocd-division/country:us/state:ky/county:fayette/precinct:c129-idle_hour,C129
ocd-division/country:us/state:ky/county:fayette/precinct:c130-julia_r_ewan,C130
ocd-division/country:us/state:ky/county:fayette/precinct:c132-liberty_heights,C132
ocd-division/country:us/state:ky/county:fayette/precinct:c134-mt_vernon,C134
ocd-division/country:us/state:ky/county:fayette/precinct:c137-rookwood,C137
ocd-division/country:us/state:ky/county:fayette/precinct:c138-victory,C138
ocd-division/country:us/state:ky/county:fayette/precinct:c140-walton,C140
ocd-division/country:us/state:ky/county:fayette/precinct:c142-woodland,C142
ocd-division/country:us/state:ky/county:fayette/precinct:c143-woodspoint,C143
ocd-division/country:us/state:ky/county:fayette/precinct:c144-alsab,C144
ocd-division/country:us/state:ky/county:fayette/precinct:c148-delaware,C148
ocd-division/country:us/state:ky/county:fayette/precinct:c150-winter_garden,C150
ocd-division/country:us/state:ky/county:fayette/precinct:c151-cove_lake,C151
ocd-division/country:us/state:ky/county:fayette/precinct:c152-hartland,C152
ocd-division/country:us/state:ky/county:fayette/precinct:c153-kingston,C153
ocd-division/country:us/state:ky/county:fayette/precinct:c154-man_o_war,C154
ocd-division/country:us/state:ky/county:fayette/precinct:c155-mary_todd,C155
ocd-division/country:us/state:ky/county:fayette/precinct:c156-patchen_village,C156
ocd-division/country:us/state:ky/county:fayette/precinct:c157-richmond_rd,C157
ocd-division/country:us/state:ky/county:fayette/precinct:c159-shandon_park,C159
ocd-division/country:us/state:ky/county:fayette/precinct:c160-walnut_hill,C160
ocd-division/country:us/state:ky/county:fayette/precinct:c161-tatesbrook,C161
ocd-division/country:us/state:ky/county:fayette/precinct:c162-niagara,C162
ocd-division/country:us/state:ky/county:fayette/precinct:c163-greenbrier,C163
ocd-division/country:us/state:ky/county:fayette/precinct:c164-east_hills,C164
ocd-division/country:us/state:ky/county:fayette/precinct:c165-crestview,C165
ocd-division/country:us/state:ky/county:fayette/precinct:c167-rio_dosa,C167
ocd-division/country:us/state:ky/county:fayette/precinct:c170-breckinridge,C170
ocd-division/country:us/state:ky/county:fayette/precinct:c171-groves_point,C171
ocd-division/country:us/state:ky/county:fayette/precinct:c173-buckhorn,C173
ocd-division/country:us/state:ky/county:fayette/precinct:c174-century_hills,C174
ocd-division/country:us/state:ky/county:fayette/precinct:c175-east_lake,C175
ocd-division/country:us/state:ky/county:fayette/precinct:c176-squire_oak,C176
ocd-division/country:us/state:ky/county:fayette/precinct:c177-summerhill,C177
ocd-division/country:us/state:ky/county:fayette/precinct:c178-pleasant_grove,C178
ocd-division/country:us/state:ky/county:fayette/precinct:c179-brandywine,C179
ocd-division/country:us/state:ky/county:fayette/precinct:c180-broadmoor,C180
ocd-division/country:us/state:ky/county:fayette/precinct:c182-kenesaw_village,C182
ocd-division/country:us/state:ky/county:fayette/precinct:c183-millcreek,C183
ocd-division/country:us/state:ky/county:fayette/precinct:c184-mt_foraker,C184
ocd-division/country:us/state:ky/county:fayette/precinct:c185-n_elkhorn,C185
ocd-division/country:us/state:ky/county:fayette/precinct:c186-old_farm,C186
ocd-division/country:us/state:ky/county:fayette/precinct:c187-chilesburg,C187
ocd-division/country:us/state:ky/county:fayette/precinct:c188-stephen_foster,C188
ocd-division/country:us/state:ky/county:fayette/precinct:c189-saddlebrook,C189
ocd-division/country:us/state:ky/county:fayette/precinct:c190-amherst,C190
ocd-division/country:us/state:ky/county:fayette/precinct:c191-plainview,C191
ocd-division/country:us/state:ky/county:fayette/precinct:c192-chetford,C192
ocd-division/country:us/state:ky/county:fayette/precinct:c193-sheffield_place,C193
ocd-division/country:us/state:ky/county:fayette/precinct:c194-chestnut_hill,C194
ocd-division/country:us/state:ky/county:fayette/precinct:c195-liberty_station,C195
ocd-division/country:us/state:ky/county:fayette/precinct:c196-mapleleaf,C196
ocd-division/country:us/state:ky/county:fayette/precinct:c197-mooreland,C197
ocd-division/country:us/state:ky/county:fayette/precinct:c198-mt_rushmore,C198
ocd-division/country:us/state:ky/county:fayette/precinct:c199-woodfield,C199
ocd-division/country:us/state:ky/county:fayette/precinct:c200-deer_crossing,C200
ocd-division/country:us/state:ky/county:fayette/precinct:c201-timber_creek,C201
ocd-division/country:us/state:ky/county:fayette/precinct:c203-gingermill,C203
ocd-division/country:us/state:ky/county:fayette/precinct:c204-horseshoe,C204
ocd-division/country:us/state:ky/county:fayette/precinct:c205-crystal_falls,C205
ocd-division/country:us/state:ky/county:fayette/precinct:c207-north_pointe,C207
ocd-division/country:us/state:ky/county:fayette/precinct:c208-rothbury,C208
ocd-division/country:us/state:ky/county:fayette/precinct:c209-shaker_run,C209
ocd-division/country:us/state:ky/county:fayette/precinct:c210-mint_hill,C210
ocd-division/country:us/state:ky/county:fayette/precinct:c211-biloxi,C211
ocd-division/country:us/state:ky/county:fayette/precinct:c212-brookewind,C212
ocd-division/country:us/state:ky/county:fayette/precinct:c213-chatsworth,C213
ocd-division/country:us/state:ky/county:fayette/precinct:c215-four_wynds,C215
ocd-division/country:us/state:ky/county:fayette/precinct:c216-heartwood,C216
ocd-division/country:us/state:ky/county:fayette/precinct:c217-jouett_creek,C217
ocd-division/country:us/state:ky/county:fayette/precinct:c218-levi_todd,C218
ocd-division/country:us/state:ky/county:fayette/precinct:c219-market_garden,C219
ocd-division/country:us/state:ky/county:fayette/precinct:c220-park_place,C220
ocd-division/country:us/state:ky/county:fayette/precinct:c221-ridgebrook,C221
ocd-division/country:us/state:ky/county:fayette/precinct:c222-rosewood,C222
ocd-division/country:us/state:ky/county:fayette/precinct:c223-wilkes_run,C223
ocd-division/country:us/state:ky/county:fayette/precinct:c224-bay_springs_park,C224
ocd-division/country:us/state:ky/county:fayette/precinct:c225-boone_station,C225
ocd-division/country:us/state:ky/county:fayette/precinct:c226-burkewood,C226
ocd-division/country:us/state:ky/county:fayette/precinct:c227-fortune_hill,C227
ocd-division/country:us/state:ky/county:fayette/precinct:c228-many_oaks_park,C228
ocd-division/country:us/state:ky/county:fayette/precinct:c229-raven_run,C229
ocd-division/country:us/state:ky/county:fayette/precinct:c230-red_leaf,C230
ocd-division/country:us/state:ky/county:fayette/precinct:c231-rockminster,C231
ocd-division/country:us/state:ky/county:fayette/precinct:c232-turtle_creek,C232
ocd-division/country:us/state:ky/county:fayette/precinct:c233-walnut_creek,C233
ocd-division/country:us/state:ky/county:fayette/precinct:c234-cassidy,C234
ocd-division/country:us/state:ky/county:fleming/precinct:a101-tilton,A101
ocd-division/country:us/state:ky/county:fleming/precinct:a102-hilltop,A102
ocd-division/country:us/state:ky/county:fleming/precinct:a103-fleming_county_water_association,A103
ocd-division/country:us/state:ky/county:fleming/precinct:b101-wallingford,B101
ocd-division/country:us/state:ky/county:fleming/precinct:b102-poplar_plains,B102
ocd-division/country:us/state:ky/county:fleming/precinct:b103-muses_mills_17,B103
ocd-division/country:us/state:ky/county:fleming/precinct:c101-mt_carmel,C101
ocd-division/country:us/state:ky/county:fleming/precinct:c102-woodman_of_the_world_building,C102
ocd-division/country:us/state:ky/county:fleming/precinct:d102-pva_office,D102
ocd-division/country:us/state:ky/county:fleming/precinct:d103-mayors_office,D103
ocd-division/country:us/state:ky/county:fleming/precinct:e101-ringos_mill,E101
ocd-division/country:us/state:ky/county:fleming/precinct:e102-hillsboro,E102
ocd-division/country:us/state:ky/county:fleming/precinct:e103-plummers_landing,E103
ocd-division/country:us/state:ky/county:fleming/precinct:e104-grange_city,E104
ocd-division/country:us/state:ky/county:fleming/precinct:f102-ewing,F102
ocd-division/country:us/state:ky/county:fleming/precinct:f103-cowan,F103
ocd-division/country:us/state:ky/county:fleming/precinct:f104-elizaville,F104
ocd-division/country:us/state:ky/county:fleming/precinct:f105-fairview,F105
ocd-division/country:us/state:ky/county:floyd/precinct:a101-court_house-trimble_br,A101
ocd-division/country:us/state:ky/county:floyd/precinct:a102-endicott-buffalo,A102
ocd-division/country:us/state:ky/county:floyd/precinct:a103-depot,A103
ocd-division/country:us/state:ky/county:floyd/precinct:a104-richmond,A104
ocd-division/country:us/state:ky/county:floyd/precinct:a105-north_prestonburg,A105
ocd-division/country:us/state:ky/county:floyd/precinct:a106-porter,A106
ocd-division/country:us/state:ky/county:floyd/precinct:a107-auxier,A107
ocd-division/country:us/state:ky/county:floyd/precinct:a109-cow_creek,A109
ocd-division/country:us/state:ky/county:floyd/precinct:a110-allen-dwale,A110
ocd-division/country:us/state:ky/county:floyd/precinct:a111-jim_banks,A111
ocd-division/country:us/state:ky/county:floyd/precinct:a113-abbott,A113
ocd-division/country:us/state:ky/county:floyd/precinct:a116-cliff,A116
ocd-division/country:us/state:ky/county:floyd/precinct:b101-john_possum,B101
ocd-division/country:us/state:ky/county:floyd/precinct:b102-maytown,B102
ocd-division/country:us/state:ky/county:floyd/precinct:b103-bosco,B103
ocd-division/country:us/state:ky/county:floyd/precinct:b104-garrett-rock_fork,B104
ocd-division/country:us/state:ky/county:floyd/precinct:b105-lackey-wayland,B105
ocd-division/country:us/state:ky/county:floyd/precinct:b106-middle_creek-jack_allen,B106
ocd-division/country:us/state:ky/county:floyd/precinct:b108-beech_grove,B108
ocd-division/country:us/state:ky/county:floyd/precinct:b109-mouth_of_beaver,B109
ocd-division/country:us/state:ky/county:floyd/precinct:b112-rough-tough,B112
ocd-division/country:us/state:ky/county:floyd/precinct:c101-martin,C101
ocd-division/country:us/state:ky/county:floyd/precinct:c102-halbert,C102
ocd-division/country:us/state:ky/county:floyd/precinct:c103-drift,C103
ocd-division/country:us/state:ky/county:floyd/precinct:c104-john_ant-frasures_creek,C104
ocd-division/country:us/state:ky/county:floyd/precinct:c105-gearheart,C105
ocd-division/country:us/state:ky/county:floyd/precinct:c106-clear_creek,C106
ocd-division/country:us/state:ky/county:floyd/precinct:c107-jacks_creek,C107
ocd-division/country:us/state:ky/county:floyd/precinct:c108-lee_hall,C108
ocd-division/country:us/state:ky/county:floyd/precinct:c109-melvin,C109
ocd-division/country:us/state:ky/county:floyd/precinct:c110-weeksbury,C110
ocd-division/country:us/state:ky/county:floyd/precinct:c111-arkansas,C111
ocd-division/country:us/state:ky/county:floyd/precinct:d101-antioch,D101
ocd-division/country:us/state:ky/county:floyd/precinct:d102-tickey,D102
ocd-division/country:us/state:ky/county:floyd/precinct:d103-toler,D103
ocd-division/country:us/state:ky/county:floyd/precinct:d104-mouth_of_mud,D104
ocd-division/country:us/state:ky/county:floyd/precinct:d105-little_mud,D105
ocd-division/country:us/state:ky/county:floyd/precinct:d106-ivel,D106
ocd-division/country:us/state:ky/county:floyd/precinct:d107-betsy_layne,D107
ocd-division/country:us/state:ky/county:floyd/precinct:d108-prater_creek,D108
ocd-division/country:us/state:ky/county:floyd/precinct:d109-branhams_creek,D109
ocd-division/country:us/state:ky/county:floyd/precinct:d110-head_of_mud,D110
