id,state_id
ocd-division/country:us/state:ri/place:lincoln/precinct:1708,1708
ocd-division/country:us/state:ri/place:lincoln/precinct:1709,1709
ocd-division/country:us/state:ri/place:lincoln/precinct:1710,1710
ocd-division/country:us/state:ri/place:lincoln/precinct:1711,1711
ocd-division/country:us/state:ri/place:little_compton,1801
ocd-division/country:us/state:ri/place:middletown/precinct:1901,1901
ocd-division/country:us/state:ri/place:middletown/precinct:1902,1902
ocd-division/country:us/state:ri/place:middletown/precinct:1903,1903
ocd-division/country:us/state:ri/place:middletown/precinct:1904,1904
ocd-division/country:us/state:ri/place:middletown/precinct:1905,1905
ocd-division/country:us/state:ri/place:narragansett/precinct:2001,2001
ocd-division/country:us/state:ri/place:narragansett/precinct:2002,2002
ocd-division/country:us/state:ri/place:narragansett/precinct:2003,2003
ocd-division/country:us/state:ri/place:narragansett/precinct:2004,2004
ocd-division/country:us/state:ri/place:narragansett/precinct:2005,2005
ocd-division/country:us/state:ri/place:newport/precinct:2101,2101
ocd-division/country:us/state:ri/place:newport/precinct:2102,2102
ocd-division/country:us/state:ri/place:newport/precinct:2103,2103
ocd-division/country:us/state:ri/place:newport/precinct:2104,2104
ocd-division/country:us/state:ri/place:newport/precinct:2105,2105
ocd-division/country:us/state:ri/place:newport/precinct:2106,2106
ocd-division/country:us/state:ri/place:newport/precinct:2107,2107
ocd-division/country:us/state:ri/place:new_shoreham/precinct:2201,2201
ocd-division/country:us/state:ri/place:north_kingstown/precinct:2301,2301
ocd-division/country:us/state:ri/place:north_kingstown/precinct:2302,2302
ocd-division/country:us/state:ri/place:north_kingstown/precinct:2303,2303
ocd-division/country:us/state:ri/place:north_kingstown/precinct:2304,2304
ocd-division/country:us/state:ri/place:north_kingstown/precinct:2305,2305
ocd-division/country:us/state:ri/place:north_kingstown/precinct:2306,2306
ocd-division/country:us/state:ri/place:north_kingstown/precinct:2307,2307
ocd-division/country:us/state:ri/place:north_kingstown/precinct:2308,2308
ocd-division/country:us/state:ri/place:north_kingstown/precinct:2309,2309
ocd-division/country:us/state:ri/place:north_providence/precinct:2401,2401
ocd-division/country:us/state:ri/place:north_providence/precinct:2402,2402
ocd-division/country:us/state:ri/place:north_providence/precinct:2403,2403
ocd-division/country:us/state:ri/place:north_providence/precinct:2404,2404
ocd-division/country:us/state:ri/place:north_providence/precinct:2405,2405
ocd-division/country:us/state:ri/place:north_providence/precinct:2406,2406
ocd-division/country:us/state:ri/place:north_providence/precinct:2407,2407
ocd-division/country:us/state:ri/place:north_providence/precinct:2408,2408
ocd-division/country:us/state:ri/place:north_providence/precinct:2409,2409
ocd-division/country:us/state:ri/place:north_providence/precinct:2410,2410
ocd-division/country:us/state:ri/place:north_providence/precinct:2411,2411
ocd-division/country:us/state:ri/place:north_providence/precinct:2412,2412
ocd-division/country:us/state:ri/place:north_providence/precinct:2413,2413
ocd-division/country:us/state:ri/place:north_providence/precinct:2414,2414
ocd-division/country:us/state:ri/place:north_providence/precinct:2415,2415
ocd-division/country:us/state:ri/place:north_providence/precinct:2416,2416
ocd-division/country:us/state:ri/place:north_smithfield/precinct:2501,2501
ocd-division/country:us/state:ri/place:north_smithfield/precinct:2502,2502
ocd-division/country:us/state:ri/place:north_smithfield/precinct:2503,2503
ocd-division/country:us/state:ri/place:north_smithfield/precinct:2504,2504
ocd-division/country:us/state:ri/place:north_smithfield/precinct:2505,2505
ocd-division/country:us/state:ri/place:pawtucket/precinct:2601,2601
ocd-division/country:us/state:ri/place:pawtucket/precinct:2602,2602
ocd-division/country:us/state:ri/place:pawtucket/precinct:2603,2603
ocd-division/country:us/state:ri/place:pawtucket/precinct:2604,2604
ocd-division/country:us/state:ri/place:pawtucket/precinct:2605,2605
ocd-division/country:us/state:ri/place:pawtucket/precinct:2606,2606
ocd-division/country:us/state:ri/place:pawtucket/precinct:2607,2607
ocd-division/country:us/state:ri/place:pawtucket/precinct:2608,2608
ocd-division/country:us/state:ri/place:pawtucket/precinct:2609,2609
ocd-division/country:us/state:ri/place:pawtucket/precinct:2610,2610
ocd-division/country:us/state:ri/place:pawtucket/precinct:2611,2611
ocd-division/country:us/state:ri/place:pawtucket/precinct:2612,2612
ocd-division/country:us/state:ri/place:pawtucket/precinct:2613,2613
ocd-division/country:us/state:ri/place:pawtucket/precinct:2614,2614
ocd-division/country:us/state:ri/place:pawtucket/precinct:2615,2615
ocd-division/country:us/state:ri/place:pawtucket/precinct:2616,2616
ocd-division/country:us/state:ri/place:pawtucket/precinct:2617,2617
ocd-division/country:us/state:ri/place:pawtucket/precinct:2618,2618
ocd-division/country:us/state:ri/place:pawtucket/precinct:2619,2619
ocd-division/country:us/state:ri/place:pawtucket/precinct:2620,2620
ocd-division/country:us/state:ri/place:pawtucket/precinct:2621,2621
ocd-division/country:us/state:ri/place:pawtucket/precinct:2622,2622
ocd-division/country:us/state:ri/place:pawtucket/precinct:2623,2623
ocd-division/country:us/state:ri/place:pawtucket/precinct:2624,2624
ocd-division/country:us/state:ri/place:pawtucket/precinct:2625,2625
ocd-division/country:us/state:ri/place:pawtucket/precinct:2626,2626
ocd-division/country:us/state:ri/place:pawtucket/precinct:2627,2627
ocd-division/country:us/state:ri/place:pawtucket/precinct:2628,2628
ocd-division/country:us/state:ri/place:pawtucket/precinct:2629,2629
ocd-division/country:us/state:ri/place:pawtucket/precinct:2630,2630
ocd-division/country:us/state:ri/place:portsmouth/precinct:2701,2701
ocd-division/country:us/state:ri/place:portsmouth/precinct:2702,2702
ocd-division/country:us/state:ri/place:portsmouth/precinct:2703,2703
ocd-division/country:us/state:ri/place:portsmouth/precinct:2704,2704
ocd-division/country:us/state:ri/place:portsmouth/precinct:2705,2705
ocd-division/country:us/state:ri/place:portsmouth/precinct:2706,2706
ocd-division/country:us/state:ri/place:portsmouth/precinct:2707,2707
ocd-division/country:us/state:ri/place:portsmouth/precinct:2708,2708
ocd-division/country:us/state:ri/place:providence/precinct:2801,2801
ocd-division/country:us/state:ri/place:providence/precinct:2802,2802
ocd-division/country:us/state:ri/place:providence/precinct:2803,2803
ocd-division/country:us/state:ri/place:providence/precinct:2804,2804
ocd-division/country:us/state:ri/place:providence/precinct:2805,2805
ocd-division/country:us/state:ri/place:providence/precinct:2806,2806
ocd-division/country:us/state:ri/place:providence/precinct:2807,2807
ocd-division/country:us/state:ri/place:providence/precinct:2808,2808
ocd-division/country:us/state:ri/place:providence/precinct:2809,2809
ocd-division/country:us/state:ri/place:providence/precinct:2810,2810
ocd-division/country:us/state:ri/place:providence/precinct:2811,2811
ocd-division/country:us/state:ri/place:providence/precinct:2812,2812
ocd-division/country:us/state:ri/place:providence/precinct:2813,2813
ocd-division/country:us/state:ri/place:providence/precinct:2814,2814
ocd-division/country:us/state:ri/place:providence/precinct:2815,2815
ocd-division/country:us/state:ri/place:providence/precinct:2816,2816
ocd-division/country:us/state:ri/place:providence/precinct:2817,2817
ocd-division/country:us/state:ri/place:providence/precinct:2818,2818
ocd-division/country:us/state:ri/place:providence/precinct:2819,2819
ocd-division/country:us/state:ri/place:providence/precinct:2820,2820
ocd-division/country:us/state:ri/place:providence/precinct:2821,2821
ocd-division/country:us/state:ri/place:providence/precinct:2822,2822
ocd-division/country:us/state:ri/place:providence/precinct:2823,2823
ocd-division/country:us/state:ri/place:providence/precinct:2824,2824
ocd-division/country:us/state:ri/place:providence/precinct:2825,2825
ocd-division/country:us/state:ri/place:providence/precinct:2826,2826
ocd-division/country:us/state:ri/place:providence/precinct:2827,2827
ocd-division/country:us/state:ri/place:providence/precinct:2828,2828
ocd-division/country:us/state:ri/place:providence/precinct:2829,2829
ocd-division/country:us/state:ri/place:providence/precinct:2830,2830
ocd-division/country:us/state:ri/place:providence/precinct:2831,2831
ocd-division/country:us/state:ri/place:providence/precinct:2832,2832
ocd-division/country:us/state:ri/place:providence/precinct:2833,2833
ocd-division/country:us/state:ri/place:providence/precinct:2834,2834
ocd-division/country:us/state:ri/place:providence/precinct:2835,2835
ocd-division/country:us/state:ri/place:providence/precinct:2836,2836
ocd-division/country:us/state:ri/place:providence/precinct:2837,2837
ocd-division/country:us/state:ri/place:providence/precinct:2838,2838
ocd-division/country:us/state:ri/place:providence/precinct:2839,2839
ocd-division/country:us/state:ri/place:providence/precinct:2840,2840
ocd-division/country:us/state:ri/place:providence/precinct:2841,2841
ocd-division/country:us/state:ri/place:providence/precinct:2842,2842
ocd-division/country:us/state:ri/place:providence/precinct:2843,2843
ocd-division/country:us/state:ri/place:providence/precinct:2844,2844
ocd-division/country:us/state:ri/place:providence/precinct:2845,2845
ocd-division/country:us/state:ri/place:providence/precinct:2846,2846
ocd-division/country:us/state:ri/place:providence/precinct:2847,2847
ocd-division/country:us/state:ri/place:providence/precinct:2848,2848
ocd-division/country:us/state:ri/place:providence/precinct:2849,2849
ocd-division/country:us/state:ri/place:providence/precinct:2850,2850
ocd-division/country:us/state:ri/place:providence/precinct:2851,2851
ocd-division/country:us/state:ri/place:providence/precinct:2852,2852
ocd-division/country:us/state:ri/place:providence/precinct:2853,2853
ocd-division/country:us/state:ri/place:providence/precinct:2854,2854
ocd-division/country:us/state:ri/place:providence/precinct:2855,2855
ocd-division/country:us/state:ri/place:providence/precinct:2856,2856
ocd-division/country:us/state:ri/place:providence/precinct:2857,2857
ocd-division/country:us/state:ri/place:providence/precinct:2858,2858
ocd-division/country:us/state:ri/place:providence/precinct:2859,2859
ocd-division/country:us/state:ri/place:providence/precinct:2860,2860
ocd-division/country:us/state:ri/place:providence/precinct:2861,2861
ocd-division/country:us/state:ri/place:providence/precinct:2862,2862
ocd-division/country:us/state:ri/place:providence/precinct:2863,2863
ocd-division/country:us/state:ri/place:providence/precinct:2864,2864
ocd-division/country:us/state:ri/place:providence/precinct:2865,2865
ocd-division/country:us/state:ri/place:providence/precinct:2866,2866
ocd-division/country:us/state:ri/place:providence/precinct:2867,2867
ocd-division/country:us/state:ri/place:providence/precinct:2868,2868
ocd-division/country:us/state:ri/place:providence/precinct:2869,2869
ocd-division/country:us/state:ri/place:providence/precinct:2870,2870
ocd-division/country:us/state:ri/place:providence/precinct:2871,2871
ocd-division/country:us/state:ri/place:providence/precinct:2872,2872
ocd-division/country:us/state:ri/place:providence/precinct:2873,2873
ocd-division/country:us/state:ri/place:providence/precinct:2874,2874
ocd-division/country:us/state:ri/place:providence/precinct:2875,2875
ocd-division/country:us/state:ri/place:providence/precinct:2876,2876
ocd-division/country:us/state:ri/place:providence/precinct:2877,2877
ocd-division/country:us/state:ri/place:providence/precinct:2878,2878
ocd-division/country:us/state:ri/place:richmond/precinct:2901,2901
ocd-division/country:us/state:ri/place:richmond/precinct:2902,2902
ocd-division/country:us/state:ri/place:scituate/precinct:3001,3001
ocd-division/country:us/state:ri/place:scituate/precinct:3002,3002
ocd-division/country:us/state:ri/place:scituate/precinct:3003,3003
ocd-division/country:us/state:ri/place:smithfield/precinct:3101,3101
ocd-division/country:us/state:ri/place:smithfield/precinct:3102,3102
ocd-division/country:us/state:ri/place:smithfield/precinct:3103,3103
ocd-division/country:us/state:ri/place:smithfield/precinct:3104,3104
ocd-division/country:us/state:ri/place:smithfield/precinct:3105,3105
ocd-division/country:us/state:ri/place:smithfield/precinct:3106,3106
ocd-division/country:us/state:ri/place:south_kingstown/precinct:3201,3201
ocd-division/country:us/state:ri/place:south_kingstown/precinct:3202,3202
ocd-division/country:us/state:ri/place:south_kingstown/precinct:3203,3203
ocd-division/country:us/state:ri/place:south_kingstown/precinct:3204,3204
ocd-division/country:us/state:ri/place:south_kingstown/precinct:3205,3205
ocd-division/country:us/state:ri/place:south_kingstown/precinct:3206,3206
ocd-division/country:us/state:ri/place:south_kingstown/precinct:3207,3207
ocd-division/country:us/state:ri/place:south_kingstown/precinct:3208,3208
ocd-division/country:us/state:ri/place:south_kingstown/precinct:3209,3209
ocd-division/country:us/state:ri/place:south_kingstown/precinct:3210,3210
ocd-division/country:us/state:ri/place:tiverton/precinct:3301,3301
ocd-division/country:us/state:ri/place:tiverton/precinct:3302,3302
ocd-division/country:us/state:ri/place:tiverton/precinct:3303,3303
ocd-division/country:us/state:ri/place:tiverton/precinct:3304,3304
ocd-division/country:us/state:ri/place:tiverton/precinct:3305,3305
ocd-division/country:us/state:ri/place:tiverton/precinct:3306,3306
ocd-division/country:us/state:ri/place:tiverton/precinct:3307,3307
ocd-division/country:us/state:ri/place:warren/precinct:3401,3401
ocd-division/country:us/state:ri/place:warren/precinct:3402,3402
ocd-division/country:us/state:ri/place:warren/precinct:3403,3403
ocd-division/country:us/state:ri/place:warwick/precinct:3501,3501
ocd-division/country:us/state:ri/place:warwick/precinct:3502,3502
ocd-division/country:us/state:ri/place:warwick/precinct:3503,3503
ocd-division/country:us/state:ri/place:warwick/precinct:3504,3504
ocd-division/country:us/state:ri/place:warwick/precinct:3505,3505
ocd-division/country:us/state:ri/place:warwick/precinct:3506,3506
ocd-division/country:us/state:ri/place:warwick/precinct:3507,3507
ocd-division/country:us/state:ri/place:warwick/precinct:3508,3508
ocd-division/country:us/state:ri/place:warwick/precinct:3509,3509
ocd-division/country:us/state:ri/place:warwick/precinct:3510,3510
ocd-division/country:us/state:ri/place:warwick/precinct:3511,3511
ocd-division/country:us/state:ri/place:warwick/precinct:3512,3512
ocd-division/country:us/state:ri/place:warwick/precinct:3513,3513
ocd-division/country:us/state:ri/place:warwick/precinct:3514,3514
ocd-division/country:us/state:ri/place:warwick/precinct:3515,3515
ocd-division/country:us/state:ri/place:warwick/precinct:3516,3516
ocd-division/country:us/state:ri/place:warwick/precinct:3517,3517
ocd-division/country:us/state:ri/place:warwick/precinct:3518,3518
ocd-division/country:us/state:ri/place:warwick/precinct:3519,3519
ocd-division/country:us/state:ri/place:warwick/precinct:3520,3520
ocd-division/country:us/state:ri/place:warwick/precinct:3521,3521
ocd-division/country:us/state:ri/place:warwick/precinct:3522,3522
ocd-division/country:us/state:ri/place:warwick/precinct:3523,3523
ocd-division/country:us/state:ri/place:warwick/precinct:3524,3524
ocd-division/country:us/state:ri/place:warwick/precinct:3525,3525
ocd-division/country:us/state:ri/place:warwick/precinct:3526,3526
ocd-division/country:us/state:ri/place:warwick/precinct:3527,3527
ocd-division/country:us/state:ri/place:warwick/precinct:3528,3528
ocd-division/country:us/state:ri/place:warwick/precinct:3529,3529
ocd-division/country:us/state:ri/place:warwick/precinct:3530,3530
ocd-division/country:us/state:ri/place:warwick/precinct:3531,3531
ocd-division/country:us/state:ri/place:warwick/precinct:3532,3532
ocd-division/country:us/state:ri/place:warwick/precinct:3533,3533
ocd-division/country:us/state:ri/place:westerly/precinct:3601,3601
ocd-division/country:us/state:ri/place:westerly/precinct:3602,3602
ocd-division/country:us/state:ri/place:westerly/precinct:3603,3603
ocd-division/country:us/state:ri/place:westerly/precinct:3604,3604
ocd-division/country:us/state:ri/place:westerly/precinct:3605,3605
ocd-division/country:us/state:ri/place:westerly/precinct:3606,3606
ocd-division/country:us/state:ri/place:westerly/precinct:3607,3607
ocd-division/country:us/state:ri/place:west_greenwich/precinct:3701,3701
ocd-division/country:us/state:ri/place:west_greenwich/precinct:3702,3702
ocd-division/country:us/state:ri/place:west_greenwich/precinct:3703,3703
ocd-division/country:us/state:ri/place:west_greenwich/precinct:3704,3704
ocd-division/country:us/state:ri/place:west_warwick/precinct:3801,3801
ocd-division/country:us/state:ri/place:west_warwick/precinct:3802,3802
ocd-division/country:us/state:ri/place:west_warwick/precinct:3803,3803
ocd-division/country:us/state:ri/place:west_warwick/precinct:3804,3804
ocd-division/country:us/state:ri/place:west_warwick/precinct:3805,3805
ocd-division/country:us/state:ri/place:west_warwick/precinct:3806,3806
ocd-division/country:us/state:ri/place:west_warwick/precinct:3807,3807
ocd-division/country:us/state:ri/place:west_warwick/precinct:3808,3808
ocd-division/country:us/state:ri/place:west_warwick/precinct:3809,3809
ocd-division/country:us/state:ri/place:west_warwick/precinct:3810,3810
ocd-division/country:us/state:ri/place:woonsocket/precinct:3901,3901
ocd-division/country:us/state:ri/place:woonsocket/precinct:3902,3902
ocd-division/country:us/state:ri/place:woonsocket/precinct:3903,3903
ocd-division/country:us/state:ri/place:woonsocket/precinct:3904,3904
ocd-division/country:us/state:ri/place:woonsocket/precinct:3905,3905
ocd-division/country:us/state:ri/place:woonsocket/precinct:3906,3906
ocd-division/country:us/state:ri/place:woonsocket/precinct:3907,3907
ocd-division/country:us/state:ri/place:woonsocket/precinct:3908,3908
ocd-division/country:us/state:ri/place:woonsocket/precinct:3909,3909
ocd-division/country:us/state:ri/place:woonsocket/precinct:3910,3910
ocd-division/country:us/state:ri/place:woonsocket/precinct:3911,3911

